"Id","OwnerId","IsDeleted","Name","LLC_BI__Advance_Rate__c","LLC_BI__Auto_Update_Collateral_Value__c","LLC_BI__Category__c","LLC_BI__Collateral_Code__c","LLC_BI__Collateral_Configuration__c","LLC_BI__Collateral_Display_Name__c","LLC_BI__Condo_PUD__c","LLC_BI__Expire_Date__c","LLC_BI__Field_Set__c","LLC_BI__Group_Type__c","LLC_BI__Highest_Type__c","LLC_BI__Icon_Background_Color__c","LLC_BI__Icon_Color__c","LLC_BI__Icon_Type__c","LLC_BI__Is_Complex__c","LLC_BI__Leasing_Screen__c","LLC_BI__Manufactured_Home__c","LLC_BI__Parent_Type__c","LLC_BI__Primary_Valuation_Sources__c","LLC_BI__Regulatory_Rate__c","LLC_BI__Screen__c","LLC_BI__Start_Date__c","LLC_BI__Type__c","LLC_BI__Valuation_Field_Set__c","LLC_BI__Valuation_Source__c","LLC_BI__Valuation_Type__c","LLC_BI__lookupKey__c","LLC_BI__Active__c","LLC_BI__Subtype__c","nCinoCB__Classification__c","AutorabitExtId__c"
"a1lWE000002Vjp6YAC","005al00000RVcKvAAL","false","Titled-Motor Vehicle-215","100.0","false","","215","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","","Titled","","","","a2k3g000000CbDkAAK","true","Motor Vehicle","",""
"a1lWE000002Vjp7YAC","005al00000RVcKvAAL","false","Titled-Mobile Home-210","75.0","false","","210","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","","Titled","","","","a2k3g000000CbDlAAK","true","Mobile Home","",""
"a1lWE000002Vjp8YAC","005al00000RVcKvAAL","false","Titled-Pleasure Boat-306","85.0","false","","306","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","","Titled","","","","a2k3g000000CbDmAAK","true","Pleasure Boat","",""
"a1lWE000002Vjp9YAC","005al00000RVcKvAAL","false","Titled-Ship-400","65.0","false","","400","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","","Titled","","","","a2k3g000000CbDnAAK","true","Ship","",""
"a1lWE000002VjpAYAS","005al00000RVcKvAAL","false","Titled-Aircraft-206","75.0","false","","206","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","2016-08-29","Titled","","","","a2k3g000000CbDoAAK","true","Aircraft","",""
"a1lWE000002VjpBYAS","005al00000RVcKvAAL","false","Titled-Trailer-410","65.0","false","","410","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","","Titled","","","","a2k3g000000CbDpAAK","true","Trailer","",""
"a1lWE000002VjpCYAS","005al00000RVcKvAAL","false","Titled-Other Titled-300","65.0","false","","300","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Okm2YAC","","Titled","","","","a2k3g000000CbDqAAK","true","Other Titled","",""
"a1lWE000002VjpDYAS","005al00000RVcKvAAL","false","Business Assets-Government Contracts-140","60.0","false","","140","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Government","","","0092C7","fff","custom/custom32","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkjVYAS","","Business Assets","","","","a2k3g000000CbDrAAK","true","Government Contracts","",""
"a1lWE000002VjpEYAS","005al00000RVcKvAAL","false","UCC-Inventory-757","65.0","false","","757","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDsAAK","true","Inventory","",""
"a1lWE000002VjpFYAS","005al00000RVcKvAAL","false","UCC-Chattel Paper-650","50.0","false","","650","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDtAAK","true","Chattel Paper","",""
"a1lWE000002VjpGYAS","005al00000RVcKvAAL","false","UCC-Accounts-600","65.0","false","","600","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDuAAK","true","Accounts","",""
"a1lWE000002VjpHYAS","005al00000RVcKvAAL","false","UCC-General Intangibles-758","50.0","false","","758","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDvAAK","true","General Intangibles","",""
"a1lWE000002VjpIYAS","005al00000RVcKvAAL","false","UCC-Farm Products-759","50.0","false","","759","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDwAAK","true","Farm Products","",""
"a1lWE000002VjpJYAS","005al00000RVcKvAAL","false","UCC-Livestock-760","50.0","false","","760","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDxAAK","true","Livestock","",""
"a1lWE000002VjpKYAS","005al00000RVcKvAAL","false","UCC-Farm Equipment-761","50.0","false","","761","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDyAAK","true","Farm Equipment","",""
"a1lWE000002VjpLYAS","005al00000RVcKvAAL","false","UCC-Consumer Goods-750","50.0","false","","750","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbDzAAK","true","Consumer Goods","",""
"a1lWE000002VjpMYAS","005al00000RVcKvAAL","false","UCC-Tort Claim-762","50.0","false","","762","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbE0AAK","true","Tort Claim","",""
"a1lWE000002VjpNYAS","005al00000RVcKvAAL","false","UCC-Crops-602","65.0","false","","602","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbE1AAK","true","Crops","",""
"a1lWE000002VjpOYAS","005al00000RVcKvAAL","false","UCC-Fixtures-763","50.0","false","","763","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbE2AAK","true","Fixtures","",""
"a1lWE000002VjpPYAS","005al00000RVcKvAAL","false","UCC-Standing Timber-764","50.0","false","","764","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbE3AAK","true","Standing Timber","",""
"a1lWE000002VjpQYAS","005al00000RVcKvAAL","false","UCC-Minerals, Oil and Gas-765","50.0","false","","765","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002Oko2YAC","","UCC","","","","a2k3g000000CbE4AAK","true","Minerals, Oil and Gas","",""
"a1lWE000002VjpRYAS","005al00000RVcKvAAL","false","Possessory-Savings/CDs-165","70.0","false","","165","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbE5AAK","true","Savings/CDs","",""
"a1lWE000002VjpSYAS","005al00000RVcKvAAL","false","Possessory-Securities-170","50.0","false","","170","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbE6AAK","true","Securities","",""
"a1lWE000002VjpTYAS","005al00000RVcKvAAL","false","Possessory-Note/Instrument-146","60.0","false","","146","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbE7AAK","true","Note/Instrument","",""
"a1lWE000002VjpUYAS","005al00000RVcKvAAL","false","Possessory-Receipts/Bills-160","50.0","false","","160","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbE8AAK","true","Receipts/Bills","",""
"a1lWE000002VjpVYAS","005al00000RVcKvAAL","false","Possessory-Letter of Credit-141","60.0","false","","141","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbE9AAK","true","Letter of Credit","",""
"a1lWE000002VjpWYAS","005al00000RVcKvAAL","false","Possessory-Other Possessory-147","45.0","false","","147","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbEAAA0","true","Other Possessory","",""
"a1lWE000002VjpXYAS","005al00000RVcKvAAL","false","Possessory-Life Insurance-145","65.0","false","","145","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkoJYAS","","Possessory","","","","a2k3g000000CbEBAA0","true","Life Insurance","",""
"a1lWE000002VjpYYAS","005al00000RVcKvAAL","false","Real Estate-1-4 Family-766","80.0","false","","766","{/""prodPkgEditScreen/"":/""42091291881629952/"",/""ownershipAssignmentFieldSetName/"":/""LLC_BI__Bulk_Ownership_Assignment/"",/""editCollateralScreen/"":/""42314602511581740/"",/""copyCollateralScreen/"":/""42314602511581740/"",/""collateralScreenName/"":/""Collateral Creation Screen/"",/""collateralCopyFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""collateralCloneFieldSetName/"":/""LLC_BI__Collateral_Creation_Screen_Configuration/"",/""addCollateralScreen/"":/""42314602511581740/"",/""addChildCollateralScreen/"":/""42314602511581740/""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWE000002OkIKYA0","false","","","","a0sWE000002OkkAYAS","","Real Estate","","","","a2k3g000000CbECAA0","true","1-4 Family","",""
