"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__Activate__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Booked__c","LLC_BI__Is_Closed__c","LLC_BI__Is_Covenant__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Stage_and_Status__c"
"a45WD000001Cw9VYAS","false","P-0000002634","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lTYAS","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42003355117748819","Complete|Superseded"
"a45WD000001Cw9WYAS","false","P-0000002635","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lwYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42003569419855455","Complete|Charge-Off"
"a45WD000001Cw9XYAS","false","P-0000002636","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lnYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42004517848080169","Qualification|Open"
"a45WD000001GBecYAG","false","P-0000003019","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv1YAG","false","5.0","Complete","false","false","false","false","false","Complete","Paid Out","42005864846853469","Complete|Paid Out"
"a45WD000001GBeIYAW","false","P-0000002999","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42008822828734137","Final Review|Open"
"a45WD000001Cw9YYAS","false","P-0000002637","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42009903600461251","Qualification|Open"
"a45WD000001GBeQYAW","false","P-0000003007","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","4.0","Complete","true","true","false","false","false","Complete","Paid Out","42018266336386207","Complete|Paid Out"
"a45WD000001GBeLYAW","false","P-0000003002","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42018722935640308","Doc Prep|Open"
"a45WD000001Cw9ZYAS","false","P-0000002638","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42023801154404888","Final Review|Open"
"a45WD000001Cw9aYAC","false","P-0000002639","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42028016303390527","Closing|Open"
"a45WD000001Cw9bYAC","false","P-0000002640","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42028896664529939","Complete|Superseded"
"a45WD000001Cw9cYAC","false","P-0000002641","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4loYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42034679066465306","Boarding|Open"
"a45WD000001Cw9dYAC","false","P-0000002642","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lyYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42035093985139869","Closing|Open"
"a45WD000001Cw9eYAC","false","P-0000002643","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4loYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42039075637681329","Approval / Loan Committee|Open"
"a45WD000001Cw9fYAC","false","P-0000002644","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42039702921068931","Complete|Paid Out"
"a45WD000001Cw9gYAC","false","P-0000002645","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4loYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42041729796172523","Doc Prep|Open"
"a45WD000001Cw9hYAC","false","P-0000002646","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lWYAS","false","2.0","Processing","false","false","false","false","false","Processing","Open","42046275921866859","Processing|Open"
"a1Vbn000007ly3DEAQ","","P-0000001398","","","","","","","","a0tbn000007pcYlAAI","false","","","true","true","false","false","false","Complete","Charge-Off","42049215571710581",""
"a45WD000001Cw9iYAC","false","P-0000002647","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lnYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42050893602692500","Complete|Paid Out"
"a45WD000001Cw9jYAC","false","P-0000002648","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lyYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42051683143491251","Final Review|Open"
"a45WD000001GBeJYAW","false","P-0000003000","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42055478632658391","Approval / Loan Committee|Open"
"a45WD000001Cw9kYAC","false","P-0000002649","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4ldYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42059861896350201","Closing|Open"
"a45WD000001Cw9lYAC","false","P-0000002650","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42060561246832097","Complete|Superseded"
"a45WD000001Cw9mYAC","false","P-0000002651","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lrYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42061026659048105","Complete|Paid Out"
"a45WD000001Cw9nYAC","false","P-0000002652","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lcYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42061501044648065","Complete|Paid Out"
"a45WD000001Cw9oYAC","false","P-0000002653","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lwYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42063558582525913","Closing|Open"
"a45WD000001Cw9pYAC","false","P-0000002654","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","0.0","Application","false","false","false","false","false","Proposal","Open","42064250706409519","Proposal|Open"
"a45WD000001Cw9qYAC","false","P-0000002655","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42064977738914020","Closing|Open"
"a45WD000001Cw9rYAC","false","P-0000002656","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42065590331322100","Boarding|Open"
"a45WD000001Cw9sYAC","false","P-0000002657","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42068340389421032","Credit Underwriting|Open"
"a45WD000001GBf1YAG","false","P-0000003044","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv2YAG","false","5.0","Complete","false","false","false","false","false","Complete","Paid Out","42069639220067540","Complete|Paid Out"
"a45WD000001GBeKYAW","false","P-0000003001","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","2.0","Processing","false","false","false","false","false","Processing","Open","42070066773037515","Processing|Open"
"a45WD000001GBedYAG","false","P-0000003020","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv3YAG","false","1.0","Application","false","false","false","false","false","Qualification","Open","42070523236473312","Qualification|Open"
"a45WD000001Cw9tYAC","false","P-0000002658","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lmYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42075692195911461","Proposal|Open"
"a45WD000001Cw9uYAC","false","P-0000002659","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lSYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42076944176994835","Closing|Open"
"a45WD000001Cw9vYAC","false","P-0000002660","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lkYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42079683361137332","Complete|Paid Out"
"a45WD000001Cw9wYAC","false","P-0000002661","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lrYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42081889647850010","Doc Prep|Open"
"a45WD000001Cw9xYAC","false","P-0000002662","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42088615367806298","Proposal|Open"
"a45WD000001GBeMYAW","false","P-0000003003","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","3.0","Closing","false","true","false","false","false","Closing","Open","42092020650221473","Closing|Open"
"a45WD000001Cw9yYAC","false","P-0000002663","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42093947639215852","Approval / Loan Committee|Open"
"a45WD000001Cw9zYAC","false","P-0000002664","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lrYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42097414602059501","Booked|Open"
"a45WD000001CwA0YAK","false","P-0000002665","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42098676049685460","Doc Prep|Open"
"a45WD000001CwA1YAK","false","P-0000002666","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42100159030850505","Complete|Charge-Off"
"a45WD000001CwA2YAK","false","P-0000002667","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42104033268567850","Final Review|Open"
"a45WD000001CwA3YAK","false","P-0000002668","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42104837385918848","Complete|Paid Out"
"a45WD000001CwA4YAK","false","P-0000002669","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42106337213449403","Complete|Charge-Off"
"a45WD000001CwA5YAK","false","P-0000002670","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lmYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42107719756762801","Approval / Loan Committee|Open"
"a45WD000001CwA6YAK","false","P-0000002671","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42113122712026066","Complete|Superseded"
"a45WD000001CwA7YAK","false","P-0000002672","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42113297084666756","Complete|Paid Out"
"a45WD000001CwA8YAK","false","P-0000002673","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lSYAS","true","4.0","Complete","true","true","true","false","false","Booked","Open","42115960243037359","Booked|Open"
"a45WD000001CwA9YAK","false","P-0000002674","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42116291608507527","Proposal|Open"
"a45WD000001GBe7YAG","false","P-0000002988","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuyYAG","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42121367641846030","Doc Prep|Open"
"a45WD000001GBe2YAG","false","P-0000002983","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuyYAG","false","0.0","Application","false","false","false","false","false","Proposal","Open","42123682987924727","Proposal|Open"
"a45WD000001CwAAYA0","false","P-0000002675","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42124036993551229","Final Review|Open"
"a45WD000001CwABYA0","false","P-0000002676","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42125362693438039","Final Review|Open"
"a45WD000001CwACYA0","false","P-0000002677","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42130807545212631","Proposal|Open"
"a45WD000001CwADYA0","false","P-0000002678","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lwYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42131978569216168","Complete|Superseded"
"a45WD000001CwAEYA0","false","P-0000002679","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lkYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42135232702656452","Qualification|Open"
"a45WD000001GBdhYAG","false","P-0000002962","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuxYAG","false","","","false","true","false","false","false","Boarding","Open","42137579483405148","Boarding|Open"
"a45WD000001CwAFYA0","false","P-0000002680","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lcYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42138611220913011","Closing|Open"
"a45WD000001GBesYAG","false","P-0000003035","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv1YAG","false","5.0","Complete","false","false","false","false","false","Complete","Withdrawn","42143118856682717","Complete|Withdrawn"
"a45WD000001CwAGYA0","false","P-0000002681","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lWYAS","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42143688459699749","Boarding|Open"
"a45WD000001CwAHYA0","false","P-0000002682","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lVYAS","false","2.0","Processing","false","false","false","false","false","Processing","Open","42148807484928215","Processing|Open"
"a45WD000001CwAIYA0","false","P-0000002683","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42149967910771891","Booked|Open"
"a45WD000001CwAJYA0","false","P-0000002684","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lmYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42152785633795905","Final Review|Open"
"a45WD000001CwAKYA0","false","P-0000002685","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42155491252299976","Boarding|Open"
"a45WD000001CwALYA0","false","P-0000002686","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42158923797112422","Complete|Paid Out"
"a45WD000001CwAMYA0","false","P-0000002687","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42162580929297798","Boarding|Open"
"a45WD000001CwANYA0","false","P-0000002688","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","true","4.0","Complete","true","true","true","false","false","Booked","Open","42163334591768697","Booked|Open"
"a1Vbn000007ly3CEAQ","","P-0000001397","","","","","","","","a0tbn000007pcYlAAI","false","","","true","true","false","false","false","Complete","Withdrawn","42163610529506463",""
"a45WD000001CwAOYA0","false","P-0000002689","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42163875926237286","Complete|Charge-Off"
"a45WD000001CwAPYA0","false","P-0000002690","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lwYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42166545818985006","Processing|Open"
"a45WD000001GBepYAG","false","P-0000003032","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv2YAG","false","4.0","Processing","false","false","false","false","false","Processing","Open","42168668858673561","Processing|Open"
"a45WD000001CwAQYA0","false","P-0000002691","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lmYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42168804720498810","Credit Underwriting|Open"
"a45WD000001CwARYA0","false","P-0000002692","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42170095646562995","Approval / Loan Committee|Open"
"a45WD000001CwASYA0","false","P-0000002693","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42170569474048813","Complete|Superseded"
"a45WD000001CwATYA0","false","P-0000002694","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lTYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42171319125131968","Closing|Open"
"a45WD000001GBewYAG","false","P-0000003039","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv2YAG","false","5.0","Complete","false","false","false","false","false","Booked","Open","42176110339756687","Booked|Open"
"a45WD000001GBdkYAG","false","P-0000002965","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuxYAG","false","","","true","true","false","false","false","Complete","Charge-Off","42176270736625653","Complete|Charge-Off"
"a45WD000001CwAUYA0","false","P-0000002695","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42176647465693671","Closing|Open"
"a45WD000001CwAVYA0","false","P-0000002696","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4ldYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42176793041758337","Final Review|Open"
"a45WD000001CwAWYA0","false","P-0000002697","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lyYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42178686156308178","Doc Prep|Open"
"a45WD000001CwAXYA0","false","P-0000002698","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42182550719313930","Complete|Paid Out"
"a45WD000001CwAYYA0","false","P-0000002699","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4ldYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42182940626531878","Complete|Superseded"
"a45WD000001CwAZYA0","false","P-0000002700","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lWYAS","false","0.0","Application","false","false","false","false","false","Proposal","Open","42185072989640746","Proposal|Open"
