"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body_Type__c","nFORCE__Body__c","nFORCE__Description__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parameters__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Taxonomy_Id__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c"
"a0mWD000003RDbFYAW","005al00000RVcKvAAL","false","Change Memo","action-m-retail-change-memo","","nforce__ncrelatedlist","","","n-icon-memo","false","nforce__navigation","","","","a0sWD00000Xo7ZtYAJ","nforce__sub_navigation","action-m-retail-change-memo","","nforce__topbar","5381560278866610"
"a0mWD000003RDmSYAW","005al00000RVcKvAAL","false","Traditional Contributions","traditional-contributions","","nforce__ncrelatedlist","","","n-icon-document","false","nforce__navigation","","","","a0sWD00000Xo7deYAB","nforce__sub_navigation","","","nforce__topbar","54676576786576565656"
"a0mWD000003RDmTYAW","005al00000RVcKvAAL","false","Roth Contributions","roth-contributions","","nforce__ncrelatedlist","","","n-icon-document","false","nforce__navigation","","","","a0sWD00000Xo7dPYAR","nforce__sub_navigation","","","nforce__topbar","54676576786576565657"
"a0mWD000003RDmWYAW","005al00000RVcKvAAL","false","Third Party","retail-loan-ui-third-party","Visualforce Page","llc_bi__third_party_management","This productized route is the retail template for the Third Party route. Users clone this route to reduce configuration and implementation time.","","n-icon-fees","false","nFORCE__navigation","","","","a0sWD00000Xo7bvYAB","nFORCE__sub_navigation","retail-loan-ui-third-party","","nforce__topbar","55281600720267656"
"a0mWD000003RDmbYAG","005al00000RVcKvAAL","false","Rental Expense","small-business-loan-online-application-rental-expense","Visualforce Page","nPORTAL__MultiRecordForm","","","","false","NPORTAL__ApplicationNavigation","","","","a0sWD00000Xo7c1YAB","","secured-retail-loan-online-application-rent-other-involved","","NPORTAL__LoanTopbar","56621666029074205"
"a0mWD000003RDbSYAW","005al00000RVcKvAAL","false","Balance Details","lobloanbooked-balance-details","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7d1YAB","nforce__sub_navigation","lobloanbooked-balance-details","","nforce__topbar","587040583758462B9D5F711919132E0D"
"a0mWD000003RDbUYAW","005al00000RVcKvAAL","false","Loan Team","lobloanbooked-loan-team","","nforce__korelatedlist","","","n-icon-team","false","nforce__navigation","","","","a0sWD00000Xo7dEYAR","nforce__sub_navigation","lobloanbooked-loan-team","","nforce__topbar","59470E203A024E578D1E0C551C21097B"
"a0mWD000003RDbcYAG","005al00000RVcKvAAL","false","Referrals","lob-loan-post-referrals","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7cbYAB","nforce__sub_navigation","lob-loan-post-referrals","","nforce__topbar","5B2502305B7C451AA63A6759325B3E1D"
"a0mWD000003RDbdYAG","005al00000RVcKvAAL","false","Qualification","lob-loan-post-qualification","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7bqYAB","nforce__sub_navigation","lob-loan-post-qualification","","nforce__topbar","5B317904233047578C2C4F0E1A36694E"
"a0mWD000003RDotYAG","005al00000RVcKvAAL","false","Processing","lob-loan-pre-processing","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7j7YAB","nforce__sub_navigation","lob-loan-pre-processing","","nforce__topbar","5B317904233047F78C2C4F0E1A36694F"
"a0mWD000003RDouYAG","005al00000RVcKvAAL","false","Processing","lob-loan-post-processing","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7eaYAB","nforce__sub_navigation","lob-loan-post-processing","","nforce__topbar","5B3K7904233047F78C2C4F0E1A36694K"
"a0mWD000003RDbeYAG","005al00000RVcKvAAL","false","Loan Information","lobloanbooked-loan-information","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7eZYAR","nforce__sub_navigation","lobloanbooked-loan-information","","nforce__topbar","5B455743786C4C49BD154F604E5E056B"
"a0mWD000003RDblYAG","005al00000RVcKvAAL","false","Approved Details","lobloanbooked-approved-details","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7bsYAB","nforce__sub_navigation","lobloanbooked-approved-details","","nforce__topbar","5E445C6F5C06423C8E70407D5B4A2778"
"a0mWD000003RDbsYAG","005al00000RVcKvAAL","false","Fees","m-retail-fees","","nforce__korelatedtable","","","n-icon-fees","false","nforce__navigation","","","","a0sWD00000Xo7a7YAB","nforce__sub_navigation","m-retail-fees","","nforce__topbar","60051560278866600"
"a0mWD000003RDbtYAG","005al00000RVcKvAAL","false","Risk Rating","risk-rating-lobloanpre","","nforce__ncrelatedlist","","","n-icon-risk_grading","false","nforce__navigation","","action_new=lobsba-loanpre.action-risk-rating-selector-loan","","a0sWD00000Xo7cLYAR","nforce__sub_navigation","risk-rating-lobloanpre","","nforce__topbar","603A7271674B47588F445A3B7365730F"
"a0mWD000003RE1JYAW","005al00000RVcKvAAL","false","Risk Rating","post-approval-risk-rating","Lightning Web Component","nforce__korelatedtable","","","n-icon-risk_grading","false","nforce__navigation","","action_new=m-loan.action-risk-rating-selector-loan","","a0sWD00000Xo7lmYAB","nforce__sub_navigation","post-approval-risk-rating","","nforce__topbar","61331619447513716"
"a0mWD000003RE1KYAW","005al00000RVcKvAAL","false","Booked Information","post-approval-booked-information","Lightning Web Component","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7lnYAB","nforce__sub_navigation","post-approval-booked-information","","nforce__topbar","61691619447513729"
"a0mWD000003RE1LYAW","005al00000RVcKvAAL","false","Compliance","comm-accel-loan-compliance","","llc_bi__hmda_applicants","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7loYAB","nforce__sub_navigation","comm-accel-loan-compliance","","nforce__topbar","61811615577844715"
"a0mWD000003RE1NYAW","005al00000RVcKvAAL","false","Team Members","booked-team-members","Lightning Web Component","nforce__korelatedtable","","","","false","nforce__navigation","","readonly=true","","a0sWD00000Xo7lpYAB","nforce__sub_navigation","booked-team-members","","nforce__topbar","62061620937670650"
"a0mWD000003RDovYAG","005al00000RVcKvAAL","false","Certifications","comp-certifications","","nforce__ncdatagrid","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7eOYAR","nforce__sub_navigation","comp-certifications","","nforce__topbar","643D1A233D43482AAA6A5531367A4433"
"a0mWD000003RE1PYAW","005al00000RVcKvAAL","false","Borrowing Structure","retail-loan-borrowing-structure","","llc_bi__multitierinvolvement","","","n-icon-relationship","false","nforce__navigation","","","","a0sWD00000Xo7lGYAR","nforce__sub_navigation","retail-loan-borrowing-structure","","nforce__topbar","64831560278763600"
"a0mWD000003RDc0YAG","005al00000RVcKvAAL","false","Loan Details","m-retail-loan-details","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7a1YAB","nforce__sub_navigation","m-retail-loan-details","","nforce__topbar","6591560278866610"
"a0mWD000003RDc1YAG","005al00000RVcKvAAL","false","Conditions","lob-loan-post-conditions","","nforce__ncrelatedlist","","","","false","nforce__navigation","","","","a0sWD00000Xo7dnYAB","nforce__sub_navigation","lob-loan-post-conditions","","nforce__topbar","66031E2612574E17AB396C685C37043D"
"a0mWD000003RDc2YAG","005al00000RVcKvAAL","false","Fees","lob-loan-post-fees2","","llc_bi__manageloanfees","","","n-icon-relationship","false","nforce__navigation","","","","a0sWD00000Xo7YkYAJ","nforce__sub_navigation","lob-loan-post-fees2","","nforce__topbar","660A58206D124910814B58201E622064"
"a0mWD000003RDc8YAG","005al00000RVcKvAAL","false","Pricing","lobloanbooked-pricing2","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7c6YAB","nforce__sub_navigation","lobloanbooked-pricing2","","nforce__topbar","67026870640F4312BD3A1A7045005A42"
"a0mWD000003RE1UYAW","005al00000RVcKvAAL","false","Collateral","retail-loan-collateral","","llc_bi__collateral_2_management","","","n-icon-collateral","false","nforce__navigation","","","","a0sWD00000Xo7jjYAB","nforce__sub_navigation","retail-loan-collateral","","nforce__topbar","6723452652345"
"a0mWD000003RDmnYAG","005al00000RVcKvAAL","false","Personal Info","personal-info-biz-co-owner","Visualforce Page","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","20.0","","","a0sWD00000Xo7d7YAB","","personal-info-biz-co-owner","","NPORTAL__LoanTopbar","68951598553323807"
"a0mWD000003RDcEYAW","005al00000RVcKvAAL","false","Change Memo","action-lob-loan-post-change-memo","","nforce__ncrelatedlist","","","n-icon-memo","false","nforce__navigation","","","","a0sWD00000Xo7diYAB","nforce__sub_navigation","action-lob-loan-post-change-memo","","nforce__topbar","690E695F3F354A3CAC45241307417B58"
"a0mWD000003RDcIYAW","005al00000RVcKvAAL","false","Service Management","lob-loan-post-third-party-management","","llc_bi__third_party_management","","","n-icon-relationship","false","nforce__navigation","","","","a0sWD00000Xo7dmYAB","nforce__sub_navigation","lob-loan-post-third-party-management","","nforce__topbar","6A417B2F1B44442C81071E274C5B6B09"
"a0mWD000003RDcKYAW","005al00000RVcKvAAL","false","Participations","lob-loan-post-participations","","nforce__korelatedlist","","","n-icon-relationship","false","nforce__navigation","","","","a0sWD00000Xo7eSYAR","nforce__sub_navigation","lob-loan-post-participations","","nforce__topbar","6A601025053A4463AB3C0E1B3E6C3C09"
"a0mWD000003RDcMYAW","005al00000RVcKvAAL","false","Loan Compliance","lobloanbooked-loan-compliance2","","nforce__korelatedlist","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7cBYAR","nforce__sub_navigation","lobloanbooked-loan-compliance2","","nforce__topbar","6B7B4A577A7F4C719B2E46711371232D"
"a0mWD000003RDcRYAW","005al00000RVcKvAAL","false","Service Management","lobloanbooked-third-party-management","","llc_bi__third_party_management","","","n-icon-relationship","false","nforce__navigation","","","","a0sWD00000Xo7dmYAB","nforce__sub_navigation","lobloanbooked-third-party-management","","nforce__topbar","6E74132017154266A91501125F2F1715"
"a0mWD000003RDcXYAW","005al00000RVcKvAAL","false","Final Pricing","finalpricing","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7coYAB","nforce__sub_navigation","finalpricing","","nforce__topbar","703B01561B4E4574915B27190917231E"
"a0mWD000003RDcZYAW","005al00000RVcKvAAL","false","Underwriting","m-retail-underwriting","","nretail__underwriting","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000XnoK6YAJ","nforce__sub_navigation","m-retail-underwriting","","nforce__topbar","70521560278866600"
"a0mWD000003RDcaYAG","005al00000RVcKvAAL","false","Closing","loan-stage-closing","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7j9YAB","nforce__sub_navigation","loan-stage-closing","","nforce__topbar","70565546093E4526BB7F53095C021F58"
"a0mWD000003RDcbYAG","005al00000RVcKvAAL","false","Manage Budget","post-approval-manage-budget","","llc_bi__manage_budget_app","","","","false","nforce__navigation","","","","a0sWD00000Xo7kNYAR","nforce__sub_navigation","post-approval-manage-budget","","nforce__topbar","70651619447513738"
"a0mWD000003RDceYAG","005al00000RVcKvAAL","false","Borrowing Structure","booked-borrowing-structure","","nforce__korelatedtable","","","n-icon-relationship","false","nforce__navigation","","readonly=true","","a0sWD00000Xo7a3YAB","nforce__sub_navigation","booked-borrowing-structure","","nforce__topbar","71241620937670664"
"a0mWD000003RDcfYAG","005al00000RVcKvAAL","false","Rate & Payment Structure","booked-rate---payment-structure","","nforce__korelatedtable","","","n-icon-loan","false","nforce__navigation","","readonly=true","","a0sWD00000Xo7ZqYAJ","nforce__sub_navigation","booked-rate---payment-structure","","nforce__topbar","71261620937670673"
"a0mWD000003RDcgYAG","005al00000RVcKvAAL","false","Fees Summary","m-retail-fees-summary","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7ZjYAJ","nforce__sub_navigation","m-retail-fees-summary","","nforce__topbar","7141560278866610"
"a0mWD000003RDchYAG","005al00000RVcKvAAL","false","Loan Information","lob-loan-post-loan-information","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7eZYAR","nforce__sub_navigation","lob-loan-post-loan-information","","nforce__topbar","71602F53645B452BBB6F612B4002452C"
"a0mWD000003RDmrYAG","005al00000RVcKvAAL","false","Loan Compliance","small-business-loan-post-approval-ui-loan-compliance","","nforce__ncrelatedlist","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7d6YAB","nforce__sub_navigation","hmda-loan-compliance-2018","","nforce__topbar","72461663700624005"
"a0mWD000003RE1aYAG","005al00000RVcKvAAL","false","CRA Reporting","post-approval-cra-reporting","","llc_bi__cra_reporting","","","n-icon-treasury_management","false","nforce__navigation","","","","a0sWD00000Xo7lqYAB","nforce__sub_navigation","post-approval-cra-reporting","","nforce__topbar","72801619447513730"
"a0mWD000003RDclYAG","005al00000RVcKvAAL","false","Change Memo","action-booked-change-memo","","nforce__ncrelatedlist","","","n-icon-memo","false","nforce__navigation","","","","a0sWD00000XnoK8YAJ","nforce__sub_navigation","action-booked-change-memo","","nforce__topbar","73071620937670648"
"a0mWD000003RDcnYAG","005al00000RVcKvAAL","false","Fees Summary","booked-fees-summary","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7ZyYAJ","nforce__sub_navigation","booked-fees-summary","","nforce__topbar","73301620937670649"
"a0mWD000003RDjRYAW","005al00000RVcKvAAL","false","Budget Details","post-approval-budget-details","","llc_bi__budget_detail_app","","","","false","nforce__navigation","","","","a0sWD00000Xo7m7YAB","nforce__sub_navigation","post-approval-budget-details","","nforce__topbar","73791619447513737"
"a0mWD000003RE1eYAG","005al00000RVcKvAAL","false","Editable Fields","post-approval-editable-fields","Lightning Web Component","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7lrYAB","nforce__sub_navigation","post-approval-editable-fields","","nforce__topbar","74741619447513744"
"a0mWD000003RDmwYAG","005al00000RVcKvAAL","false","Personal Info","small-business-loan-online-application-personal-info","","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","60.0","","","a0sWD00000Xo7blYAB","","sbl-personal","","NPORTAL__LoanTopbar","75521666029074204"
"a0mWD000003RDcwYAG","005al00000RVcKvAAL","false","Risk Rating","booked-risk-rating","","nforce__korelatedtable","","","n-icon-risk_grading","false","nforce__navigation","","action_new=m-loan.action-risk-rating-selector-loan","","a0sWD00000XnoKEYAZ","nforce__sub_navigation","booked-risk-rating","","nforce__topbar","75581620937670645"
"a0mWD000003RDmxYAG","005al00000RVcKvAAL","false","Other Expenses","small-business-loan-online-application-other-expenses","","nPORTAL__MultiRecordForm","","","","false","NPORTAL__ApplicationNavigation","","","","a0sWD00000Xo7brYAB","","secured-retail-loan-online-application-rent-other-involved","","NPORTAL__LoanTopbar","75851666029074217"
"a0mWD000003RE1gYAG","005al00000RVcKvAAL","false","Manage Budget","booked-manage-budget","","llc_bi__manage_budget_app","","","","false","nforce__navigation","","","","a0sWD00000Xo7lsYAB","nforce__sub_navigation","booked-manage-budget","","nforce__topbar","75891620937670668"
"a0mWD000003RE1iYAG","005al00000RVcKvAAL","false","Collateral","booked-collateral2","Lightning Web Component","nforce__korelatedtable","","","n-icon-collateral","false","nforce__navigation","","readonly=true","","a0sWD00000Xo7ltYAB","nforce__sub_navigation","booked-collateral2","","nforce__topbar","76021620937670659"
"a0mWD000003RE1kYAG","005al00000RVcKvAAL","false","Loan Information","booked-loan-information2","Lightning Web Component","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7luYAB","nforce__sub_navigation","booked-loan-information2","","nforce__topbar","77661620937670674"
"a0mWD000003RDd6YAG","005al00000RVcKvAAL","false","Entity Compliance","booked-entity-compliance","","llc_bi__hmda_entity_compliance","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000XnoKMYAZ","nforce__sub_navigation","booked-entity-compliance","","nforce__topbar","79351620937670665"
"a0mWD000003RDd7YAG","005al00000RVcKvAAL","false","Credit Underwriting","lobloanbooked-credit-underwriting","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7eVYAR","nforce__sub_navigation","lobloanbooked-credit-underwriting","","nforce__topbar","794E563977294C3B94384E28656C4510"
"a0mWD000003RDdCYAW","005al00000RVcKvAAL","false","Credit Underwriting","loan-stage-undw","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7c0YAB","nforce__sub_navigation","loan-stage-undw","","nforce__topbar","7B231C2B55104170BA177D5D326C7D44"
