"Id","OwnerId","IsDeleted","Name","LLC_BI__Description__c","LLC_BI__End_Date__c","LLC_BI__Has_Period_Grouping__c","LLC_BI__Is_Consolidation__c","LLC_BI__Is_Disabled__c","LLC_BI__Is_Template__c","LLC_BI__Migration_Target__c","LLC_BI__Object_API_Name__c","LLC_BI__Selected_Scale__c","LLC_BI__Show_Footnotes__c","LLC_BI__Source_Template__c","LLC_BI__Start_Date__c","LLC_BI__Version__c","LLC_BI__lookupKey__c"
"a5VWD000000HBHg2AO","005al00000RVcKvAAL","false","a5VWD000000HBHg","","","false","false","false","true","","","m","false","","","","42183852092544122"
"a5VWD000000HB282AG","005al00000RVcKvAAL","false","a5VWD000000HB28","","","false","false","false","true","","","$","false","","","","42183908381628962"
"a5VWD000000HAZg2AO","005al00000RVcKvAAL","false","a5VWD000000HAZg","","","false","false","false","true","","","$","true","","","","42184104063191603"
"a5VWD000000HAbg2AG","005al00000RVcKvAAL","false","a5VWD000000HAbg","","","false","false","false","true","","","mm","true","","","","42184325923830789"
"a5VWD000000HAil2AG","005al00000RVcKvAAL","false","a5VWD000000HAil","","","false","false","false","true","","","m","false","","","","42185040765515157"
"a5VWD000000HAj52AG","005al00000RVcKvAAL","false","a5VWD000000HAj5","","","false","false","false","true","","","m","true","","","","42185060489698340"
"a5VWD000000HAdU2AW","005al00000RVcKvAAL","false","a5VWD000000HAdU","","","false","false","false","true","","","m","false","","","","42185765269201094"
"a5VWD000000HB8X2AW","005al00000RVcKvAAL","false","a5VWD000000HB8X","","","false","false","false","true","","","m","true","","","","42185854502492120"
"a5VWD000000HB192AG","005al00000RVcKvAAL","false","a5VWD000000HB19","","","false","false","false","true","","","mm","true","","","","42187178660987278"
"a5VWD000000HAvJ2AW","005al00000RVcKvAAL","false","a5VWD000000HAvJ","","","false","false","false","true","","","$","false","","","","42187197025957247"
"a5VWD000000HBIa2AO","005al00000RVcKvAAL","false","a5VWD000000HBIa","","","false","false","false","true","","","mm","true","","","","42187208181309890"
"a5VWD000000HAmx2AG","005al00000RVcKvAAL","false","a5VWD000000HAmx","","","false","false","false","true","","","mm","false","","","","42187977235267803"
"a5VWD000000HB622AG","005al00000RVcKvAAL","false","a5VWD000000HB62","","","false","false","false","true","","","mm","false","","","","42188209340905828"
"a5VWD000000HAkB2AW","005al00000RVcKvAAL","false","a5VWD000000HAkB","","","false","false","false","true","","","$","true","","","","42188708525286398"
"a5VWD000000HB1r2AG","005al00000RVcKvAAL","false","a5VWD000000HB1r","","","false","false","false","true","","","mm","false","","","","42188739380958317"
"a5VWD000000HAZi2AO","005al00000RVcKvAAL","false","a5VWD000000HAZi","","","false","false","false","true","","","mm","true","","","","42189249752316404"
"a5VWD000000HAkR2AW","005al00000RVcKvAAL","false","a5VWD000000HAkR","","","false","false","false","true","","","mm","true","","","","42189864753828828"
"a5VWD000000HAc22AG","005al00000RVcKvAAL","false","a5VWD000000HAc2","","","false","false","false","true","","","mm","true","","","","42189990075269243"
"a5VWD000000HAqB2AW","005al00000RVcKvAAL","false","a5VWD000000HAqB","","","false","false","false","true","","","$","true","","","","42190091704808952"
"a5VWD000000HAxI2AW","005al00000RVcKvAAL","false","a5VWD000000HAxI","","","false","false","false","true","","","mm","true","","","","42190094477221020"
"a5VWD000000HAx82AG","005al00000RVcKvAAL","false","a5VWD000000HAx8","","","false","false","false","true","","","$","false","","","","42190416821306020"
"a5VWD000000HBCc2AO","005al00000RVcKvAAL","false","a5VWD000000HBCc","","","false","false","false","true","","","m","false","","","","42191106276363839"
"a5VWD000000HAXk2AO","005al00000RVcKvAAL","false","a5VWD000000HAXk","","","false","false","false","true","","","mm","true","","","","42191613201550922"
"a5VWD000000HAqg2AG","005al00000RVcKvAAL","false","a5VWD000000HAqg","","","false","false","false","true","","","mm","false","","","","42191617744926580"
"a5VWD000000HBDp2AO","005al00000RVcKvAAL","false","a5VWD000000HBDp","","","false","false","false","true","","","$","false","","","","42191807133750140"
"a5VWD000000HB8U2AW","005al00000RVcKvAAL","false","a5VWD000000HB8U","","","false","false","false","true","","","$","true","","","","42192175916493559"
"a5VWD000000HApl2AG","005al00000RVcKvAAL","false","a5VWD000000HApl","","","false","false","false","true","","","mm","false","","","","42192411492011450"
"a5VWD000000HB4G2AW","005al00000RVcKvAAL","false","a5VWD000000HB4G","","","false","false","false","true","","","mm","false","","","","42192526412027947"
"a5VWD000000HBAJ2A4","005al00000RVcKvAAL","false","a5VWD000000HBAJ","","","false","false","false","true","","","m","false","","","","42192541308105527"
"a5VWD000000HAmn2AG","005al00000RVcKvAAL","false","a5VWD000000HAmn","","","false","false","false","true","","","$","false","","","","42192684748754143"
"a5VWD000000HAaV2AW","005al00000RVcKvAAL","false","a5VWD000000HAaV","","","false","false","false","true","","","$","false","","","","42192975441098798"
"a5VWD000000HBEv2AO","005al00000RVcKvAAL","false","a5VWD000000HBEv","","","false","false","false","true","","","mm","true","","","","42193083804960539"
"a5VWD000000HAxS2AW","005al00000RVcKvAAL","false","a5VWD000000HAxS","","","false","false","false","true","","","mm","true","","","","42193209780175733"
"a5VWD000000HAkm2AG","005al00000RVcKvAAL","false","a5VWD000000HAkm","","","false","false","false","true","","","$","true","","","","42193249987949331"
"a5VWD000000HBB62AO","005al00000RVcKvAAL","false","a5VWD000000HBB6","","","false","false","false","true","","","m","false","","","","42193326902269719"
"a5VWD000000HAZ22AO","005al00000RVcKvAAL","false","a5VWD000000HAZ2","","","false","false","false","true","","","mm","false","","","","42193340770877041"
"a5VWD000000HAyw2AG","005al00000RVcKvAAL","false","a5VWD000000HAyw","","","false","false","false","true","","","m","false","","","","42193461046583532"
"a5VWD000000HB0c2AG","005al00000RVcKvAAL","false","a5VWD000000HB0c","","","false","false","false","true","","","$","true","","","","42193488510114892"
"a5VWD000000HAlL2AW","005al00000RVcKvAAL","false","a5VWD000000HAlL","","","false","false","false","true","","","m","true","","","","42193729879488135"
"a5VWD000000HB342AG","005al00000RVcKvAAL","false","a5VWD000000HB34","","","false","false","false","true","","","mm","false","","","","42193858653623596"
"a5VWD000000HBF22AO","005al00000RVcKvAAL","false","a5VWD000000HBF2","","","false","false","false","true","","","mm","false","","","","42194897967429088"
"a5VWD000000HAta2AG","005al00000RVcKvAAL","false","a5VWD000000HAta","","","false","false","false","true","","","$","true","","","","42195212812912144"
"a5VWD000000HB8f2AG","005al00000RVcKvAAL","false","a5VWD000000HB8f","","","false","false","false","true","","","$","true","","","","42195633180951271"
"a5VWD000000HBDX2A4","005al00000RVcKvAAL","false","a5VWD000000HBDX","","","false","false","false","true","","","$","true","","","","42195696066935540"
"a5VWD000000HB452AG","005al00000RVcKvAAL","false","a5VWD000000HB45","","","false","false","false","true","","","mm","true","","","","42196926267898502"
"a5VWD000000HAsy2AG","005al00000RVcKvAAL","false","a5VWD000000HAsy","","","false","false","false","true","","","$","true","","","","42197230319097559"
"a5VWD000000HB7Z2AW","005al00000RVcKvAAL","false","a5VWD000000HB7Z","","","false","false","false","true","","","$","true","","","","42197448578632750"
"a5VWD000000HBIy2AO","005al00000RVcKvAAL","false","a5VWD000000HBIy","","","false","false","false","true","","","mm","true","","","","42197720443091705"
"a5VWD000000HAeW2AW","005al00000RVcKvAAL","false","a5VWD000000HAeW","","","false","false","false","true","","","$","false","","","","42197860187526119"
"a5VWD000000HAYd2AO","005al00000RVcKvAAL","false","a5VWD000000HAYd","","","false","false","false","true","","","mm","false","","","","42198128951394655"
"a5VWD000000HAyR2AW","005al00000RVcKvAAL","false","a5VWD000000HAyR","","","false","false","false","true","","","mm","true","","","","42198337492785926"
"a5VWD000000HAoS2AW","005al00000RVcKvAAL","false","a5VWD000000HAoS","","","false","false","false","true","","","mm","false","","","","42198731794381929"
"a5VWD000000HAsg2AG","005al00000RVcKvAAL","false","a5VWD000000HAsg","","","false","false","false","true","","","mm","false","","","","42199242082156324"
"a5VWD000000HAeY2AW","005al00000RVcKvAAL","false","a5VWD000000HAeY","","","false","false","false","true","","","$","false","","","","42199353027878973"
"a5VWD000000HAfx2AG","005al00000RVcKvAAL","false","a5VWD000000HAfx","","","false","false","false","true","","","m","false","","","","42200201154769582"
"a5VWD000000HAZR2A4","005al00000RVcKvAAL","false","a5VWD000000HAZR","","","false","false","false","true","","","m","true","","","","42200313449370501"
"a5VWD000000HAfK2AW","005al00000RVcKvAAL","false","a5VWD000000HAfK","","","false","false","false","true","","","$","true","","","","42200792901875591"
"a5VWD000000HAcB2AW","005al00000RVcKvAAL","false","a5VWD000000HAcB","","","false","false","false","true","","","$","true","","","","42200979806759070"
"a5VWD000000HAZA2A4","005al00000RVcKvAAL","false","a5VWD000000HAZA","","","false","false","false","true","","","mm","true","","","","42201241628028823"
"a5VWD000000HAfl2AG","005al00000RVcKvAAL","false","a5VWD000000HAfl","","","false","false","false","true","","","$","true","","","","42201291951595161"
"a5VWD000000HAjQ2AW","005al00000RVcKvAAL","false","a5VWD000000HAjQ","","","false","false","false","true","","","$","true","","","","42201403064213748"
"a5VWD000000HAyY2AW","005al00000RVcKvAAL","false","a5VWD000000HAyY","","","false","false","false","true","","","$","true","","","","42201982223997136"
"a5VWD000000HAn62AG","005al00000RVcKvAAL","false","a5VWD000000HAn6","","","false","false","false","true","","","m","true","","","","42202721025957368"
"a5VWD000000HAn72AG","005al00000RVcKvAAL","false","a5VWD000000HAn7","","","false","false","false","true","","","mm","true","","","","42203485908604290"
"a5VWD000000HAc02AG","005al00000RVcKvAAL","false","a5VWD000000HAc0","","","false","false","false","true","","","$","true","","","","42203613870743820"
"a5VWD000000HBEf2AO","005al00000RVcKvAAL","false","a5VWD000000HBEf","","","false","false","false","true","","","mm","false","","","","42203676407476865"
"a5VWD000000HB7z2AG","005al00000RVcKvAAL","false","a5VWD000000HB7z","","","false","false","false","true","","","$","true","","","","42203701008870049"
"a5VWD000000HArK2AW","005al00000RVcKvAAL","false","a5VWD000000HArK","","","false","false","false","true","","","$","false","","","","42203714835513787"
"a5VWD000000HAn92AG","005al00000RVcKvAAL","false","a5VWD000000HAn9","","","false","false","false","true","","","$","false","","","","42204439563402570"
"a5VWD000000HAwz2AG","005al00000RVcKvAAL","false","a5VWD000000HAwz","","","false","false","false","true","","","mm","true","","","","42204464041491133"
"a5VWD000000HAnF2AW","005al00000RVcKvAAL","false","a5VWD000000HAnF","","","false","false","false","true","","","mm","true","","","","42204963822997349"
"a5VWD000000HAyE2AW","005al00000RVcKvAAL","false","a5VWD000000HAyE","","","false","false","false","true","","","m","true","","","","42205461320773101"
"a5VWD000000HBCb2AO","005al00000RVcKvAAL","false","a5VWD000000HBCb","","","false","false","false","true","","","mm","true","","","","42205605798873620"
"a5VWD000000HB0Q2AW","005al00000RVcKvAAL","false","a5VWD000000HB0Q","","","false","false","false","true","","","m","false","","","","42205720942593664"
"a5VWD000000HB3W2AW","005al00000RVcKvAAL","false","a5VWD000000HB3W","","","false","false","false","true","","","$","true","","","","42205849526544741"
"a5VWD000000HAum2AG","005al00000RVcKvAAL","false","a5VWD000000HAum","","","false","false","false","true","","","$","true","","","","42206932191617158"
"a5VWD000000HAk42AG","005al00000RVcKvAAL","false","a5VWD000000HAk4","","","false","false","false","true","","","$","false","","","","42207302718267999"
"a5VWD000000HAtV2AW","005al00000RVcKvAAL","false","a5VWD000000HAtV","","","false","false","false","true","","","mm","true","","","","42207712222362118"
"a5VWD000000HAgS2AW","005al00000RVcKvAAL","false","a5VWD000000HAgS","","","false","false","false","true","","","m","false","","","","42207717502637519"
"a5VWD000000HAde2AG","005al00000RVcKvAAL","false","a5VWD000000HAde","","","false","false","false","true","","","m","false","","","","42207797054861659"
"a5VWD000000HAs82AG","005al00000RVcKvAAL","false","a5VWD000000HAs8","","","false","false","false","true","","","m","true","","","","42208146477326941"
"a5VWD000000HAc32AG","005al00000RVcKvAAL","false","a5VWD000000HAc3","","","false","false","false","true","","","$","false","","","","42208313519501837"
"a5VWD000000HBJg2AO","005al00000RVcKvAAL","false","a5VWD000000HBJg","","","false","false","false","true","","","mm","false","","","","42208470852114330"
"a5VWD000000HBGe2AO","005al00000RVcKvAAL","false","a5VWD000000HBGe","","","false","false","false","true","","","m","false","","","","42208473367231116"
"a5VWD000000HBGX2A4","005al00000RVcKvAAL","false","a5VWD000000HBGX","","","false","false","false","true","","","mm","true","","","","42208500672141894"
"a5VWD000000HAki2AG","005al00000RVcKvAAL","false","a5VWD000000HAki","","","false","false","false","true","","","m","true","","","","42208832077562457"
"a5VWD000000HBJu2AO","005al00000RVcKvAAL","false","a5VWD000000HBJu","","","false","false","false","true","","","mm","false","","","","42209106911055161"
"a5VWD000000HAmw2AG","005al00000RVcKvAAL","false","a5VWD000000HAmw","","","false","false","false","true","","","m","true","","","","42209608174162501"
"a5VWD000000HB3S2AW","005al00000RVcKvAAL","false","a5VWD000000HB3S","","","false","false","false","true","","","$","false","","","","42209994259048101"
"a5VWD000000HBCy2AO","005al00000RVcKvAAL","false","a5VWD000000HBCy","","","false","false","false","true","","","m","false","","","","42210271588737583"
"a5VWD000000HBBx2AO","005al00000RVcKvAAL","false","a5VWD000000HBBx","","","false","false","false","true","","","mm","false","","","","42210565086163750"
"a5VWD000000HB2e2AG","005al00000RVcKvAAL","false","a5VWD000000HB2e","","","false","false","false","true","","","$","true","","","","42210740870676640"
"a5VWD000000HAu12AG","005al00000RVcKvAAL","false","a5VWD000000HAu1","","","false","false","false","true","","","$","false","","","","42210892153952813"
"a5VWD000000HB7h2AG","005al00000RVcKvAAL","false","a5VWD000000HB7h","","","false","false","false","true","","","m","false","","","","42210963386542370"
"a5VWD000000HAyo2AG","005al00000RVcKvAAL","false","a5VWD000000HAyo","","","false","false","false","true","","","m","true","","","","42211053679784793"
"a5VWD000000HAgo2AG","005al00000RVcKvAAL","false","a5VWD000000HAgo","","","false","false","false","true","","","mm","true","","","","42211401321712672"
"a5VWD000000HAeG2AW","005al00000RVcKvAAL","false","a5VWD000000HAeG","","","false","false","false","true","","","mm","true","","","","42211426196198096"
"a5VWD000000HAkX2AW","005al00000RVcKvAAL","false","a5VWD000000HAkX","","","false","false","false","true","","","$","true","","","","42212090739898132"
"a5VWD000000HAtQ2AW","005al00000RVcKvAAL","false","a5VWD000000HAtQ","","","false","false","false","true","","","m","false","","","","42212122440284936"
"a5VWD000000HAzy2AG","005al00000RVcKvAAL","false","a5VWD000000HAzy","","","false","false","false","true","","","m","true","","","","42212172677086614"
"a5VWD000000HAdC2AW","005al00000RVcKvAAL","false","a5VWD000000HAdC","","","false","false","false","true","","","m","true","","","","42212434595733811"
