"Id","OwnerId","IsDeleted","Name","nFORCE__Api_Key__c","nFORCE__Classification_Tag__c","nFORCE__Default_Text_Answer__c","nFORCE__Form_Type__c","nFORCE__Group__c","nFORCE__Help_Text__c","nFORCE__Is_Archived__c","nFORCE__Is_Required__c","nFORCE__Label__c","nFORCE__Maximum__c","nFORCE__Minimum__c","nFORCE__Order__c","nFORCE__Target_Answer_Field__c","nFORCE__lookupKey__c","nFORCE__Decimal_Scale__c"
"a0gWD000002Gz9AYAS","005al00000Q6IbCAAV","false","Q-001718","","","","Picklist","a0XWD000002hCD32AM","","false","false","I certify this loan is not CRA reportable?","","","5.0","","a30al00000PfMDXAA3",""
"a0gWD000002Gz9BYAS","005al00000Q6IbCAAV","false","Q-001719","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How often do you send money out of the country?","","","0.0","","a30al00000PfMDYAA3",""
"a0gWD000002Gz9CYAS","005al00000Q6IbCAAV","false","Q-001720","","","","Picklist","a0XWD000002hCCr2AM","","false","false","May I ask you a few more questions to better understand your needs?","","","4.0","","a30al00000PfMDZAA3",""
"a0gWD000002Gz9DYAS","005al00000Q6IbCAAV","false","Q-001721","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you prefer to monitor your account activity?","","","8.0","","a30al00000PfMDaAAN",""
"a0gWD000002Gz9EYAS","005al00000Q6IbCAAV","false","Q-001722","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically pay for purchases?","","","6.0","","a30al00000PfMDbAAN",""
"a0gWD000002Gz9FYAS","005al00000Q6IbCAAV","false","Q-001723","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically pay your monthly bills?","","","7.0","","a30al00000PfMDcAAN",""
"a0gWD000002Gz9GYAS","005al00000Q6IbCAAV","false","Q-001724","","","","Picklist","a0XWD000002hCCr2AM","","true","false","How often do you send money out of the country?","","","0.0","","a30al00000PfMDdAAN",""
"a0gWD000002Gz9HYAS","005al00000Q6IbCAAV","false","Q-001725","","","","Picklist","a0XWD000002hCCr2AM","","false","false","Do you typically make cash deposits?","","","2.0","","a30al00000PfMDeAAN",""
"a0gWD000002Gz9IYAS","005al00000Q6IbCAAV","false","Q-001726","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How much in cash are you typically depositing?","","","3.0","","a30al00000PfMDfAAN",""
"a0gWD000002Gz9JYAS","005al00000Q6IbCAAV","false","Q-001727","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically make your deposits?","","","1.0","","a30al00000PfMDgAAN",""
"a0gWD000002Gz9KYAS","005al00000Q6IbCAAV","false","Q-001728","","","","Picklist","a0XWD000002hCCr2AM","","false","false","What type of automatic payments do you have coming out of your accounts?","","","5.0","","a30al00000PfMDhAAN",""
"a0gWD000002Gz76YAC","005al00000RVvFOAA1","false","Q-001590","","","","Picklist","a0XWD000002hCCp2AM","","true","false","Is the loan (not secured by residential dwelling) for the purpose of imporving (repair, rehabilitation, or renovating) a residential dwelling AND the bank classified it as a home improvement loan?","","","2.0","","a30bn000004af6mAAA",""
"a0gWD000002Gz77YAC","005al00000RVvFOAA1","false","Q-001591","","","","Picklist","a0XWD000002hCCp2AM","","true","false","Is this loan secured by a residential dwelling including: 1-2 Family home (condominium) Manufactured housing (with or without land) Multi-family dwelling (five or more units)?","","","0.0","","a30bn000004af6nAAA",""
"a0gWD000002Gz78YAC","005al00000RVvFOAA1","false","Q-001592","","","","Picklist","a0XWD000002hCCp2AM","","true","false","I certify that this loan has been marked HMDA Reportable and the applicable loan details have been populated.","","","4.0","","a30bn000004af6oAAA",""
"a0gWD000002Gz79YAC","005al00000RVvFOAA1","false","Q-001593","","","","Picklist","a0XWD000002hCCp2AM","","true","false","Is this loan purpose to purchase, improve, or refinance a dwelling?","","","2.0","","a30bn000004af6pAAA",""
"a0gWD000002Gz7AYAS","005al00000RVvFOAA1","false","Q-001594","","","","Picklist","a0XWD000002hCCp2AM","","true","false","Is this loan a construction-only, bridge loan, or other temporary financing expected to be replaced with permanent financing?","","","3.0","","a30bn000004af6qAAA",""
"a0gWD000002Gz7BYAS","005al00000RVvFOAA1","false","Q-001595","","","","Picklist","a0XWD000002hCCp2AM","","true","false","I certify that this loan IS NOT HMDA Reportable.","","","4.0","","a30bn000004af6rAAA",""
"a0gWD000002Gz7CYAS","005al00000RVvFOAA1","false","Q-001596","","","","Picklist","a0XWD000002hCCp2AM","","false","false","I certify that this loan has been marked HMDA Reportable and the applicable loan details have been populated.","","","8.0","","a30bn000004af6sAAA",""
"a0gWD000002Gz7DYAS","005al00000RVvFOAA1","false","Q-001597","","","","Picklist","a0XWD000002hCCv2AM","","false","false","Is any borrower, co-borrower, or guarantor an executive officer, director, or principal shareholder of that bank, of a bank holding company of which the member bank is a subsidiary, and of any other subsidiary of that bank holding company?","","","0.0","","a30bn000004af6tAAA",""
"a0gWD000002Gz7EYAS","005al00000RVvFOAA1","false","Q-001598","","","","Picklist","a0XWD000002hCCv2AM","","true","false","If any borrower, co-borrower, or guarantor of this loan is an employee of the bank or any affiliates, I certify I have indicated this is an ""Employee Loan"".","","","1.0","","a30bn000004af6uAAA",""
"a0gWD000002Gz7FYAS","005al00000RVvFOAA1","false","Q-001599","","","","Picklist","a0XWD000002hCCv2AM","","true","false","I certify this loan has been marked as ""Reg O Reportable"".","","","2.0","","a30bn000004af6vAAA",""
"a0gWD000002Gz7GYAS","005al00000RVvFOAA1","false","Q-001600","","","","Picklist","a0XWD000002hCCv2AM","","false","false","If any borrower, co-borrower, or guarantor of this loan is an employee of the bank or any affiliates, I certify I have indicated this is an ""Employee Loan"".","","","1.0","","a30bn000004af6wAAA",""
"a0gWD000002Gz7HYAS","005al00000RVvFOAA1","false","Q-001601","","","","Picklist","a0XWD000002hCCv2AM","","false","false","I certify this loan has been marked as ""Reg O Reportable"".","","","2.0","","a30bn000004af6xAAA",""
"a0gWD000002Gz7IYAS","005al00000RVvFOAA1","false","Q-001602","","","","Picklist","a0XWD000002hCD22AM","","false","false","Is any borrower, co-borrower, or guarantor company directly or indirectly controlled, sponsored, or advised by our bank?","","","0.0","","a30bn000004af6yAAA",""
"a0gWD000002Gz7JYAS","005al00000RVvFOAA1","false","Q-001603","","","","Picklist","a0XWD000002hCD22AM","","false","false","I certify that Reg W applies to this loan.","","","5.0","","a30bn000004af6zAAA",""
"a0gWD000002Gz7KYAS","005al00000RVvFOAA1","false","Q-001604","","","","Picklist","a0XWD000002hCD32AM","","false","false","Is this loan HMDA reportable?","","","0.0","","a30bn000004af70AAA",""
"a0gWD000002Gz7LYAS","005al00000RVvFOAA1","false","Q-001605","","","","Picklist","a0XWD000002hCD32AM","","false","false","Is this loan a renewal, extension or modification of a previously HMDA reportable file?","","","1.0","","a30bn000004af71AAA",""
"a0gWD000002Gz7MYAS","005al00000RVvFOAA1","false","Q-001606","","","","Picklist","a0XWD000002hCD32AM","","false","false","Is this loan for business purposes?","","","2.0","","a30bn000004af72AAA",""
"a0gWD000002Gz7NYAS","005al00000RVvFOAA1","false","Q-001607","","","","Picklist","a0XWD000002hCD32AM","","false","false","Is the loan amount $1 Million or less?","","","3.0","","a30bn000004af73AAA",""
"a0gWD000002Gz7OYAS","005al00000RVvFOAA1","false","Q-001608","","","","Picklist","a0XWD000002hCD32AM","","false","false","Is this loan an origination?","","","4.0","","a30bn000004af74AAA",""
"a0gWD000002Gz7PYAS","005al00000RVvFOAA1","false","Q-001609","","","","Picklist","a0XWD000002hCD32AM","","false","false","I certify that this loan is CRA reportable?","","","6.0","","a30bn000004af75AAA",""
"a0gWD000002Gz7QYAS","005al00000RVvFOAA1","false","Q-001610","","","","Picklist","a0XWD000002hCCm2AM","","false","true","Will this loan be used for construction of:","","","0.0","","a30bn000004af76AAA",""
"a0gWD000002Gz7RYAS","005al00000RVvFOAA1","false","Q-001611","","","","Picklist","a0XWD000002hCCm2AM","","false","false","Is the LTV ratio less than or equal to the applicable maximum supervisory LTV ratio?","","","1.0","","a30bn000004af77AAA",""
"a0gWD000002Gz7SYAS","005al00000RVvFOAA1","false","Q-001612","","","","Picklist","a0XWD000002hCCm2AM","","false","false","Has the borrower contributed capital to the project in the form of cash or unencumbered readily marketable assets (must contribute to the project) estate's appraised ""as completed"" value?","","","2.0","","a30bn000004af78AAA",""
"a0gWD000002Gz7TYAS","005al00000RVvFOAA1","false","Q-001613","","","","Picklist","a0XWD000002hCCm2AM","","false","false","The borrower contributed the amount of capital required, described above, prior to the bank advancing any funds under the credit facility?","","","3.0","","a30bn000004af79AAA",""
"a0gWD000002Gz7UYAS","005al00000RVvFOAA1","false","Q-001614","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What is your expected annual expenses?","","","1.0","","a30bn000004af7AAAQ",""
"a0gWD000002Gz7VYAS","005al00000RVvFOAA1","false","Q-001615","","","","Picklist","a0XWD000002hCCm2AM","","false","false","The capital contributed by the borrower, or internally generated by the project, is contractually required to remain in the project throughout the life of the project?","","","4.0","","a30bn000004af7BAAQ",""
"a0gWD000002Gz7WYAS","005al00000RVvFOAA1","false","Q-001616","","","","Picklist","a0XWD000002hCCm2AM","","false","false","I certify this transaction has been indicated as a HVCRE reportable transaction?","","","5.0","","a30bn000004af7CAAQ",""
"a0gWD000002Gz7XYAS","005al00000RVvFOAA1","false","Q-001617","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What is your expected annual revenue?","","","0.0","","a30bn000004af7DAAQ",""
"a0gWD000002Gz7YYAS","005al00000RVvFOAA1","false","Q-001618","","","","Picklist","a0XWD000002hCDE2A2","","false","false","Do you expect to conduct international transactions?","","","2.0","","a30bn000004af7EAAQ",""
"a0gWD000002Gz7ZYAS","005al00000RVvFOAA1","false","Q-001619","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How much will your business deposit in cash on a daily basis?","","","4.0","","a30bn000004af7FAAQ",""
"a0gWD000002Gz7aYAC","005al00000RVvFOAA1","false","Q-001620","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How long have you been in business?","","","5.0","","a30bn000004af7GAAQ",""
"a0gWD000002Gz7bYAC","005al00000RVvFOAA1","false","Q-001621","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What amount do you intend to maintain in this account?","","","6.0","","a30bn000004af7HAAQ",""
"a0gWD000002Gz7cYAC","005al00000RVvFOAA1","false","Q-001622","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How will you be using this account?","","","7.0","","a30bn000004af7IAAQ",""
"a0gWD000002Gz7dYAC","005al00000RVvFOAA1","false","Q-001623","","","","Picklist","a0XWD000002hCDE2A2","","false","false","Do any of the following apply to your business?","","","8.0","","a30bn000004af7JAAQ",""
"a0gWD000002Gz7eYAC","005al00000RVvFOAA1","false","Q-001624","","","","Picklist","a0XWD000002hCDE2A2","","false","false","May I ask you a few more questions to better understand your needs?","","","10.0","","a30bn000004af7KAAQ",""
"a0gWD000002Gz7fYAC","005al00000RVvFOAA1","false","Q-001625","","","","Picklist","a0XWD000002hCCp2AM","","true","false","Is the loan (not secured by residential dwelling) for the purpose of improving (repair, rehabilitation, or renovating) a residential dwelling AND the bank classified it as a home improvement loan?","","","1.0","","a30bn000004af7LAAQ",""
"a0gWD000002Gz7gYAC","005al00000RVvFOAA1","false","Q-001626","","","","Picklist","a0XWD000002hCCp2AM","","false","false","I certify that this loan IS NOT HMDA Reportable.","","","9.0","","a30bn000004af7MAAQ",""
"a0gWD000002Gz7hYAC","005al00000RVvFOAA1","false","Q-001627","","","","Picklist","a0XWD000002hCD22AM","","false","false","Does this transaction intend to support the purchase of assets from an affiliate?","","","2.0","","a30bn000004af7NAAQ",""
"a0gWD000002Gz7iYAC","005al00000RVvFOAA1","false","Q-001628","","","","Picklist","a0XWD000002hCD22AM","","false","false","Does this transaction contain a guarantee on behalf of an affiliate?","","","3.0","","a30bn000004af7OAAQ",""
"a0gWD000002Gz7jYAC","005al00000RVvFOAA1","false","Q-001629","","","","Picklist","a0XWD000002hCD22AM","","false","false","Does this transaction help to invest in securities issued by an affiliate?","","","1.0","","a30bn000004af7PAAQ",""
"a0gWD000002Gz7kYAC","005al00000RVvFOAA1","false","Q-001630","","","","Picklist","a0XWD000002hCD22AM","","false","false","Does this transaction utilize as collateral any securities issued by an affiliate?","","","4.0","","a30bn000004af7QAAQ",""
"a0gWD000002Gz7lYAC","005al00000RVvFOAA1","false","Q-001631","","","","Text","a0XWD000002hCD22AM","","false","false","Please describe how the subject transaction is in compliance with market terms and arms length definitions as defined in Reg W.","","","6.0","","a30bn000004af7RAAQ",""
"a0gWD000002Gz7mYAC","005al00000RVvFOAA1","false","Q-001632","","","","Picklist","a0XWD000002hCCm2AM","","false","false","I certify this transaction is NOT HVCRE reportable","","","6.0","","a30bn000004af7SAAQ",""
"a0gWD000002Gz7nYAC","005al00000RVvFOAA1","false","Q-001633","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you prefer to monitor your account activity?","","","8.0","","a30bn000004af7TAAQ",""
"a0gWD000002Gz7oYAC","005al00000RVvFOAA1","false","Q-001634","","","","Picklist","a0XWD000002hCD32AM","","false","false","I certify this loan is not CRA reportable?","","","5.0","","a30bn000004af7UAAQ",""
"a0gWD000002Gz7pYAC","005al00000RVvFOAA1","false","Q-001635","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How often do you send money out of the country?","","","0.0","","a30bn000004af7VAAQ",""
"a0gWD000002Gz7qYAC","005al00000RVvFOAA1","false","Q-001636","","","","Picklist","a0XWD000002hCCr2AM","","false","false","May I ask you a few more questions to better understand your needs?","","","4.0","","a30bn000004af7WAAQ",""
"a0gWD000002Gz7rYAC","005al00000RVvFOAA1","false","Q-001637","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically pay for purchases?","","","6.0","","a30bn000004af7XAAQ",""
"a0gWD000002Gz7sYAC","005al00000RVvFOAA1","false","Q-001638","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically pay your monthly bills?","","","7.0","","a30bn000004af7YAAQ",""
"a0gWD000002Gz7tYAC","005al00000RVvFOAA1","false","Q-001639","","","","Picklist","a0XWD000002hCCr2AM","","true","false","How often do you send money out of the country?","","","0.0","","a30bn000004af7ZAAQ",""
"a0gWD000002Gz7uYAC","005al00000RVvFOAA1","false","Q-001640","","","","Picklist","a0XWD000002hCCr2AM","","false","false","Do you typically make cash deposits?","","","2.0","","a30bn000004af7aAAA",""
"a0gWD000002Gz7vYAC","005al00000RVvFOAA1","false","Q-001641","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How much in cash are you typically depositing?","","","3.0","","a30bn000004af7bAAA",""
"a0gWD000002Gz7wYAC","005al00000RVvFOAA1","false","Q-001642","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically make your deposits?","","","1.0","","a30bn000004af7cAAA",""
"a0gWD000002Gz7xYAC","005al00000RVvFOAA1","false","Q-001643","","","","Picklist","a0XWD000002hCDE2A2","","true","false","How much will your business deposit in cash on a daily basis?","","","5.0","","a30bn000004af7dAAA",""
"a0gWD000002Gz7yYAC","005al00000RVvFOAA1","false","Q-001644","","","","Picklist","a0XWD000002hCCr2AM","","false","false","What type of automatic payments do you have coming out of your accounts?","","","5.0","","a30bn000004af7eAAA",""
"a0gWD000002Gz7zYAC","005al00000RVvFOAA1","false","Q-001645","","","","Picklist","a0XWD000002hCCr2AM","","false","false","In the next year, do you plan to move locally or relocate?","","","9.0","","a30bn000004af7fAAA",""
"a0gWD000002Gz80YAC","005al00000RVvFOAA1","false","Q-001646","","","","Picklist","a0XWD000002hCCr2AM","","false","false","In the next year, do you plan to buy or sell any real estate?","","","10.0","","a30bn000004af7gAAA",""
"a0gWD000002Gz81YAC","005al00000RVvFOAA1","false","Q-001647","","","","Picklist","a0XWD000002hCCr2AM","","false","false","In the next year, do you plan reevaluate how you are planning for your retirement?","","","11.0","","a30bn000004af7hAAA",""
"a0gWD000002Gz82YAC","005al00000RVvFOAA1","false","Q-001648","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How often do you expect to send money overseas?","","","3.0","","a30bn000004af7iAAA",""
"a0gWD000002Gz83YAC","005al00000RVvFOAA1","false","Q-001649","","","","Picklist","a0XWD000002hCDE2A2","","false","false","Are you registered as a Money Service Business with the state in which you operate?","","","9.0","","a30bn000004af7jAAA",""
"a0gWD000002Gz84YAC","005al00000RVvFOAA1","false","Q-001650","","","","Picklist","a0XWD000002hCDE2A2","","false","false","May I tell you more about our Treasury Services?","","","12.0","","a30bn000004af7kAAA",""
"a0gWD000002Gz85YAC","005al00000RVvFOAA1","false","Q-001651","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What types of banking services do you typically use?","","","11.0","","a30bn000004af7lAAA",""
"a0gWD000002Gz86YAC","005al00000RVvFOAA1","false","Q-001652","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year do you plan to buy or sell any real estate?","","","14.0","","a30bn000004af7mAAA",""
"a0gWD000002Gz87YAC","005al00000RVvFOAA1","false","Q-001653","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year, do you plan to add additional locations?","","","13.0","","a30bn000004af7nAAA",""
"a0gWD000002Gz88YAC","005al00000RVvFOAA1","false","Q-001654","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year do you plan to reevaluate retirement options for yourself or your employees?","","","15.0","","a30bn000004af7oAAA",""
"a0gWD000002Gz89YAC","005al00000RVvFOAA1","false","Q-001655","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year do you plan to purchase or refinance any business associated assets?","","","16.0","","a30bn000004af7pAAA",""
"a0gWD000002Gz53YAC","005al00000RVcKvAAL","false","Q-001463","","","","Picklist","a0XWD000002hCB82AM","","false","false","Is this loan HMDA reportable?","","","0.0","","a393g000000cIX0AAM",""
"a0gWD000002Gz54YAC","005al00000RVcKvAAL","false","Q-001464","","","","Picklist","a0XWD000002hCB82AM","","false","false","Is this loan a renewal, extension or modification of a previously HMDA reportable file?","","","1.0","","a393g000000cIX1AAM",""
"a0gWD000002Gz55YAC","005al00000RVcKvAAL","false","Q-001465","","","","Picklist","a0XWD000002hCB82AM","","false","false","Is this loan for business purposes?","","","2.0","","a393g000000cIX2AAM",""
"a0gWD000002Gz56YAC","005al00000RVcKvAAL","false","Q-001466","","","","Picklist","a0XWD000002hCB82AM","","false","false","Is the loan amount $1 Million or less?","","","3.0","","a393g000000cIX3AAM",""
"a0gWD000002Gz57YAC","005al00000RVcKvAAL","false","Q-001467","","","","Picklist","a0XWD000002hCB82AM","","false","false","Is this loan an origination?","","","4.0","","a393g000000cIX4AAM",""
"a0gWD000002Gz58YAC","005al00000RVcKvAAL","false","Q-001468","","","","Picklist","a0XWD000002hCB82AM","","false","false","I certify that this loan is CRA reportable?","","","5.0","","a393g000000cIX5AAM",""
"a0gWD000002Gz59YAC","005al00000RVcKvAAL","false","Q-001469","","","","Picklist","a0XWD000002hCAH2A2","","true","false","Is this loan secured by a residential dwelling including: 1-2 Family home (condominium) Manufactured housing (with or without land) Multi-family dwelling (five or more units)?","","","0.0","","a393g000000cIX6AAM",""
"a0gWD000002Gz5AYAS","005al00000RVcKvAAL","false","Q-001470","","","","Picklist","a0XWD000002hCAH2A2","","true","false","I certifiy that this loan has been marked HMDA Reportable and the applicable loan details have been populated.","","","4.0","","a393g000000cIX7AAM",""
"a0gWD000002Gz5BYAS","005al00000RVcKvAAL","false","Q-001471","","","","Picklist","a0XWD000002hCCr2AM","","true","false","How often do you send money out of the country?","","","0.0","","a393g000000cIX8AAM",""
"a0gWD000002Gz5CYAS","005al00000RVcKvAAL","false","Q-001472","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically make your deposits?","","","1.0","","a393g000000cIX9AAM",""
"a0gWD000002Gz5DYAS","005al00000RVcKvAAL","false","Q-001473","","","","Picklist","a0XWD000002hCCr2AM","","false","false","Do you typically make cash deposits?","","","2.0","","a393g000000cIXAAA2",""
"a0gWD000002Gz5EYAS","005al00000RVcKvAAL","false","Q-001474","","","","Picklist","a0XWD000002hCCr2AM","","false","false","May I ask you a few more questions to better understand your needs?","","","5.0","","a393g000000cIXBAA2",""
"a0gWD000002Gz5FYAS","005al00000RVcKvAAL","false","Q-001475","","","","Picklist","a0XWD000002hCCr2AM","","false","false","In the next year, do you plan to buy or sell any real estate?","","","10.0","","a393g000000cIXCAA2",""
"a0gWD000002Gz5GYAS","005al00000RVcKvAAL","false","Q-001476","","","","Picklist","a0XWD000002hCBP2A2","","false","false","Is any borrower, co-borrower, or guarantor company directly or indirectly controlled, sponsored, or advised by our bank?","","","0.0","","a393g000000cIXDAA2",""
"a0gWD000002Gz5HYAS","005al00000RVcKvAAL","false","Q-001477","","","","Picklist","a0XWD000002hCBP2A2","","false","false","Does this transaction intend to support the purchase of assets from an affiliate?","","","1.0","","a393g000000cIXEAA2",""
"a0gWD000002Gz5IYAS","005al00000RVcKvAAL","false","Q-001478","","","","Picklist","a0XWD000002hCBP2A2","","false","false","Does this transaction help to invest in securities issued by an affiliate?","","","3.0","","a393g000000cIXFAA2",""
"a0gWD000002Gz5JYAS","005al00000RVcKvAAL","false","Q-001479","","","","Picklist","a0XWD000002hCBP2A2","","false","false","I certify that Reg W applies to this loan.","","","5.0","","a393g000000cIXGAA2",""
"a0gWD000002Gz5KYAS","005al00000RVcKvAAL","false","Q-001480","","","","Picklist","a0XWD000002hCAH2A2","","true","false","Is the loan (not secured by residential dwelling) for the purpose of imporving (repair, rehabilitation, or renovating) a residential dwelling AND the bank classified it as a home improvement loan?","","","2.0","","a393g000000cIXHAA2",""
"a0gWD000002Gz5LYAS","005al00000RVcKvAAL","false","Q-001481","","","","Picklist","a0XWD000002hCAH2A2","","true","false","Is this loan purpose to purchase, improve, or refinance a dwelling?","","","1.0","","a393g000000cIXIAA2",""
"a0gWD000002Gz5MYAS","005al00000RVcKvAAL","false","Q-001482","","","","Picklist","a0XWD000002hCAH2A2","","true","false","Is this loan a construction-only, bridge loan, or other temporary financing expected to be replaced with permanent financing?","","","3.0","","a393g000000cIXJAA2",""
"a0gWD000002Gz5NYAS","005al00000RVcKvAAL","false","Q-001483","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically pay for purchases?","","","6.0","","a393g000000cIXKAA2",""
"a0gWD000002Gz5OYAS","005al00000RVcKvAAL","false","Q-001484","","","","Picklist","a0XWD000002hCCr2AM","","false","false","What type of automatic payments do you have coming out of your accounts?","","","4.0","","a393g000000cIXLAA2",""
"a0gWD000002Gz5PYAS","005al00000RVcKvAAL","false","Q-001485","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you prefer to monitor your account activity?","","","8.0","","a393g000000cIXMAA2",""
"a0gWD000002Gz5QYAS","005al00000RVcKvAAL","false","Q-001486","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How do you typically pay your monthly bills?","","","7.0","","a393g000000cIXNAA2",""
"a0gWD000002Gz5RYAS","005al00000RVcKvAAL","false","Q-001487","","","","Picklist","a0XWD000002hCCr2AM","","false","false","In the next year, do you plan to move locally or relocate?","","","9.0","","a393g000000cIXOAA2",""
"a0gWD000002Gz5SYAS","005al00000RVcKvAAL","false","Q-001488","","","","Picklist","a0XWD000002hCCr2AM","","false","false","In the next year, do you plan reevaluate how you are planning for your retirement?","","","11.0","","a393g000000cIXPAA2",""
"a0gWD000002Gz5TYAS","005al00000RVcKvAAL","false","Q-001489","","","","Picklist","a0XWD000002hCAH2A2","","false","false","Is this loan secured by a residential dwelling including: 1-2 Family home (condominium) Manufactured housing (with or without land) Multi-family dwelling (five or more units)?","","","0.0","","a393g000000cIXQAA2",""
"a0gWD000002Gz5UYAS","005al00000RVcKvAAL","false","Q-001490","","","","Picklist","a0XWD000002hCAH2A2","","false","false","Is this loan purpose to purchase, improve, or refinance a dwelling?","","","1.0","","a393g000000cIXRAA2",""
"a0gWD000002Gz5VYAS","005al00000RVcKvAAL","false","Q-001491","","","","Picklist","a0XWD000002hCAH2A2","","false","false","Is the loan (not secured by residential dwelling) for the purpose of imporving (repair, rehabilitation, or renovating) a residential dwelling AND the bank classified it as a home improvement loan?","","","2.0","","a393g000000cIXSAA2",""
"a0gWD000002Gz5WYAS","005al00000RVcKvAAL","false","Q-001492","","","","Picklist","a0XWD000002hCAH2A2","","false","false","Is this loan a construction-only, bridge loan, or other temporary financing expected to be replaced with permanent financing?","","","3.0","","a393g000000cIXTAA2",""
"a0gWD000002Gz5XYAS","005al00000RVcKvAAL","false","Q-001493","","","","Picklist","a0XWD000002hCA52AM","","false","true","Do you intend to deposit cash into this account?","","","1.0","","a393g000000cIXUAA2",""
"a0gWD000002Gz5YYAS","005al00000RVcKvAAL","false","Q-001494","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What is your expected annual revenue?","","","0.0","","a393g000000cIXVAA2",""
"a0gWD000002Gz5ZYAS","005al00000RVcKvAAL","false","Q-001495","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What is your expected annual expenses?","","","1.0","","a393g000000cIXWAA2",""
"a0gWD000002Gz5aYAC","005al00000RVcKvAAL","false","Q-001496","","","","Picklist","a0XWD000002hCDE2A2","","false","false","Do you expect to conduct international transactions?","","","2.0","","a393g000000cIXXAA2",""
"a0gWD000002Gz5bYAC","005al00000RVcKvAAL","false","Q-001497","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How much will your business deposit in cash on a daily basis?","","","4.0","","a393g000000cIXYAA2",""
"a0gWD000002Gz5cYAC","005al00000RVcKvAAL","false","Q-001498","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How long have you been in business?","","","5.0","","a393g000000cIXZAA2",""
"a0gWD000002Gz5dYAC","005al00000RVcKvAAL","false","Q-001499","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What amount do you intend to maintain in this account?","","","6.0","","a393g000000cIXaAAM",""
"a0gWD000002Gz5eYAC","005al00000RVcKvAAL","false","Q-001500","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How will you be using this account?","","","7.0","","a393g000000cIXbAAM",""
"a0gWD000002Gz5fYAC","005al00000RVcKvAAL","false","Q-001501","","","","Picklist","a0XWD000002hCDE2A2","","false","false","Do any of the following apply to your business?","","","8.0","","a393g000000cIXcAAM",""
"a0gWD000002Gz5gYAC","005al00000RVcKvAAL","false","Q-001502","","","","Picklist","a0XWD000002hCDE2A2","","false","false","May I ask you a few more questions to better understand your needs?","","","10.0","","a393g000000cIXdAAM",""
"a0gWD000002Gz5hYAC","005al00000RVcKvAAL","false","Q-001503","","","","Picklist","a0XWD000002hCA52AM","","false","false","How many checks do you anticipate writing per month?","","","0.0","","a393g000000cIXeAAM",""
"a0gWD000002Gz5iYAC","005al00000RVcKvAAL","false","Q-001504","","","","Picklist","a0XWD000002hCA52AM","","false","false","How many checks do you intend to deposit in a month's time?","","","3.0","","a393g000000cIXfAAM",""
"a0gWD000002Gz5jYAC","005al00000RVcKvAAL","false","Q-001505","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Are you an owner or authorized to open an account on behalf of the business?","","","0.0","","a393g000000cIXgAAM",""
"a0gWD000002Gz5kYAC","005al00000RVcKvAAL","false","Q-001506","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Does your business provide money services to your customers or clients, such as check cashing, issuing money orders or traveler's checks, dealing in foreign exchange, selling/providing prepaid access, or wiring funds in exchange for a fee or a courtesy?","","","1.0","","a393g000000cIXhAAM",""
"a0gWD000002Gz5lYAC","005al00000RVcKvAAL","false","Q-001507","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Does this business engage in internet gambling activities?","","","2.0","","a393g000000cIXiAAM",""
"a0gWD000002Gz5mYAC","005al00000RVcKvAAL","false","Q-001508","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Is this business a non-operating entity?","","","3.0","","a393g000000cIXjAAM",""
