"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a0qWD00000GWKCbYAP","false","Beneficiary","a0sWD00000Xpf5HYAR","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectHierarchyScreenResource","","","0A2D5D54_321E_416F_8D56_29181E00033E","LLC_BI__Deposit__c","","",""
"a0qWD00000GWKCcYAP","false","Loan","a0sWD00000XpesrYAB","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectScreenResource","","","0C1A145C_4E10_4F04_9F46_5A4335430E45","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCdYAP","false","Fee","a0sWD00000XpesrYAB","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectHierarchyScreenResource","","","0E414025_4425_4D12_9D06_4B5234054C64","LLC_BI__Loan__c","","",""
"a0qWD00000GWFdmYAH","false","Other","a0sWD00000XpbEoYAJ","false","false","false","false","","false","true","false","false","false","3.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","0F64714F261243328C087F7D653B7D62","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCeYAP","false","SBA Form 1919","a0sWD00000Xpf5TYAR","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","0c59272b-6ad9-1546","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCfYAP","false","Loan Information","a0sWD00000Xpet9YAB","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","0d4e57cd-c924-e62f","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCgYAP","false","Contacts","a0sWD00000XpfRKYAZ","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","0f5abbb5-9138-e162","LLC_BI__Loan__c","","",""
"a0qWD00000GWKChYAP","false","Primary Account","a0sWD00000XpfRZYAZ","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","0f8b6460-c651-42ed","LLC_BI__Loan__c","","",""
"a0qWD00000GWFZSYA5","false","SBL Primary Identification- Passport","a0sWD00000XpbClYAJ","false","false","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cm_Primary_ID_Type__c"" IS=""Passport""}}{{ENDIF}}","false","false","false","false","false","80.0","slide","true","false","false","false","","true","","","","a0qWD00000GWFZnYAP","a16WD000005UNt0YAG","MappedSObjectScreenResource","","","10271666029075339","Contact","","",""
"a0qWD00000GWJeHYAX","false","Booked Information","a0sWD00000XpfVEYAZ","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","a16WD000005UOJFYA4","MappedSObjectScreenResource","","","10361585604341048","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCiYAP","false","Approvals","a0sWD00000XpeuVYAR","false","false","false","false","","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","10441576590189726","LLC_BI__Treasury_Service__c","","",""
"a0qWD00000GWKCjYAP","false","Test-DT-276-001","a0sWD00000Xpf4RYAR","false","false","false","false","","false","false","false","false","false","104.0","slide","true","false","false","false","","false","","","","","a16WD000005UNfbYAG","MappedSObjectScreenResource","","","1058012312398","LLC_BI__Review__c","","",""
"a0qWD00000GWKCkYAP","false","Activities","a0sWD00000XpetUYAR","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","109123190238919342","Account","","",""
"a0qWD00000GWKClYAP","false","Equipment","a0sWD00000Xpf5FYAR","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","10961576590189727","LLC_BI__Treasury_Service__c","","",""
"a0qWD00000GWFdnYAH","false","PPP Related","a0sWD00000XpbE1YAJ","false","false","false","false","","false","false","false","false","false","200.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","10980983757252345","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCmYAP","false","Certifications","a0sWD00000XpfQyYAJ","false","false","false","false","","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","10f72e76-0a7a-440f","LLC_BI__Loan__c","","",""
"a0qWD00000GWFZTYA5","false","Mailing Address","a0sWD00000XpbE7YAJ","false","false","false","false","{{IF=/""A AND B AND C/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Mailing_Same_as_Physical__c/"" IS=/""No/""}}{{COND=/""B/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""C/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","true","false","false","false","false","1645.0","slide","true","false","false","false","","true","","","","a0qWD00000GWFdGYAX","a16WD000005UOGOYA4","MappedSObjectScreenResource","","","11051598553323932","Contact","","",""
"a0qWD00000GWFR4YAP","false","Underwriting_Overview","a0sWD00000XpUSWYA3","false","false","false","false","","true","true","false","false","false","6.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","11151560278867256","LLC_BI__Loan__c","","",""
"a0qWD00000GWFdoYAH","false","Referral","a0sWD00000XpbEhYAJ","false","false","false","false","","false","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","111842233A234569A36241206E53164B","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCnYAP","false","Previous Address","a0sWD00000Xpf6yYAB","false","false","false","false","","true","true","false","false","false","40.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","11281600720341646","Contact","","",""
"a0qWD00000GWJVBYA5","false","DEP Primary Identification- Passport","a0sWD00000XpfSiYAJ","false","false","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""Contact.cs_Primary_ID_Type__c/"" IS=/""Passport/""}}{{ENDIF}}","false","false","false","false","false","1500.0","slide","true","false","false","false","","true","","","","a0qWD00000GWJXTYA5","a16WD000005UOHLYA4","MappedSObjectScreenResource","","","11551641348179862","Contact","","",""
"a0qWD00000GWFR5YAP","false","Post Closing Review","a0sWD00000XpbAuYAJ","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WD000005UNffYAG","MappedSObjectScreenResource","","","11651585604341049","LLC_BI__Loan__c","","",""
"a0qWD00000GWFR6YAP","false","Loan Details","a0sWD00000XpbB1YAJ","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WD000005UOKHYA4","MappedSObjectScreenResource","","","11841560278867257","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCoYAP","false","Product Packages","a0sWD00000Xpf5yYAB","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","1198be21-f193-a16c","Account","","",""
"a0qWD00000GWKCpYAP","false","Deposits","a0sWD00000XpfR9YAJ","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","ReferenceFilteredHierarchyScreenResource","","","120e852d-4a1d-7977","Account","","",""
"a0qWD00000GWKCqYAP","false","EMEA Collateral Creation Screen","a0sWD00000XpetPYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WD000005UNsAYAW","MappedSObjectScreenResource","","","121356185612375173","LLC_BI__Collateral__c","","",""
"a0qWD00000GWKCrYAP","false","EMEA Add Sub Screen","a0sWD00000XpetQYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WD000005UNfxYAG","MappedSObjectScreenResource","","","122901792722120281","LLC_BI__Collateral__c","","",""
"a0qWD00000GWFZUYA5","false","Third Party Management","a0sWD00000XpbDtYAJ","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","12291602764631667","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCsYAP","false","Other Information","a0sWD00000Xpeu3YAB","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","123134242134241224","Account","","",""
"a0qWD00000GWKCtYAP","false","Construction Details","a0sWD00000XpetTYAR","false","false","false","false","","false","true","false","false","false","2.0","slide","true","false","false","false","","false","","","","","a16WD000005UOFjYAO","MappedSObjectScreenResource","","","123142352343253123","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCuYAP","false","Treasury","a0sWD00000XpetaYAB","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","false","","","","","a16WD000005UOFkYAO","ReferenceFilteredHierarchyScreenResource","","","123165236431125834","Account","","",""
"a0qWD00000GWFZVYA5","false","Enhanced Fee Loan Aggregate Summary","a0sWD00000XpbE9YAJ","false","false","false","false","","true","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","12321602764631667","LLC_BI__Fee_Loan_Aggregate__c","","",""
"a0qWD00000Gzf3RYAR","false","Test Screen Section","a0sWD00000XpbKMYAZ","false","false","false","false","","false","false","false","false","false","12.0","slide","true","false","false","false","","false","","","","a0qWD00000GWIjZYAX","","SObjectScreenResource","","","12345","Account","","",""
"a0qWD00000GWKCvYAP","false","Narrative","a0sWD00000XpeuCYAR","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","123543453264563456","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCwYAP","false","Are you manually updating forgiveness data?","a0sWD00000XpeujYAB","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","123749812738122300","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCxYAP","false","Etran Review","a0sWD00000XpetGYAR","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","","","","ComparableScreenResource","","","1238471264163241","LLC_BI__Loan__c","","",""
"a0qWD00000GWKCyYAP","false","Associated Accounts","a0sWD00000Xpf5CYAR","false","false","false","false","","true","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","12391576590368667","LLC_BI__Treasury_Service__c","","",""
"a0qWD00000GWKCzYAP","false","Covered Period & Payroll Details","a0sWD00000Xpf6gYAB","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","1239i21893910213992","LLC_BI__Loan__c","","",""
"a0qWD00000GWFR7YAP","false","Relationship Add Debt","a0sWD00000XpbLgYAJ","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","2.0","","","","MappedSObjectScreenResource","","","12401562008947390","LLC_BI__Debt__c","","",""
"a0qWD00000GWFoKYAX","false","Booked Information","a0sWD00000XpbLPYAZ","false","false","false","false","","false","true","false","false","false","4.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","12571620937672164","LLC_BI__Loan__c","","",""
"a0qWD00000GWFR8YAP","false","Draw Overview Summary","a0sWD00000XpbB2YAJ","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","12591620937672170","LLC_BI__Budget__c","","",""
"a0qWD00000GWFmkYAH","false","Booked Information","a0sWD00000XpbLtYAJ","false","false","false","false","","false","true","false","false","false","4.0","slide","true","false","false","false","","false","","","","","a16WD000005UNnQYAW","MappedSObjectScreenResource","","","12721585604341049","LLC_BI__Loan__c","","",""
"a0qWD00000GWKD0YAP","false","Salary Details","a0sWD00000XpeujYAB","false","false","false","false","","false","false","false","false","false","50.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","127638746783216834","LLC_BI__Loan__c","","",""
"a0qWD00000GWKD1YAP","false","Month 1","a0sWD00000XpeulYAB","false","false","false","false","","true","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","1287439213","LLC_BI__Loan__c","","",""
"a0qWD00000GWKD2YAP","false","Eligible payroll costs","a0sWD00000XpeujYAB","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","1298749781237324","LLC_BI__Loan__c","","",""
"a0qWD00000GWKD3YAP","false","Onboarding","a0sWD00000Xpf5VYAR","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","12991575853422744","LLC_BI__Treasury_Service__c","","",""
"a0qWD00000GWKD4YAP","false","Annual Review","a0sWD00000XpeueYAB","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","5.0","","","","MappedSObjectHierarchyScreenResource","","","13001576256669945","LLC_BI__Treasury_Service__c","","",""
"a0qWD00000GWFZWYA5","false","Loan Compliances (HMDA Effective-2018)","a0sWD00000XpbE6YAJ","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","13251663700625413","LLC_BI__Loan__c","","",""
