"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nPortal__Picklist_Buttons_Enabled__c"
"a0SWD000001m8cE2AQ","005al00000RVcKvAAL","false","FC-002213","","","","","","","","Current_Previous_Daily_Limit__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKCSYA5","","false","","02611576590235403","Daily_Limit_Change__c",""
"a0SWD000001m8cF2AQ","005al00000RVcKvAAL","false","FC-002214","","","","","","","","Approval_Date__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKCiYAP","","false","","02621576590190034","LLC_BI__Treasury_Service__c",""
"a0SWD000001m8cG2AQ","005al00000RVcKvAAL","false","FC-002215","","","","","","","","LLC_BI__Employee_Relationship__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKCEYA5","","false","","03491663700626156","Account",""
"a0SWD000001m8cH2AQ","005al00000RVcKvAAL","false","FC-002216","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIlXYAX","","false","","04471576590190033","Daily_Limit_Change__c",""
"a0SWD000001m8Bn2AI","005al00000RVcKvAAL","false","FC-001684","","","","","","","","LLC_BI__Total_Direct_Exposure__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFcAYAX","","false","","04891663700626156","Account",""
"a0SWD000001m8CU2AY","005al00000RVcKvAAL","false","FC-001727","","","","","","","","LLC_BI__Product_Line__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFdcYAH","","false","","09451701790671658","LLC_BI__Deposit__c",""
"a0SWD000001m8cI2AQ","005al00000RVcKvAAL","false","FC-002217","","","","","","","","CreatedDate","","","","false","","","false","false","false","false","false","true","false","true","false","","","a0qWD00000GWKD4YAP","","false","","09931576256670096","Daily_Limit_Change__c",""
"a0SWD000001m8cJ2AQ","005al00000RVcKvAAL","false","FC-002218","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKCZYA5","","false","","10551575853422917","Daily_Limit_Change__c",""
"a0SWD000001m8cK2AQ","005al00000RVcKvAAL","false","FC-002219","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKD4YAP","","false","","11121576256670097","Daily_Limit_Change__c",""
"a0SWD000001m8I62AI","005al00000RVcKvAAL","false","FC-002075","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIonYAH","","false","","111234352324324","LLC_BI__Loan__c",""
"a0SWD000001m8CY2AY","005al00000RVcKvAAL","false","FC-001731","","","","","","","","LLC_BI__Product_Type__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFdcYAH","","false","","13071701790671659","LLC_BI__Deposit__c",""
"a0SWD000001m8cL2AQ","005al00000RVcKvAAL","false","FC-002220","","","","","","","","Eligible_Product_Tier__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKTxYAP","","false","","13412414","LLC_BI__Loan__c",""
"a0SWD000001m8Bo2AI","005al00000RVcKvAAL","false","FC-001685","","","","","","Alimony Support|Gross Annual Income|Investment/Trust Income|Other Income|Rental Income","","LLC_BI__Income_Type__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFcZYAX","","false","","14611666029076797","LLC_BI__Income__c",""
"a0SWD000001m8cM2AQ","005al00000RVcKvAAL","false","FC-002221","","","","","","","","Approval_Date__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKEuYAP","","false","","17231576590026486","LLC_BI__Treasury_Service__c",""
"a0SWD000001m8cN2AQ","005al00000RVcKvAAL","false","FC-002222","","","","","","","","Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIlXYAX","","false","","18461576590190034","Daily_Limit_Change__c",""
"a0SWD000001m8cO2AQ","005al00000RVcKvAAL","false","FC-002223","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWInNYAX","","false","","19021576590611500","Daily_Limit_Change__c",""
"a0SWD000001m8cP2AQ","005al00000RVcKvAAL","false","FC-002224","","","","","","","","Current_Previous_Daily_Limit__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIlPYAX","","false","","20731575852601016","Daily_Limit_Change__c",""
"a0SWD000001m8dn2AA","005al00000RVcKvAAL","false","FC-002310","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWGOqYAP","","false","","21378021376520","LLC_BI__Loan__r",""
"a0SWD000001m8cQ2AQ","005al00000RVcKvAAL","false","FC-002225","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKE7YAP","","false","","23331575852542652","Daily_Limit_Change__c",""
"a0SWD000001m8cR2AQ","005al00000RVcKvAAL","false","FC-002226","","","","","","","","Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIomYAH","","false","","23671575852928274","Daily_Limit_Change__c",""
"a0SWD000001m8do2AA","005al00000RVcKvAAL","false","FC-002311","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWGPkYAP","","false","","239625719236459201","LLC_BI__Loan__r",""
"a0SWD000001m8cS2AQ","005al00000RVcKvAAL","false","FC-002227","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIomYAH","","false","","28101575852928274","Daily_Limit_Change__c",""
"a0SWD000001m8cT2AQ","005al00000RVcKvAAL","false","FC-002228","","","","","","","","Current_Previous_Daily_Limit__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKExYAP","","false","","28201576590314418","Daily_Limit_Change__c",""
"a0SWD000001m8cU2AQ","005al00000RVcKvAAL","false","FC-002229","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKExYAP","","false","","28731576590314417","Daily_Limit_Change__c",""
"a0SWD000002GlZh2AK","005al00000RVcKvAAL","false","FC-002360","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFbDYAX","","false","","3.47623E+13","LLC_BI__Loan__c",""
"a0SWD000001m8cV2AQ","005al00000RVcKvAAL","false","FC-002230","","","","","","","","Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWImsYAH","","false","","30971575852395874","Daily_Limit_Change__c",""
"a0SWD000001m8I72AI","005al00000RVcKvAAL","false","FC-002076","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFbDYAX","","false","","34762306576239","LLC_BI__Loan__c",""
"a0SWD000001m84L2AQ","005al00000RVcKvAAL","false","FC-001222","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFn7YAH","","false","","368ac54f-72bd-5c87-41c9-43d0c2c04e31","nFORCE__Field_Configuration__c",""
"a0SWD000001m8I82AI","005al00000RVcKvAAL","false","FC-002077","","","","","","","","cm_Referring_Vertical__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42005809039309821","LLC_BI__Loan__c",""
"a0SWD000001m8I92AI","005al00000RVcKvAAL","false","FC-002078","","","","","","","","cm_Referring_Loan_Officer__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42011403114485058","LLC_BI__Loan__c",""
"a0SWD000001m8Bp2AI","005al00000RVcKvAAL","false","FC-001686","","","","","","Alimony Support|Gross Annual Income|Investment/Trust Income|Other Income|Rental Income","","LLC_BI__Income_Type__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFbOYAX","","false","","42017678075385560","LLC_BI__Income__c",""
"a0SWD000001m8Jv2AI","005al00000RVcKvAAL","false","FC-002188","","","","","","","","LLC_BI__HMDA_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFn2YAH","","false","","42030579773915075","LLC_BI__Loan__c",""
"a0SWD000001m8dd2AA","005al00000RVcKvAAL","false","FC-002300","","Registered Address Street","","","","","","SIOC__Address1Line2__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWJVwYAP","","false","","42036584670590207","SIOC__CompanyInfo__c",""
"a0SWD000001m8de2AA","005al00000RVcKvAAL","false","FC-002301","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJVPYA5","","false","","42044457071802355","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8Bq2AI","005al00000RVcKvAAL","false","FC-001687","","","","","100","","","LLC_BI__Ownership_Percent__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFakYAH","","false","","42044963066399826","LLC_BI__Connection__c",""
"a0SWD000001m84M2AQ","005al00000RVcKvAAL","false","FC-001223","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFqGYAX","","false","","42048633114611653","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8Br2AI","005al00000RVcKvAAL","false","FC-001688","","","","","","","All applicant emails must be unique and in correct email format 'name@example.com'","Email","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFbKYAX","The email address listed will be notified to log in and complete application... etc","false","","42056096975555324","Contact",""
"a0SWD000001m8IA2AY","005al00000RVcKvAAL","false","FC-002079","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42059324596224584","LLC_BI__Loan__c",""
"a0SWD000001m8Jw2AI","005al00000RVcKvAAL","false","FC-002189","","","","","","","","LLC_BI__Reg_O_Loan__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFn2YAH","","false","","42064980757766906","LLC_BI__Loan__c",""
"a0SWD000001m8Bs2AI","005al00000RVcKvAAL","false","FC-001689","","","","","{{artifact}}","","","LLC_BI__Deposit__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFawYAH","","false","","42085915559474043","LLC_BI__Beneficiary__c",""
"a0SWD000001m8cW2AQ","005al00000RVcKvAAL","false","FC-002231","","Commercial Lender","","","","","","Online_Application_Commercial_Lender__c","","","","false","","","false","false","true","false","false","false","false","false","false","","","a0qWD00000GWIjJYAX","","false","","42100665359272035","LLC_BI__Loan__c",""
"a0SWD000001m8cX2AQ","005al00000RVcKvAAL","false","FC-002232","","City","","","","","","LLC_BI__City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","3.0","a0qWD00000GWKLqYAP","","false","","42109664031051052","LLC_BI__Address__c",""
"a0SWD000001m8cY2AQ","005al00000RVcKvAAL","false","FC-002233","","State","","","","","","LLC_BI__State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","3.0","a0qWD00000GWKLqYAP","","false","","421096644031051052","LLC_BI__Address__c",""
"a0SWD000001m8cZ2AQ","005al00000RVcKvAAL","false","FC-002234","","Postal Code","","","","","","LLC_BI__Postal_Code__c","","","","false","","","false","false","false","false","false","false","false","false","false","","3.0","a0qWD00000GWKLqYAP","","false","","42109664403331051052","LLC_BI__Address__c",""
"a0SWD000001m8DX2AY","005al00000RVcKvAAL","false","FC-001792","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","true","false","true","false","","","a0qWD00000GWFdPYAX","","false","","42131868360334692","LLC_BI__Entity__r",""
"a0SWD000001m8Jx2AI","005al00000RVcKvAAL","false","FC-002190","","","","","","","","HVCRE_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJc3YAH","","false","","42143663429075267","LLC_BI__Loan__c",""
"a0SWD000001m8Dd2AI","005al00000RVcKvAAL","false","FC-001798","","","","","","","","LLC_BI__Borrower_Type__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFb9YAH","","false","","42149372608275315","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8IB2AY","005al00000RVcKvAAL","false","FC-002080","","","","","","","","Referral_Fee_Type__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42173044214036834","LLC_BI__Loan__c",""
"a0SWD000001m8ca2AA","005al00000RVcKvAAL","false","FC-002235","","","","","","","","SIOC__CompanyId__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWKTcYAP","","false","","42177650003785919","SIOC__CompanyInfo__c",""
"a0SWD000001m8cb2AA","005al00000RVcKvAAL","false","FC-002236","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWKZNYA5","","false","","42179581075293944","Daily_Limit_Change__c",""
"a0SWD000001m8Jy2AI","005al00000RVcKvAAL","false","FC-002191","","","","","","","","LLC_BI__Allocated_Facility_Amount__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFn3YAH","","false","","42182148697712431","LLC_BI__Loan__c",""
"a0SWD000001m84N2AQ","005al00000RVcKvAAL","false","FC-001224","","","","","","","","Paid_Defaults_2k__c","","","","false","","","false","false","false","false","false","false","false","false","true","","","a0qWD00000GWFn1YAH","","false","","42182148697712435","LLC_BI__Loan__c",""
"a0SWD000001m84O2AQ","005al00000RVcKvAAL","false","FC-001225","","","","","","","","LLC_BI__InterestRate__c","","","","false","","","false","false","false","false","false","false","false","false","true","","","a0qWD00000GWFntYAH","","false","","42182148697712436","LLC_BI__Loan__c",""
"a0SWD000001m84P2AQ","005al00000RVcKvAAL","false","FC-001226","","","","","","","","LLC_BI__Amount__c","","","","false","","","false","false","false","false","false","false","false","false","true","","","a0qWD00000GWFntYAH","","false","","42182148697712437","LLC_BI__Loan__c",""
"a0SWD000001m84Q2AQ","005al00000RVcKvAAL","false","FC-001227","","","","","","","","LLC_BI__Monthly_Payment__c","","","","false","","","false","false","false","false","false","false","false","false","true","","","a0qWD00000GWFntYAH","","false","","42182148697712438","LLC_BI__Loan__c",""
"a0SWD000001m84R2AQ","005al00000RVcKvAAL","false","FC-001228","","","","","","","","LLC_BI__Payment_Schedule__c","","","","false","","","false","false","false","false","false","false","false","false","true","","","a0qWD00000GWFntYAH","","false","","42182148697712439","LLC_BI__Loan__c",""
"a0SWD000001m84S2AQ","005al00000RVcKvAAL","false","FC-001229","","","","","","","","LLC_BI__Term_Months__c","","","","false","","","false","false","false","false","false","false","false","false","true","","","a0qWD00000GWFntYAH","","false","","42182148697712440","LLC_BI__Loan__c",""
"a0SWD000001m8df2AA","005al00000RVcKvAAL","false","FC-002302","","Registered Address Building Number","","","","","","SIOC__Address1Line1__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWJVwYAP","","false","","42194115327754436","SIOC__CompanyInfo__c",""
"a0SWD000001m8dg2AA","005al00000RVcKvAAL","false","FC-002303","","","","","","","","LLC_BI__Borrower_Type__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJVPYA5","","false","","42202455729635182","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8IC2AY","005al00000RVcKvAAL","false","FC-002081","","","","","","","","nSBA__Is_Agent_Involved__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42202600021058784","LLC_BI__Loan__c.LLC_BI__Application__c",""
"a0SWD000001m8dh2AA","005al00000RVcKvAAL","false","FC-002304","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWJVtYAP","","false","","42232764291109098","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8ID2AY","005al00000RVcKvAAL","false","FC-002082","","","","","","","","Most_Recent_Approval_Date__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFiGYAX","","false","","42235122483005548","LLC_BI__Product_Package__c",""
"a0SWD000001m84T2AQ","005al00000RVcKvAAL","false","FC-001230","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFVwYAP","","false","","42242293480412932","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWD000001m8di2AA","005al00000RVcKvAAL","false","FC-002305","","Do not display","","","-","","","SIOC__Address1Line4__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWJVwYAP","","false","","42252366127546577","SIOC__CompanyInfo__c",""
"a0SWD000001m8cD2AQ","005al00000RVcKvAAL","false","FC-002212","","","","","","","","BtestFC","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWKC7YAP","","false","","42257460974503118",".",""
"a0SWD000001m8dp2AA","005al00000RVcKvAAL","false","FC-002312","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJc5YAH","","false","","42258866755038037","LLC_BI__Loan__r",""
"a0SWD000001m8Bt2AI","005al00000RVcKvAAL","false","FC-001690","","","","","","","","FirstName","","","","false","","","false","false","false","false","false","false","false","false","false","","2.0","a0qWD00000GWFbKYAX","","false","","42274058602214080","Contact",""
"a0SWD000001m84U2AQ","005al00000RVcKvAAL","false","FC-001231","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFVQYA5","","false","","42284339143491482","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8IE2AY","005al00000RVcKvAAL","false","FC-002083","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeJYAX","","false","","42285572135810069","LLC_BI__Loan__c",""
"a0SWD000001m8IF2AY","005al00000RVcKvAAL","false","FC-002084","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFegYAH","","false","","42286909285396963","LLC_BI__Product_Package__c",""
"a0SWD000001m8cc2AA","005al00000RVcKvAAL","false","FC-002237","","","","","","","","LLC_BI__Approved_Loan_Amount__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWIlxYAH","","false","","42330668526596006","LLC_BI__Loan__c",""
"a0SWD000001m8Bu2AI","005al00000RVcKvAAL","false","FC-001691","","","","","a1f4S000000g2cYQAQ","","","LLC_BI__Connection_Role__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFaTYAX","","false","","42333834396384937","LLC_BI__Connection__c",""
"a0SWD000001m8IG2AY","005al00000RVcKvAAL","false","FC-002085","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFebYAH","","false","","42338945786402186","LLC_BI__Loan__c",""
"a0SWD000001m8cd2AA","005al00000RVcKvAAL","false","FC-002238","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWInjYAH","","false","","42350435604359761","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8E42AI","005al00000RVcKvAAL","false","FC-001825","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFcsYAH","","false","","42351442277867026","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8ce2AA","005al00000RVcKvAAL","false","FC-002239","","Registered Address Street","","","","","","SIOC__Address1Line2__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWKTcYAP","","false","","42371126163724407","SIOC__CompanyInfo__c",""
"a0SWD000001m8Bv2AI","005al00000RVcKvAAL","false","FC-001692","","","","","","","","Pa1test1","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFaOYAX","","false","","42372324732844981","LLC_BI_Loan__c",""
"a0SWD000001m8Bw2AI","005al00000RVcKvAAL","false","FC-001693","","","","","","","","Type","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFbLYAX","","false","","42376365263587631","Account",""
"a0SWD000001m8Jt2AI","005al00000RVcKvAAL","false","FC-002186","","","","","Booked","","","LLC_BI__Stage__c","","Stages to Display","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFmXYAX","","false","","42376372932960978","LLC_BI__Loan__c",""
"a0SWD000001m8cf2AA","005al00000RVcKvAAL","false","FC-002240","","","","","","","","Id","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWKYNYA5","","false","","42380993084780076","LLC_BI__Funding_Method__c",""
"a0SWD000001m84V2AQ","005al00000RVcKvAAL","false","FC-001232","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFqbYAH","","false","","42390200293455371","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8Bx2AI","005al00000RVcKvAAL","false","FC-001694","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFbOYAX","","false","","42406135566526985","LLC_BI__Income__c",""
"a0SWD000001m8By2AI","005al00000RVcKvAAL","false","FC-001695","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","a0qWD00000GWFcZYAX","","false","","424061355665269857","LLC_BI__Income__c",""
"a0SWD000001m8cg2AA","005al00000RVcKvAAL","false","FC-002241","","Registered Address City","","","","","","SIOC__Address1Line3__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWKTcYAP","","false","","42406864355586048","SIOC__CompanyInfo__c",""
"a0SWD000001m8dj2AA","005al00000RVcKvAAL","false","FC-002306","","Business Name","","","Name not found","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWJVwYAP","","false","","42436853103237874","SIOC__CompanyInfo__c",""
"a0SWD000001m8Jz2AI","005al00000RVcKvAAL","false","FC-002192","","","","","","","","Reg_W_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFn2YAH","","false","","42439432218952761","LLC_BI__Loan__c",""
"a0SWD000001m8K02AI","005al00000RVcKvAAL","false","FC-002193","","","","","","","","HVCRE_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFn2YAH","","false","","42459782925464031","LLC_BI__Loan__c",""
"a0SWD000001m8IH2AY","005al00000RVcKvAAL","false","FC-002086","","","","","","","","LOB_Lost_Reason__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42467098173463753","LLC_BI__Loan__c",""
"a0SWD000001m8II2AY","005al00000RVcKvAAL","false","FC-002087","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeiYAH","","false","","42477918162078543","LLC_BI__Loan__c",""
"a0SWD000001m8ch2AA","005al00000RVcKvAAL","false","FC-002242","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWKDTYA5","","false","","42481271991669935","LLC_BI__Legal_Entities__c",""
"a0SWD000001m8K12AI","005al00000RVcKvAAL","false","FC-002194","","","","","","","","LLC_BI__Reg_O_Loan__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJc3YAH","","false","","42483214359257826","LLC_BI__Loan__c",""
"a0SWD000001m8IJ2AY","005al00000RVcKvAAL","false","FC-002088","","","","","","","","Most_Recent_Approval_Date__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFiGYAX","","false","","42495218474638721","LLC_BI__Product_Package__c",""
"a0SWD000001m8ci2AA","005al00000RVcKvAAL","false","FC-002243","","Registered Address Building Number","","","","","","SIOC__Address1Line1__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWKTcYAP","","false","","42496722267339099","SIOC__CompanyInfo__c",""
"a0SWD000001m84W2AQ","005al00000RVcKvAAL","false","FC-001233","","","","","","","","Pa1test2","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFV0YAP","","false","","42497648988732725","LLC_BI__Loan__c",""
"a0SWD000001m8IK2AY","005al00000RVcKvAAL","false","FC-002089","","","","","","","","LLC_BI__Lead_Detail__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42503059012319677","LLC_BI__Loan__c",""
"a0SWD000001m8IL2AY","005al00000RVcKvAAL","false","FC-002090","","","","","","","","LLC_BI__LeadSource__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFeKYAX","","false","","42503269858586287","LLC_BI__Loan__c",""
"a0SWD000001m8dq2AA","005al00000RVcKvAAL","false","FC-002313","","","","","","","","LLC_BI__Participation_Amount__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJXNYA5","","false","","42514233700262164","LLC_BI__Participation__c",""
"a0SWD000001m8dr2AA","005al00000RVcKvAAL","false","FC-002314","","","","","","","","cm_Available_Amount__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWJXNYA5","","false","","425142337002621641","LLC_BI__Participation__c",""
"a0SWD000001m8Bz2AI","005al00000RVcKvAAL","false","FC-001696","","Title","","","","","","LLC_BI__Official_Title__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFaTYAX","","false","","42514541898358303","LLC_BI__Connection__c",""
"a0SWD000001m8K22AI","005al00000RVcKvAAL","false","FC-002195","","","","","","","","LLC_BI__Risk_Grade__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","a0qWD00000GWFn1YAH","","false","","42548186805845381","LLC_BI__Loan__c",""
"a0SWD000001m8C02AI","005al00000RVcKvAAL","false","FC-001697","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","a0qWD00000GWFbYYAX","","false","","42549330748657148","LLC_BI__Legal_Entities__c",""
