"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD0000011WAPYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42020781957322286"
"a0bWD0000011TZ2YAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42021071755511770"
"a0bWD0000011TQxYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42021106382315894"
"a0bWD0000011WAQYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42021469599969477"
"a0bWD0000011TQyYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42021481235644634"
"a0bWD0000011TTZYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42021620937673261"
"a0bWD0000011WARYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42021633143718128"
"a0bWD0000011TQzYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42021673879484185"
"a0bWD0000011TZ3YAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42024733350024513"
"a0bWD0000011TZ4YAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42024794394438927"
"a0bWD0000011WASYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42025459874680576"
"a0bWD0000011TMFYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42025462147359781"
"a0bWD0000011TZ5YAM","005al00000RVcKvAAL","false","a2Cbn000002Vb5v","","Html.Layouts.TwoColumnGrid","","","","42026994534153263"
"a0bWD0000011TNpYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42027202935130196"
"a0bWD0000011TZ6YAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42027424376124360"
"a0bWD0000011TZ7YAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42027724604925191"
"a0bWD0000011TR0YAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42028164978138416"
"a0bWD0000011WATYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42028267976477070"
"a0bWD0000011TZ8YAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42028334042065272"
"a0bWD0000011WAUYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42028383186298015"
"a0bWD0000011TZ9YAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42028613704158024"
"a0bWD0000011TZAYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42028630093407270"
