"Id","OwnerId","IsDeleted","Name","nFORCE__Api_Value__c","nFORCE__Is_Default__c","nFORCE__Label__c","nFORCE__Order__c","nFORCE__Question__c","nFORCE__lookupKey__c","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate"
"a0eWE000005K2I8YAK","005al00000RVcKvAAL","false","O-003448","","false","Yes, this Loan is not HVCRE reportable.","1.0","a0gWE000001WJ1lYAG","a2z4x0000001VuvAAE","","","","","","",""
"a0eWE000005K2I9YAK","005al00000RVcKvAAL","false","O-003449","","false","Yes","1.0","a0gWE000001WJ1JYAW","a2z4x0000001VuwAAE","","","","","","",""
"a0eWE000005K2IAYA0","005al00000RVcKvAAL","false","O-003450","","false","Yes","1.0","a0gWE000001WJ1KYAW","a2z4x0000001VuxAAE","","","","","","",""
"a0eWE000005K2IBYA0","005al00000RVcKvAAL","false","O-003451","","false","No","2.0","a0gWE000001WJ1LYAW","a2z4x0000001VuyAAE","","","","","","",""
"a0eWE000005K2ICYA0","005al00000RVcKvAAL","false","O-003452","","false","No","2.0","a0gWE000001WJ1MYAW","a2z4x0000001VuzAAE","","","","","","",""
"a0eWE000005K2IDYA0","005al00000RVcKvAAL","false","O-003453","","false","No","2.0","a0gWE000001WJ1NYAW","a2z4x0000001Vv0AAE","","","","","","",""
"a0eWE000005K2IEYA0","005al00000RVcKvAAL","false","O-003454","","false","Yes","1.0","a0gWE000001WJ1mYAG","a2z4x0000001Vv1AAE","","","","","","",""
"a0eWE000005K2IFYA0","005al00000RVcKvAAL","false","O-003455","","false","No","2.0","a0gWE000001WJ1EYAW","a2z4x0000001Vv2AAE","","","","","","",""
"a0eWE000005K2IGYA0","005al00000RVcKvAAL","false","O-003456","","false","No","2.0","a0gWE000001WJ1IYAW","a2z4x0000001Vv3AAE","","","","","","",""
"a0eWE000005K2IHYA0","005al00000RVcKvAAL","false","O-003457","","false","Yes","1.0","a0gWE000001WJ2EYAW","a2z8c000000FbOXAA0","","","","","","",""
"a0eWE000005K2IIYA0","005al00000RVcKvAAL","false","O-003458","","false","Yes","1.0","a0gWE000001WJ2FYAW","a2z8c000000FbOYAA0","","","","","","",""
"a0eWE000005K2IJYA0","005al00000RVcKvAAL","false","O-003459","","false","No","2.0","a0gWE000001WJ2EYAW","a2z8c000000FbOZAA0","","","","","","",""
"a0eWE000005K2IKYA0","005al00000RVcKvAAL","false","O-003460","","false","No","2.0","a0gWE000001WJ2GYAW","a2z8c000000FbOaAAK","","","","","","",""
"a0eWE000005K2ILYA0","005al00000RVcKvAAL","false","O-003461","","false","No","2.0","a0gWE000001WJ2HYAW","a2z8c000000FbObAAK","","","","","","",""
"a0eWE000005K2IMYA0","005al00000RVcKvAAL","false","O-003462","","false","No","2.0","a0gWE000001WJ2IYAW","a2z8c000000FbOcAAK","","","","","","",""
"a0eWE000005K2INYA0","005al00000RVcKvAAL","false","O-003463","","false","Yes","1.0","a0gWE000001WJ2JYAW","a2z8c000000FbOdAAK","","","","","","",""
"a0eWE000005K2IOYA0","005al00000RVcKvAAL","false","O-003464","","false","Yes","1.0","a0gWE000001WJ2KYAW","a2z8c000000FbOeAAK","","","","","","",""
"a0eWE000005K2IPYA0","005al00000RVcKvAAL","false","O-003465","","false","Yes","1.0","a0gWE000001WJ2LYAW","a2z8c000000FbOfAAK","","","","","","",""
"a0eWE000005K2IQYA0","005al00000RVcKvAAL","false","O-003466","","false","Yes","1.0","a0gWE000001WJ2MYAW","a2z8c000000FbOgAAK","","","","","","",""
"a0eWE000005K2IRYA0","005al00000RVcKvAAL","false","O-003467","","false","No","2.0","a0gWE000001WJ2MYAW","a2z8c000000FbOhAAK","","","","","","",""
"a0eWE000005K2ISYA0","005al00000RVcKvAAL","false","O-003468","","false","No","2.0","a0gWE000001WJ2KYAW","a2z8c000000FbOiAAK","","","","","","",""
"a0eWE000005K2ITYA0","005al00000RVcKvAAL","false","O-003469","","false","Yes","1.0","a0gWE000001WJ2HYAW","a2z8c000000FbOjAAK","","","","","","",""
"a0eWE000005K2IUYA0","005al00000RVcKvAAL","false","O-003470","","false","Yes - By selecting this option, this record will be marked HMDA Reportable","1.0","a0gWE000001WJ2NYAW","a2z8c000000FbOkAAK","","","","","","",""
"a0eWE000005K2IVYA0","005al00000RVcKvAAL","false","O-003471","","false","Yes - By selecting this option, this record will be marked as an Employee Loan","1.0","a0gWE000001WJ2OYAW","a2z8c000000FbOlAAK","","","","","","",""
"a0eWE000005K2IWYA0","005al00000RVcKvAAL","false","O-003472","","false","No","2.0","a0gWE000001WJ2PYAW","a2z8c000000FbOmAAK","","","","","","",""
"a0eWE000005K2IXYA0","005al00000RVcKvAAL","false","O-003473","","false","Yes","1.0","a0gWE000001WJ36YAG","a2z8c000000FbOnAAK","","","","","","",""
"a0eWE000005K2IYYA0","005al00000RVcKvAAL","false","O-003474","","false","Yes - By selecting this option, this record will be marked Reg W Reportable","1.0","a0gWE000001WJ37YAG","a2z8c000000FbOoAAK","","","","","","",""
"a0eWE000005K2IZYA0","005al00000RVcKvAAL","false","O-003475","","false","No","2.0","a0gWE000001WJ2QYAW","a2z8c000000FbOpAAK","","","","","","",""
"a0eWE000005K2IaYAK","005al00000RVcKvAAL","false","O-003476","","false","No","2.0","a0gWE000001WJ2RYAW","a2z8c000000FbOqAAK","","","","","","",""
"a0eWE000005K2IbYAK","005al00000RVcKvAAL","false","O-003477","","false","Yes","1.0","a0gWE000001WJ2SYAW","a2z8c000000FbOrAAK","","","","","","",""
"a0eWE000005K2IcYAK","005al00000RVcKvAAL","false","O-003478","","false","Yes","1.0","a0gWE000001WJ2TYAW","a2z8c000000FbOsAAK","","","","","","",""
"a0eWE000005K2IdYAK","005al00000RVcKvAAL","false","O-003479","","false","Yes","1.0","a0gWE000001WJ2UYAW","a2z8c000000FbOtAAK","","","","","","",""
"a0eWE000005K2IeYAK","005al00000RVcKvAAL","false","O-003480","","false","Yes - By selecting this option, the record will be marked CRA Reportable.","1.0","a0gWE000001WJ2VYAW","a2z8c000000FbOuAAK","","","","","","",""
"a0eWE000005K2IfYAK","005al00000RVcKvAAL","false","O-003481","","false","None of the above","4.0","a0gWE000001WJ2WYAW","a2z8c000000FbOvAAK","","","","","","",""
"a0eWE000005K2IgYAK","005al00000RVcKvAAL","false","O-003482","","false","No","2.0","a0gWE000001WJ2XYAW","a2z8c000000FbOwAAK","","","","","","",""
"a0eWE000005K2IhYAK","005al00000RVcKvAAL","false","O-003483","","false","No","2.0","a0gWE000001WJ2YYAW","a2z8c000000FbOxAAK","","","","","","",""
"a0eWE000005K2IiYAK","005al00000RVcKvAAL","false","O-003484","","false","No","2.0","a0gWE000001WJ29YAG","a2z8c000000FbOyAAK","","","","","","",""
"a0eWE000005K2IjYAK","005al00000RVcKvAAL","false","O-003485","","false","No","2.0","a0gWE000001WJ2ZYAW","a2z8c000000FbOzAAK","","","","","","",""
"a0eWE000005K2IkYAK","005al00000RVcKvAAL","false","O-003486","","false","Yes, the loan is HVCRE reportable.","1.0","a0gWE000001WJ2aYAG","a2z8c000000FbP0AAK","","","","","","",""
"a0eWE000005K2IlYAK","005al00000RVcKvAAL","false","O-003487","","false","Yes - By selecting this option, the loan will be marked Reg O Reportable.","1.0","a0gWE000001WJ2PYAW","a2z8c000000FbP1AAK","","","","","","",""
"a0eWE000005K2ImYAK","005al00000RVcKvAAL","false","O-003488","","false","No","2.0","a0gWE000001WJ2kYAG","a2z8c000000FbP2AAK","","","","","","",""
"a0eWE000005K2InYAK","005al00000RVcKvAAL","false","O-003489","","false","Yes, this loan IS NOT HMDA Reportable","1.0","a0gWE000001WJ2lYAG","a2z8c000000FbP3AAK","","","","","","",""
"a0eWE000005K2IoYAK","005al00000RVcKvAAL","false","O-003490","","false","No","2.0","a0gWE000001WJ2OYAW","a2z8c000000FbP4AAK","","","","","","",""
"a0eWE000005K2IpYAK","005al00000RVcKvAAL","false","O-003491","","false","Yes","1.0","a0gWE000001WJ2kYAG","a2z8c000000FbP5AAK","","","","","","",""
"a0eWE000005K2IqYAK","005al00000RVcKvAAL","false","O-003492","","false","Yes","1.0","a0gWE000001WJ2GYAW","a2z8c000000FbP6AAK","","","","","","",""
"a0eWE000005K2IrYAK","005al00000RVcKvAAL","false","O-003493","","false","Yes","1.0","a0gWE000001WJ2IYAW","a2z8c000000FbP7AAK","","","","","","",""
"a0eWE000005K2IsYAK","005al00000RVcKvAAL","false","O-003494","","false","No","2.0","a0gWE000001WJ2FYAW","a2z8c000000FbP8AAK","","","","","","",""
"a0eWE000005K2ItYAK","005al00000RVcKvAAL","false","O-003495","","false","No","2.0","a0gWE000001WJ2LYAW","a2z8c000000FbP9AAK","","","","","","",""
"a0eWE000005K2IuYAK","005al00000RVcKvAAL","false","O-003496","","false","No","2.0","a0gWE000001WJ36YAG","a2z8c000000FbPAAA0","","","","","","",""
"a0eWE000005K2IvYAK","005al00000RVcKvAAL","false","O-003497","","false","Yes","1.0","a0gWE000001WJ38YAG","a2z8c000000FbPBAA0","","","","","","",""
"a0eWE000005K2IwYAK","005al00000RVcKvAAL","false","O-003498","","false","No","2.0","a0gWE000001WJ38YAG","a2z8c000000FbPCAA0","","","","","","",""
"a0eWE000005K2IxYAK","005al00000RVcKvAAL","false","O-003499","","false","Yes","1.0","a0gWE000001WJ39YAG","a2z8c000000FbPDAA0","","","","","","",""
"a0eWE000005K2IyYAK","005al00000RVcKvAAL","false","O-003500","","false","No","2.0","a0gWE000001WJ39YAG","a2z8c000000FbPEAA0","","","","","","",""
"a0eWE000005K2IzYAK","005al00000RVcKvAAL","false","O-003501","","false","Yes","1.0","a0gWE000001WJ3AYAW","a2z8c000000FbPFAA0","","","","","","",""
"a0eWE000005K2J0YAK","005al00000RVcKvAAL","false","O-003502","","false","No","2.0","a0gWE000001WJ3AYAW","a2z8c000000FbPGAA0","","","","","","",""
"a0eWE000005K2J1YAK","005al00000RVcKvAAL","false","O-003503","","false","Yes","1.0","a0gWE000001WJ3BYAW","a2z8c000000FbPHAA0","","","","","","",""
"a0eWE000005K2J2YAK","005al00000RVcKvAAL","false","O-003504","","false","No","2.0","a0gWE000001WJ3BYAW","a2z8c000000FbPIAA0","","","","","","",""
"a0eWE000005K2J3YAK","005al00000RVcKvAAL","false","O-003505","","false","A 1-4 Family Residence","1.0","a0gWE000001WJ2WYAW","a2z8c000000FbPJAA0","","","","","","",""
"a0eWE000005K2J4YAK","005al00000RVcKvAAL","false","O-003506","","false","A Community Development Project","2.0","a0gWE000001WJ2WYAW","a2z8c000000FbPKAA0","","","","","","",""
"a0eWE000005K2J5YAK","005al00000RVcKvAAL","false","O-003507","","false","Agricultural Land Purchased for Development","3.0","a0gWE000001WJ2WYAW","a2z8c000000FbPLAA0","","","","","","",""
"a0eWE000005K2J6YAK","005al00000RVcKvAAL","false","O-003508","","false","Yes","1.0","a0gWE000001WJ2XYAW","a2z8c000000FbPMAA0","","","","","","",""
"a0eWE000005K2J7YAK","005al00000RVcKvAAL","false","O-003509","","false","Yes","1.0","a0gWE000001WJ2YYAW","a2z8c000000FbPNAA0","","","","","","",""
"a0eWE000005K2J8YAK","005al00000RVcKvAAL","false","O-003510","","false","Yes","1.0","a0gWE000001WJ2ZYAW","a2z8c000000FbPOAA0","","","","","","",""
"a0eWE000005K2J9YAK","005al00000RVcKvAAL","false","O-003511","","false","Yes","1.0","a0gWE000001WJ29YAG","a2z8c000000FbPPAA0","","","","","","",""
"a0eWE000005K2JAYA0","005al00000RVcKvAAL","false","O-003512","","false","Yes, this Loan is not HVCRE reportable.","1.0","a0gWE000001WJ2mYAG","a2z8c000000FbPQAA0","","","","","","",""
"a0eWE000005K2JBYA0","005al00000RVcKvAAL","false","O-003513","","false","Yes","1.0","a0gWE000001WJ2QYAW","a2z8c000000FbPRAA0","","","","","","",""
"a0eWE000005K2JCYA0","005al00000RVcKvAAL","false","O-003514","","false","Yes","1.0","a0gWE000001WJ2RYAW","a2z8c000000FbPSAA0","","","","","","",""
"a0eWE000005K2JDYA0","005al00000RVcKvAAL","false","O-003515","","false","No","2.0","a0gWE000001WJ2SYAW","a2z8c000000FbPTAA0","","","","","","",""
"a0eWE000005K2JEYA0","005al00000RVcKvAAL","false","O-003516","","false","No","2.0","a0gWE000001WJ2TYAW","a2z8c000000FbPUAA0","","","","","","",""
"a0eWE000005K2JFYA0","005al00000RVcKvAAL","false","O-003517","","false","No","2.0","a0gWE000001WJ2UYAW","a2z8c000000FbPVAA0","","","","","","",""
"a0eWE000005K2JGYA0","005al00000RVcKvAAL","false","O-003518","","false","Yes","1.0","a0gWE000001WJ2nYAG","a2z8c000000FbPWAA0","","","","","","",""
"a0eWE000005K2JHYA0","005al00000RVcKvAAL","false","O-003519","","false","No","2.0","a0gWE000001WJ2NYAW","a2z8c000000FbPXAA0","","","","","","",""
"a0eWE000005K2JIYA0","005al00000RVcKvAAL","false","O-003520","","false","No","2.0","a0gWE000001WJ37YAG","a2z8c000000FbPYAA0","","","","","","",""
"a0eWE000005K2JJYA0","005al00000RVcKvAAL","false","O-003521","","false","No","2.0","a0gWE000001WJ3GYAW","a2zHo0000022d8pIAA","","","","","","",""
"a0eWE000005K2JKYA0","005al00000RVcKvAAL","false","O-003522","","false","Yes","1.0","a0gWE000001WJ3EYAW","a2zHo0000022d8qIAA","","","","","","",""
"a0eWE000005K2JLYA0","005al00000RVcKvAAL","false","O-003523","","false","Yes","1.0","a0gWE000001WJ3FYAW","a2zHo0000022d8rIAA","","","","","","",""
"a0eWE000005K2JMYA0","005al00000RVcKvAAL","false","O-003524","","false","No","2.0","a0gWE000001WJ3EYAW","a2zHo0000022d8sIAA","","","","","","",""
"a0eWE000005K2JNYA0","005al00000RVcKvAAL","false","O-003525","","false","No","2.0","a0gWE000001WJ3HYAW","a2zHo0000022d8tIAA","","","","","","",""
"a0eWE000005K2JOYA0","005al00000RVcKvAAL","false","O-003526","","false","No","2.0","a0gWE000001WJ3DYAW","a2zHo0000022d8uIAA","","","","","","",""
"a0eWE000005K2JPYA0","005al00000RVcKvAAL","false","O-003527","","false","Yes","1.0","a0gWE000001WJ3IYAW","a2zHo0000022d8vIAA","","","","","","",""
"a0eWE000005K2JQYA0","005al00000RVcKvAAL","false","O-003528","","false","Yes","1.0","a0gWE000001WJ3JYAW","a2zHo0000022d8wIAA","","","","","","",""
"a0eWE000005K2JRYA0","005al00000RVcKvAAL","false","O-003529","","false","Yes","1.0","a0gWE000001WJ3KYAW","a2zHo0000022d8xIAA","","","","","","",""
"a0eWE000005K2JSYA0","005al00000RVcKvAAL","false","O-003530","","false","Yes","1.0","a0gWE000001WJ3LYAW","a2zHo0000022d8yIAA","","","","","","",""
"a0eWE000005K2JTYA0","005al00000RVcKvAAL","false","O-003531","","false","No","2.0","a0gWE000001WJ3LYAW","a2zHo0000022d8zIAA","","","","","","",""
"a0eWE000005K2JUYA0","005al00000RVcKvAAL","false","O-003532","","false","No","2.0","a0gWE000001WJ3JYAW","a2zHo0000022d90IAA","","","","","","",""
"a0eWE000005K2JVYA0","005al00000RVcKvAAL","false","O-003533","","false","Yes","1.0","a0gWE000001WJ3HYAW","a2zHo0000022d91IAA","","","","","","",""
"a0eWE000005K2JWYA0","005al00000RVcKvAAL","false","O-003534","","false","Yes - By selecting this option, this record will be marked HMDA Reportable","1.0","a0gWE000001WJ3MYAW","a2zHo0000022d92IAA","","","","","","",""
"a0eWE000005K2JXYA0","005al00000RVcKvAAL","false","O-003535","","false","Yes - By selecting this option, this record will be marked as an Employee Loan","1.0","a0gWE000001WJ3NYAW","a2zHo0000022d93IAA","","","","","","",""
"a0eWE000005K2JYYA0","005al00000RVcKvAAL","false","O-003536","","false","No","2.0","a0gWE000001WJ3OYAW","a2zHo0000022d94IAA","","","","","","",""
"a0eWE000005K2JZYA0","005al00000RVcKvAAL","false","O-003537","","false","Yes","1.0","a0gWE000001WJ4BYAW","a2zHo0000022d95IAA","","","","","","",""
"a0eWE000005K2JaYAK","005al00000RVcKvAAL","false","O-003538","","false","Yes - By selecting this option, this record will be marked Reg W Reportable","1.0","a0gWE000001WJ4CYAW","a2zHo0000022d96IAA","","","","","","",""
"a0eWE000005K2JbYAK","005al00000RVcKvAAL","false","O-003539","","false","No","2.0","a0gWE000001WJ3PYAW","a2zHo0000022d97IAA","","","","","","",""
"a0eWE000005K2JcYAK","005al00000RVcKvAAL","false","O-003540","","false","No","2.0","a0gWE000001WJ3QYAW","a2zHo0000022d98IAA","","","","","","",""
"a0eWE000005K2JdYAK","005al00000RVcKvAAL","false","O-003541","","false","Yes","1.0","a0gWE000001WJ3RYAW","a2zHo0000022d99IAA","","","","","","",""
"a0eWE000005K2JeYAK","005al00000RVcKvAAL","false","O-003542","","false","Yes","1.0","a0gWE000001WJ3SYAW","a2zHo0000022d9AIAQ","","","","","","",""
"a0eWE000005K2JfYAK","005al00000RVcKvAAL","false","O-003543","","false","Yes","1.0","a0gWE000001WJ3TYAW","a2zHo0000022d9BIAQ","","","","","","",""
"a0eWE000005K2JgYAK","005al00000RVcKvAAL","false","O-003544","","false","No","2.0","a0gWE000001WJ3XYAW","a2zHo0000022d9CIAQ","","","","","","",""
"a0eWE000005K2JhYAK","005al00000RVcKvAAL","false","O-003545","","false","Yes - By selecting this option, the record will be marked CRA Reportable.","1.0","a0gWE000001WJ3UYAW","a2zHo0000022d9DIAQ","","","","","","",""
"a0eWE000005K2JiYAK","005al00000RVcKvAAL","false","O-003546","","false","None of the above","4.0","a0gWE000001WJ3VYAW","a2zHo0000022d9EIAQ","","","","","","",""
"a0eWE000005K2JjYAK","005al00000RVcKvAAL","false","O-003547","","false","No","2.0","a0gWE000001WJ3WYAW","a2zHo0000022d9FIAQ","","","","","","",""
"a0eWE000005K2JkYAK","005al00000RVcKvAAL","false","O-003548","","false","No","2.0","a0gWE000001WJ3YYAW","a2zHo0000022d9GIAQ","","","","","","",""
"a0eWE000005K2JlYAK","005al00000RVcKvAAL","false","O-003549","","false","No","2.0","a0gWE000001WJ3ZYAW","a2zHo0000022d9HIAQ","","","","","","",""
"a0eWE000005K2JmYAK","005al00000RVcKvAAL","false","O-003550","","false","Yes, the loan is HVCRE reportable.","1.0","a0gWE000001WJ3aYAG","a2zHo0000022d9IIAQ","","","","","","",""
"a0eWE000005K2JnYAK","005al00000RVcKvAAL","false","O-003551","","false","Yes - By selecting this option, the loan will be marked Reg O Reportable.","1.0","a0gWE000001WJ3OYAW","a2zHo0000022d9JIAQ","","","","","","",""
"a0eWE000005K2JoYAK","005al00000RVcKvAAL","false","O-003552","","false","No","2.0","a0gWE000001WJ3kYAG","a2zHo0000022d9KIAQ","","","","","","",""
"a0eWE000005K2JpYAK","005al00000RVcKvAAL","false","O-003553","","false","Yes, this loan IS NOT HMDA Reportable","1.0","a0gWE000001WJ3lYAG","a2zHo0000022d9LIAQ","","","","","","",""
"a0eWE000005K2JqYAK","005al00000RVcKvAAL","false","O-003554","","false","No","2.0","a0gWE000001WJ3NYAW","a2zHo0000022d9MIAQ","","","","","","",""
"a0eWE000005K2JrYAK","005al00000RVcKvAAL","false","O-003555","","false","Yes","1.0","a0gWE000001WJ3kYAG","a2zHo0000022d9NIAQ","","","","","","",""
"a0eWE000005K2JsYAK","005al00000RVcKvAAL","false","O-003556","","false","Yes","1.0","a0gWE000001WJ3GYAW","a2zHo0000022d9OIAQ","","","","","","",""
"a0eWE000005K2JtYAK","005al00000RVcKvAAL","false","O-003557","","false","Yes","1.0","a0gWE000001WJ3DYAW","a2zHo0000022d9PIAQ","","","","","","",""
"a0eWE000005K2JuYAK","005al00000RVcKvAAL","false","O-003558","","false","No","2.0","a0gWE000001WJ3FYAW","a2zHo0000022d9QIAQ","","","","","","",""
"a0eWE000005K2JvYAK","005al00000RVcKvAAL","false","O-003559","","false","No","2.0","a0gWE000001WJ3KYAW","a2zHo0000022d9RIAQ","","","","","","",""
"a0eWE000005K2JwYAK","005al00000RVcKvAAL","false","O-003560","","false","No","2.0","a0gWE000001WJ4BYAW","a2zHo0000022d9SIAQ","","","","","","",""
"a0eWE000005K2JxYAK","005al00000RVcKvAAL","false","O-003561","","false","Yes","1.0","a0gWE000001WJ4DYAW","a2zHo0000022d9TIAQ","","","","","","",""
"a0eWE000005K2JyYAK","005al00000RVcKvAAL","false","O-003562","","false","No","2.0","a0gWE000001WJ4DYAW","a2zHo0000022d9UIAQ","","","","","","",""
"a0eWE000005K2JzYAK","005al00000RVcKvAAL","false","O-003563","","false","Yes","1.0","a0gWE000001WJ4AYAW","a2zHo0000022d9VIAQ","","","","","","",""
"a0eWE000005K2K0YAK","005al00000RVcKvAAL","false","O-003564","","false","No","2.0","a0gWE000001WJ4AYAW","a2zHo0000022d9WIAQ","","","","","","",""
"a0eWE000005K2K1YAK","005al00000RVcKvAAL","false","O-003565","","false","Yes","1.0","a0gWE000001WJ4EYAW","a2zHo0000022d9XIAQ","","","","","","",""
"a0eWE000005K2K2YAK","005al00000RVcKvAAL","false","O-003566","","false","No","2.0","a0gWE000001WJ4EYAW","a2zHo0000022d9YIAQ","","","","","","",""
"a0eWE000005K2K3YAK","005al00000RVcKvAAL","false","O-003567","","false","Yes","1.0","a0gWE000001WJ4FYAW","a2zHo0000022d9ZIAQ","","","","","","",""
"a0eWE000005K2K4YAK","005al00000RVcKvAAL","false","O-003568","","false","No","2.0","a0gWE000001WJ4FYAW","a2zHo0000022d9aIAA","","","","","","",""
"a0eWE000005K2K5YAK","005al00000RVcKvAAL","false","O-003569","","false","A 1-4 Family Residence","1.0","a0gWE000001WJ3VYAW","a2zHo0000022d9bIAA","","","","","","",""
"a0eWE000005K2K6YAK","005al00000RVcKvAAL","false","O-003570","","false","A Community Development Project","2.0","a0gWE000001WJ3VYAW","a2zHo0000022d9cIAA","","","","","","",""
"a0eWE000005K2K7YAK","005al00000RVcKvAAL","false","O-003571","","false","Agricultural Land Purchased for Development","3.0","a0gWE000001WJ3VYAW","a2zHo0000022d9dIAA","","","","","","",""
"a0eWE000005K2K8YAK","005al00000RVcKvAAL","false","O-003572","","false","Yes","1.0","a0gWE000001WJ3WYAW","a2zHo0000022d9eIAA","","","","","","",""
"a0eWE000005K2K9YAK","005al00000RVcKvAAL","false","O-003573","","false","Yes","1.0","a0gWE000001WJ3XYAW","a2zHo0000022d9fIAA","","","","","","",""
"a0eWE000005K2KAYA0","005al00000RVcKvAAL","false","O-003574","","false","Yes","1.0","a0gWE000001WJ3ZYAW","a2zHo0000022d9gIAA","","","","","","",""
"a0eWE000005K2KBYA0","005al00000RVcKvAAL","false","O-003575","","false","Yes","1.0","a0gWE000001WJ3YYAW","a2zHo0000022d9hIAA","","","","","","",""
"a0eWE000005K2KCYA0","005al00000RVcKvAAL","false","O-003576","","false","Yes, this Loan is not HVCRE reportable.","1.0","a0gWE000001WJ3mYAG","a2zHo0000022d9iIAA","","","","","","",""
"a0eWE000005K2KDYA0","005al00000RVcKvAAL","false","O-003577","","false","Yes","1.0","a0gWE000001WJ3PYAW","a2zHo0000022d9jIAA","","","","","","",""
"a0eWE000005K2KEYA0","005al00000RVcKvAAL","false","O-003578","","false","Yes","1.0","a0gWE000001WJ3QYAW","a2zHo0000022d9kIAA","","","","","","",""
"a0eWE000005K2KFYA0","005al00000RVcKvAAL","false","O-003579","","false","No","2.0","a0gWE000001WJ3SYAW","a2zHo0000022d9lIAA","","","","","","",""
"a0eWE000005K2KGYA0","005al00000RVcKvAAL","false","O-003580","","false","No","2.0","a0gWE000001WJ3RYAW","a2zHo0000022d9mIAA","","","","","","",""
"a0eWE000005K2KHYA0","005al00000RVcKvAAL","false","O-003581","","false","No","2.0","a0gWE000001WJ3TYAW","a2zHo0000022d9nIAA","","","","","","",""
"a0eWE000005K2KIYA0","005al00000RVcKvAAL","false","O-003582","","false","Yes","1.0","a0gWE000001WJ3nYAG","a2zHo0000022d9oIAA","","","","","","",""
"a0eWE000005K2KJYA0","005al00000RVcKvAAL","false","O-003583","","false","No","2.0","a0gWE000001WJ3MYAW","a2zHo0000022d9pIAA","","","","","","",""
"a0eWE000005K2KKYA0","005al00000RVcKvAAL","false","O-003584","","false","No","2.0","a0gWE000001WJ4CYAW","a2zHo0000022d9qIAA","","","","","","",""
"a0eWE000005K2KLYA0","005al00000RVcKvAAL","false","O-003585","","false","No","2.0","a0gWE000001WJ4KYAW","a2zHu000001pW95IAE","","","","","","",""
"a0eWE000005K2KMYA0","005al00000RVcKvAAL","false","O-003586","","false","Yes","1.0","a0gWE000001WJ4IYAW","a2zHu000001pW96IAE","","","","","","",""
"a0eWE000005K2KNYA0","005al00000RVcKvAAL","false","O-003587","","false","Yes","1.0","a0gWE000001WJ4JYAW","a2zHu000001pW97IAE","","","","","","",""
"a0eWE000005K2KOYA0","005al00000RVcKvAAL","false","O-003588","","false","No","2.0","a0gWE000001WJ4IYAW","a2zHu000001pW98IAE","","","","","","",""
"a0eWE000005K2KPYA0","005al00000RVcKvAAL","false","O-003589","","false","No","2.0","a0gWE000001WJ4LYAW","a2zHu000001pW99IAE","","","","","","",""
"a0eWE000005K2KQYA0","005al00000RVcKvAAL","false","O-003590","","false","No","2.0","a0gWE000001WJ4HYAW","a2zHu000001pW9AIAU","","","","","","",""
"a0eWE000005K2KRYA0","005al00000RVcKvAAL","false","O-003591","","false","Yes","1.0","a0gWE000001WJ4MYAW","a2zHu000001pW9BIAU","","","","","","",""
"a0eWE000005K2KSYA0","005al00000RVcKvAAL","false","O-003592","","false","Yes","1.0","a0gWE000001WJ4NYAW","a2zHu000001pW9CIAU","","","","","","",""
"a0eWE000005K2KTYA0","005al00000RVcKvAAL","false","O-003593","","false","Yes","1.0","a0gWE000001WJ4OYAW","a2zHu000001pW9DIAU","","","","","","",""
"a0eWE000005K2KUYA0","005al00000RVcKvAAL","false","O-003594","","false","Yes","1.0","a0gWE000001WJ4PYAW","a2zHu000001pW9EIAU","","","","","","",""
"a0eWE000005K2KVYA0","005al00000RVcKvAAL","false","O-003595","","false","No","2.0","a0gWE000001WJ4PYAW","a2zHu000001pW9FIAU","","","","","","",""
"a0eWE000005K2KWYA0","005al00000RVcKvAAL","false","O-003596","","false","No","2.0","a0gWE000001WJ4NYAW","a2zHu000001pW9GIAU","","","","","","",""
"a0eWE000005K2KXYA0","005al00000RVcKvAAL","false","O-003597","","false","Yes","1.0","a0gWE000001WJ4LYAW","a2zHu000001pW9HIAU","","","","","","",""
"a0eWE000005K2KYYA0","005al00000RVcKvAAL","false","O-003598","","false","Yes - By selecting this option, this record will be marked HMDA Reportable","1.0","a0gWE000001WJ4QYAW","a2zHu000001pW9IIAU","","","","","","",""
"a0eWE000005K2KZYA0","005al00000RVcKvAAL","false","O-003599","","false","Yes - By selecting this option, this record will be marked as an Employee Loan","1.0","a0gWE000001WJ4RYAW","a2zHu000001pW9JIAU","","","","","","",""
"a0eWE000005K2KaYAK","005al00000RVcKvAAL","false","O-003600","","false","No","2.0","a0gWE000001WJ4SYAW","a2zHu000001pW9KIAU","","","","","","",""
"a0eWE000005K2KbYAK","005al00000RVcKvAAL","false","O-003601","","false","Yes","1.0","a0gWE000001WJ5FYAW","a2zHu000001pW9LIAU","","","","","","",""
"a0eWE000005K2KcYAK","005al00000RVcKvAAL","false","O-003602","","false","Yes - By selecting this option, this record will be marked Reg W Reportable","1.0","a0gWE000001WJ5GYAW","a2zHu000001pW9MIAU","","","","","","",""
"a0eWE000005K2KdYAK","005al00000RVcKvAAL","false","O-003603","","false","No","2.0","a0gWE000001WJ4TYAW","a2zHu000001pW9NIAU","","","","","","",""
"a0eWE000005K2KeYAK","005al00000RVcKvAAL","false","O-003604","","false","No","2.0","a0gWE000001WJ4UYAW","a2zHu000001pW9OIAU","","","","","","",""
