"Id","OwnerId","IsDeleted","Name","nFORCE__Alternate_Label__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Hidden__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nFORCE__Is_Editable__c","nFORCE__Address_Part__c","nFORCE__Is_Header__c","nFORCE__Is_Important__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Is_Active__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Autocomplete_Attribute_Value__c","AutorabitExtId__c"
"a3TKU0000008cL42AI","0058c00000BxeO9AAJ","false","FC-007106","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004ox92AA","","","","false","","86561666029076770","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEv2AI","0058c00000BxeO9AAJ","false","FC-006725","","","Monthly Rent- Reported via Online App","","Name","","false","","","true","false","false","","a2EKU0000004oxL2AQ","","","","false","","87391603129897219","LLC_BI__Debt__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEt2AI","0058c00000BxeO9AAJ","false","FC-006723","","","{{artifact}}","","LLC_BI__Loan__c","","false","","","true","false","false","","a2EKU0000004oxL2AQ","","","","false","","87521603129897218","LLC_BI__Debt__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cDN2AY","0058c00000BxeO9AAJ","false","FC-006629","","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004owc2AA","","","","false","","87531598381727930","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLi2AI","0058c00000BxeO9AAJ","false","FC-007146","Are there additional business entities you need to add to the borrowing structure?","","","","cm_Additional_Business_Entities_Involved__c","","false","","","false","false","false","","a2EKU0000004ox82AA","","","","false","","87571666029076788","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEk2AI","0058c00000BxeO9AAJ","false","FC-006714","State","","","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004owR2AQ","2.0","","","false","","88381603129897214","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEu2AI","0058c00000BxeO9AAJ","false","FC-006724","","","{{individual}}","","LLC_BI__Account__c","","false","","","false","false","false","","a2EKU0000004oxL2AQ","","","","false","","88531603129897218","LLC_BI__Debt__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cF82AI","0058c00000BxeO9AAJ","false","FC-006738","State","","","","Mailing_State_nCino__c","","false","","","false","false","false","","a2EKU0000004owT2AQ","2.0","","","false","","88681603130192868","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLW2AY","0058c00000BxeO9AAJ","false","FC-007134","","","Customer Reported","","LLC_BI__Income_Source__c","","false","","","true","false","false","","a2EKU0000004oxA2AQ","","","","false","","88741666029076783","LLC_BI__Income__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEz2AI","0058c00000BxeO9AAJ","false","FC-006729","","","Customer Reported","","LLC_BI__Income_Source__c","","false","","","true","false","false","","a2EKU0000004owS2AQ","","","","false","","89131603130192864","LLC_BI__Income__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEJ2AY","0058c00000BxeO9AAJ","false","FC-006687","State","","","","Mailing_State_nCino__c","","false","","","false","false","false","","a2EKU0000004owR2AQ","2.0","","","false","","89521602078251660","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEp2AI","0058c00000BxeO9AAJ","false","FC-006719","ZIP","","","","Mailing_Zip_code_nCino__c","","false","","","false","false","false","","a2EKU0000004owR2AQ","2.0","","","false","","90191603129897216","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLO2AY","0058c00000BxeO9AAJ","false","FC-007126","City","","","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004ox92AA","","","","false","","91691666029076779","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLp2AI","0058c00000BxeO9AAJ","false","FC-007153","Is Mailing Address Same as Physical Address?","","","","Business_Mailing_Address_Same_as_Physica__c","","false","","","false","false","false","","a2EKU0000004ox82AA","","","","false","","91881666029076792","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLw2AI","0058c00000BxeO9AAJ","false","FC-007160","ZIP","","","","Mailing_Zip_code_nCino__c","","false","","","false","false","false","","a2EKU0000004ox92AA","2.0","","","false","","92141666029076796","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFE2AY","0058c00000BxeO9AAJ","false","FC-006744","","","Rent- Reported via Online App","","LLC_BI__Debt_Type__c","","false","","","true","false","false","","a2EKU0000004owU2AQ","","","","false","","92261603130192870","LLC_BI__Debt__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLI2AY","0058c00000BxeO9AAJ","false","FC-007120","Do you rent or own the current address?","","","","cm_Rent_or_Own_Current_Address__c","","false","","","false","false","false","","a2EKU0000004ox92AA","","","","false","","92771666029076776","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cEi2AI","0058c00000BxeO9AAJ","false","FC-006712","Physical Address","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004owR2AQ","","","","false","","95481603129897214","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFF2AY","0058c00000BxeO9AAJ","false","FC-006745","","","{{Contact}}","","LLC_BI__Contact__c","","false","","","true","false","false","","a2EKU0000004owU2AQ","","","","false","","95681603130192870","LLC_BI__Debt__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cDF2AY","0058c00000BxeO9AAJ","false","FC-006621","Mailing Address","","","","Mailing_Address_nCino__c","","false","","","false","false","false","","a2EKU0000004owc2AA","","","","false","","97141598381727927","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cDX2AY","0058c00000BxeO9AAJ","false","FC-006639","Primary ID Number","","","","LLC_BI__Drivers_License__c","","false","","","false","false","false","","a2EKU0000004owc2AA","2.0","","","false","","97601598381727934","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cLn2AI","0058c00000BxeO9AAJ","false","FC-007151","City","","","","BillingCity","","false","","","false","false","false","","a2EKU0000004ox82AA","","","","false","","98461666029076791","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cI52AI","0058c00000BxeO9AAJ","false","FC-006921","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004osC2AQ","2.0","","","false","","a013g000000lHt8AAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cI62AI","0058c00000BxeO9AAJ","false","FC-006922","Residential Address","","6770 Parker Farm Drive","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","2.0","","","false","","a013g000000lHt9AAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cI72AI","0058c00000BxeO9AAJ","false","FC-006923","City","","Wilmington","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtAAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cI82AI","0058c00000BxeO9AAJ","false","FC-006924","State","","NC","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtBAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cI92AI","0058c00000BxeO9AAJ","false","FC-006925","Zip Code","","28405","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtCAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIA2AY","0058c00000BxeO9AAJ","false","FC-006926","Mailing Address","","6770 Parker Farm Drive","","MailingAddress","","false","","","false","false","false","","a2EKU0000004osC2AQ","","","","false","","a013g000000lHtDAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIB2AY","0058c00000BxeO9AAJ","false","FC-006927","City","","Wilmington","","MailingCity","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtEAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIC2AY","0058c00000BxeO9AAJ","false","FC-006928","State","","NC","","MailingState","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtFAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cID2AY","0058c00000BxeO9AAJ","false","FC-006929","Zip Code","","28405","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtGAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIO2AY","0058c00000BxeO9AAJ","false","FC-006940","State","","NC","","LLC_BI__Home_State__C","","false","","","false","false","false","","a2EKU0000004osC2AQ","3.0","","","false","","a013g000000lHtHAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIP2AY","0058c00000BxeO9AAJ","false","FC-006941","","","6770 Parker Farm Drive","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","1.0","","","false","","a013g000000lHtIAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIQ2AY","0058c00000BxeO9AAJ","false","FC-006942","","","","","Birthdate__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","2.0","","","false","","a013g000000lHtJAAU","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIR2AY","0058c00000BxeO9AAJ","false","FC-006943","SSN","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004ot32AA","2.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a013g000000lHtlAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIS2AY","0058c00000BxeO9AAJ","false","FC-006944","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004ot32AA","2.0","","","false","","a013g000000lHtmAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIT2AY","0058c00000BxeO9AAJ","false","FC-006945","Residential Address","","6770 Parker Farm Drive","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004ot32AA","","","","false","","a013g000000lHtnAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIU2AY","0058c00000BxeO9AAJ","false","FC-006946","City","","6770 Parker Farm Drive","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004ot32AA","3.0","","","false","","a013g000000lHtoAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIV2AY","0058c00000BxeO9AAJ","false","FC-006947","State","","NC","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004ot32AA","3.0","","","false","","a013g000000lHtpAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIW2AY","0058c00000BxeO9AAJ","false","FC-006948","Zip Code","","28405","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004ot32AA","3.0","","","false","","a013g000000lHtqAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIX2AY","0058c00000BxeO9AAJ","false","FC-006949","Mailing Address","","6770 Parker Farm Drive","","MailingAddress","","false","","","false","false","false","","a2EKU0000004ot32AA","","","","false","","a013g000000lHtrAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIY2AY","0058c00000BxeO9AAJ","false","FC-006950","City","","Wilmington","","MailingCity","","false","","","false","false","false","","a2EKU0000004ot32AA","3.0","","","false","","a013g000000lHtsAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cIZ2AY","0058c00000BxeO9AAJ","false","FC-006951","Zip Code","","28405","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004ot32AA","3.0","","","false","","a013g000000lHttAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cHc2AI","0058c00000BxeO9AAJ","false","FC-006892","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004osC2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a013g000000lHusAAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cHd2AI","0058c00000BxeO9AAJ","false","FC-006893","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004otS2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a013g000000lHutAAE","Contact","false","","false","false","","","false","false","false","","",""
