"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","AutorabitExtId__c"
"a2FKU0000004vqp2AA","false","Loan Information","a2GKU0000004WCJ2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBkdMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhmMAG"
"a2FKU0000004vqv2AA","false","Loan Officer Details","a2GKU0000004WCH2A2","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBkjMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhsMAG"
"a2FKU0000004vqx2AA","false","Loan Packager Information","a2GKU0000004WBy2AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBkkMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhuMAG"
"a2FKU0000004vrB2AQ","false","Loans","a2GKU0000004WBo2AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","ReferenceFilteredHierarchyScreenResource","","a2FHo000003XBkoMAG","Account","false","false","","","","","false","false","","a2FKa000000SDi8MAG"
"a2FKU0000004vtg2AA","false","Opportunities","a2GKU0000004WBp2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBksMAG","Account","false","false","","","","","false","false","","a2FKa000000SDkhMAG"
"a2FKU0000004vtu2AA","false","Other Information","a2GKU0000004WBq2AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBkyMAG","Account","false","false","","","","","false","false","","a2FKa000000SDkvMAG"
"a2FKU0000004vtv2AA","false","Overview","a2GKU0000004WBm2AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBl0MAG","Account","false","false","","","","","false","false","","a2FKa000000SDkwMAG"
"a2FKU0000004vu42AA","false","Partner","a2GKU0000004WCL2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBl3MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDl5MAG"
"a2FKU0000004vuS2AQ","false","Pricing","a2GKU0000004WCK2A2","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBl5MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDlWMAW"
"a2FKU0000004vua2AA","false","Primary Account","a2GKU0000004WC72AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBl8MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDleMAG"
"a2FKU0000004vub2AA","false","Primary Account","a2GKU0000004WCG2A2","false","false","true","true","false","16.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBl9MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDlfMAG"
"a2FKU0000004vuc2AA","false","Primary Account","a2GKU0000004WC12AM","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlAMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDlgMAG"
"a2FKU0000004vug2AA","false","Prior Government Guaranteed Loans","a2GKU0000004WC52AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlBMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDlkMAG"
"a2FKU0000004vum2AA","false","Product Packages","a2GKU0000004WBr2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlCMAW","Account","false","false","","","","","false","false","","a2FKa000000SDlqMAG"
"a2FKU0000004vvF2AQ","false","Referrals","a2GKU0000004WBs2AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlMMAW","Account","false","false","","","","","false","false","","a2FKa000000SDmLMAW"
"a2FKU0000004vvG2AQ","false","Refinancing Information","a2GKU0000004WCB2A2","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlNMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmMMAW"
"a2FKU0000004vvW2AQ","false","Risk Rating Reviews","a2GKU0000004WBt2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlPMAW","Account","false","false","","","","","false","false","","a2FKa000000SDmcMAG"
"a2FKU0000004vvf2AA","false","SBA Form 10","a2GKU0000004WC02AM","false","false","true","true","false","14.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlRMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmlMAG"
"a2FKU0000004vvh2AA","false","SBA Form 1846","a2GKU0000004WC22AM","false","false","true","true","false","15.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlSMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmnMAG"
"a2FKU0000004vvk2AA","false","SBA Form 1919","a2GKU0000004WC32AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlTMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmqMAG"
"a2FKU0000004vvl2AA","false","SBA Form 1920","a2GKU0000004WC82AM","false","false","true","true","false","7.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlUMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmrMAG"
"a2FKU0000004vvn2AA","false","SBA Form 912","a2GKU0000004WBx2AM","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlWMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmtMAG"
"a2FKU0000004vwg2AA","false","Service Requests","a2GKU0000004WBu2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlXMAW","Account","false","false","","","","","false","false","","a2FKa000000SDnpMAG"
"a2FKU0000004vwj2AA","false","Site Visits","a2GKU0000004WBv2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlYMAW","Account","false","false","","","","","false","false","","a2FKa000000SDnsMAG"
"a2FKU0000004vwn2AA","false","Special Programs","a2GKU0000004WCD2A2","false","false","true","true","false","13.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBlZMAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDnwMAG"
"a2FKU0000004vws2AA","false","Tasks","a2GKU0000004WBg2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlbMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDo1MAG"
"a2FKU0000004vxE2AQ","false","Treasury","a2GKU0000004WBw2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","ReferenceFilteredHierarchyScreenResource","","a2FHo000003XBldMAG","Account","false","false","","","","","false","false","","a2FKa000000SDoNMAW"
"a2FKU0000004vxH2AQ","false","Type of Business","a2GKU0000004WC42AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBleMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDoQMAW"
"a2FKU0000004vyJ2AQ","false","Use of Proceeds","a2GKU0000004WCM2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBlfMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDpSMAW"
"a2FKU0000004vpR2AQ","false","Fees","a2GKU0000004WBd2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBozMAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDgOMAW"
"a2FKU0000004vnt2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2FHo000003XBszMAG","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000SDemMAG"
"a2FKU0000004vu32AA","false","Participations","a2GKU0000004WBe2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBt0MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDl4MAG"
"a2FKU0000004vlw2AA","false","Certifications","a2GKU0000004WBc2AM","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a2FHo000003XBt1MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDciMAG"
"a2FKU0000004vpd2AA","false","HMDA","a2GKU0000004WCN2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","a2FHo000003XBt2MAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDgaMAG"
"a2FKU0000004vnv2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2FHo000003XBt3MAG","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000SDeoMAG"
"a2FKU0000004vnx2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2FHu000003jMtYMAU","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000SDeqMAG"
"a2FKU0000004vny2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2FHu000003jNEZMA2","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000SDerMAG"
"a2FKU0000004vnz2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2FHu000003jNEdMAM","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000SDesMAG"
"a2FKU0000004vye2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2Fbn000000C3USEA0","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000Se1pMAC"
"a2FKU0000004vyf2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2Fbn000000C3luEAC","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000Se1qMAC"
"a2FKU0000004vyg2AA","false","Deposits","a2GKU0000004WAC2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","a2Fbn000000C3lyEAC","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000Se1rMAC"
"a2FKU0000004vjM2AQ","false","Add RDC Scanner SS","a2GKU0000004WF32AM","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a333g000000XZtSAAW","Treasury_Service_Attributes__c","false","false","","","","","false","false","","a2FKa000000SDa8MAG"
"a2FKU0000004vr32AA","false","Loan Summary Top Bar","a2GKU0000004WEi2AM","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","a333g000000XZtTAAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDi0MAG"
"a2FKU0000004vth2AA","false","Opportunity History","a2GKU0000004WFQ2A2","false","false","false","true","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","a333g000000XZtlAAG","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDkiMAG"
"a2FKU0000004vxq2AA","false","UI Related Pledged Colateral Schedule","a2GKU0000004WEj2AM","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a333g000000XZuCAAW","LLC_BI__Loan_Collateral2__c","false","false","","","","","false","false","","a2FKa000000SDozMAG"
"a2FKU0000004vvz2AA","false","SBL Eligibility Loan","a2GKU0000004WFT2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a333g000000XZuHAAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDn5MAG"
"a2FKU0000004vmV2AQ","false","Consumer Personal SSN","a2GKU0000004WFU2A2","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a333g000000XZuIAAW","Contact","false","false","","","","","false","false","","a2FKa000000SDdJMAW"
"a2FKU0000004vmU2AQ","false","Consumer Personal Contact","a2GKU0000004WFU2A2","false","false","false","true","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a333g000000XZuJAAW","Contact","false","false","","","","","false","false","","a2FKa000000SDdIMAW"
"a2FKU0000004vxd2AA","false","UI Collateral Summary","a2GKU0000004WEj2AM","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","a333g000000XZvMAAW","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDomMAG"
