"Id","IsDeleted","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Spread_Statement_Type__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","Name"
"a16DV000006IRhJYAW","false","","false","None","Financial","true","false","false","true","false","false","false","","","","197.0","false","","a19DV000002V1nXYAS","Cash Paid for Plant and Investments","Standard","42256759200481296","Cash Paid for Plant and Investments"
"a16DV000006R4T2YAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","40.0","false","","a19DV000002qH2LYAU","Liquidity","Standard","42257334090751498","Liquidity"
"a16DV000006IRkcYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","140.0","false","","a19DV000002V1nfYAC","Chg. Investments","Standard","42257980271475260","Chg. Investments"
"a16DV000006R4OcYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002qH1qYAE","Total Adjusted Net Worth","Standard","42258180553678872","Total Adjusted Net Worth"
"a16DV000006R4TyYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","80.0","false","","a19DV000002qH2QYAU","Book Net Income","Standard","42258481671491052","Book Net Income"
"a16DV000006IRgqYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","117.5","false","","a19DV000002V1nUYAS","Gross Profit","Standard","4225894811659204","Gross Profit"
"a16DV000006R4RiYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","11.0","false","","a19DV000002qH2EYAU","Changes in Retained Earnings","Standard","42260216377582692","Total Changes in Retained Earnings"
"a16DV000006IRjQYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","246.0","false","","a19DV000002V1ncYAC","Calc. EBITDAE","Standard","42260696662828080","EBITDAE"
"a16DV000006IRlaYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","670.0","false","","a19DV000002V1nhYAC","(A) Total Assets / Net Sales/Rev.","Standard","42262054459781792","(A) Total Assets / Net Sales/Rev."
"a16DV000006R4OJYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","20.0","false","","a19DV000002qH1nYAE","Net Worth Recon - Market Basis","Standard","42262263379536747","Net Worth Recon - Market Basis"
"a16DV000006R4ToYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","45.0","false","","a19DV000002qH2PYAU","International Transactions","Standard","42262380881153402","International Transactions"
"a16DV000006IRntYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","196.875","false","","a19DV000002V1nnYAC","Cash Used in Investing","Standard","42263130128543009","Net Cash Used in Investing"
"a16DV000006R4WzYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","121.0","false","","a19DV000002V1oOYAS","Change in Net Fixed Assets","Standard","42263359045454347","Change in Net Fixed Assets"
"a16DV000006IRjvYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","226.0","false","","a19DV000002V1nNYAS","TOTAL NON-CURRENT LIABILITIES","Standard","42263495676044649","TOTAL NON-CURRENT LIABILITIES"
"a16DV000006IRqRYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002V1nzYAC","Pro Forma Debt Service","Standard","42264212403727419","Total Pro Forma DS"
"a16DV000006R4XwYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","23.75","false","","a19DV000002V1oUYAS","Net Intangible Assets","Standard","42265359463090680","Net Intangible Assets"
"a16DV000006IRoyYAG","false","","false","None","Financial","false","true","false","true","false","false","true","","","","610.0","false","","a19DV000002V1npYAC","Net Worth Values","Standard","42265658265141381","Net Worth Values"
"a16DV000006IRfrYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","5000.0","false","","a19DV000002V1nQYAS","Net Operating Income","Standard","42265741352297027","Net Operating Income"
"a16DV000006IRn4YAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","33.0","false","","a19DV000002V1nkYAC","(A) EBITDA / Int Exp+CPLTD CP","Standard","42266284565235464","(A) EBITDA / Int Exp+CPLTD CP"
"a16DV000006IRjmYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","186.0","false","","a19DV000002V1nNYAS","Due to Related Parties CP","Standard","42266819306191861","Due to Related Parties CP"
"a16DV000006IRgVYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","4.0","false","","a19DV000002V1nMYAS","Adjustments to Net Worth","Standard","42267838661173937","Total Adjustments to NW"
"a16DV000006R4QMYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002qH25YAE","Income","Standard","42268072196809842","Total Income"
"a16DV000006IRnGYAW","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","45.25","false","","a19DV000002V1nkYAC","Dividend Payout Rate","Standard","42268317179893334","Dividend Payout Rate"
"a16DV000006R4TYYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","200.0","false","","a19DV000002qH2NYAU","Change in Other Funding","Standard","42268332035292803","Net Change in Other Funding"
"a16DV000006IRiRYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","-9.0","false","","a19DV000002V1nZYAS","Beginning Net Worth","Standard","42269283771237441","Beginning Net Worth"
"a16DV000006IRmyYAG","false","","true","None","Financial","false","false","false","false","false","false","false","","","","28.0","false","","a19DV000002V1nkYAC","(A) UCA Cash Flow PP Denom","Standard","42269513502362651","(A) UCA Cash Flow PP Denom"
"a16DV000006R4SpYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002qH2JYAU","Current Liabilities","Standard","42269785326397492","Total Current Liabilities"
"a16DV000006IRjlYAG","false","","true","None","Financial","false","false","false","true","false","false","false","","","","181.0","false","","a19DV000002V1nNYAS","Accruals","Standard","42270723145175939","Total Accruals"
"a16DV000006IRmUYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","228.0","false","","a19DV000002V1njYAC","Change in Borrowing","Standard","42273144890442806","Net Change in Borrowing"
"a16DV000006IRi3YAG","false","","false","None","Percentage","false","false","true","false","false","false","false","","","","39.0","false","","a19DV000002V1nYYAS","(A) Return on Equity","Standard","42273184062277636","(A) Return on Equity"
"a16DV000006IRq1YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1nyYAC","Cash Paid to Suppliers","Standard","42273732072812533","Cash Paid to Suppliers"
"a16DV000006IRijYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","195.0","false","","a19DV000002V1nbYAC","Change in Investments","Standard","42274127877507678","Change in Investments"
"a16DV000006R4NgYAK","false","","false","Total Assets","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH1kYAE","Total Assets (Subt)","Standard","42274138277455437","Total Assets"
"a16DV000006IRo5YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","118.0","false","","a19DV000002V1noYAC","Interest Expense","Standard","42274309020960647","Total Interest Expense"
"a16DV000006IRftYAG","false","","false","None","Decimal","false","false","false","true","false","false","false","","","","7000.0","false","","a19DV000002V1nQYAS","Debt Service Coverage Ratio","Standard","42274397095221608","DSCR"
"a16DV000006IRgZYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","2.5","false","","a19DV000002V1nSYAS","Schedule C Cash Flow Adjustments","Standard","42274945988286534","Schedule C Cash Flow Adjustments"
"a16DV000006IRjVYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","41.0","false","","a19DV000002V1nNYAS","Inventory","Standard","42275390184355439","Total Inventory"
"a16DV000006IRlgYAG","false","","false","None","Decimal","false","true","false","false","false","false","false","","","","110.0","false","","a19DV000002V1nhYAC","Days Cash on Hand","Standard","42275941026027257","Days Cash on Hand"
"a16DV000006IRqVYAW","false","","false","None","Decimal","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002V1nzYAC","Pro Forma CF Coverage","Standard","42276022127146763","Pro Forma CF Coverage"
"a16DV000006R4RIYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","81.0","false","","a19DV000002qH2CYAU","Cash Paid for Dividends & Interest","Standard","42276500835934789","Cash Paid for Dividends & Interest"
"a16DV000006IRk3YAG","false","","false","Adjusted Total Equity","Financial","true","false","false","false","false","false","false","","","","272.0","false","","a19DV000002V1nNYAS","Tangible Net Worth","Standard","42277457743562851","Tangible Net Worth"
"a16DV000006R4QjYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002qH29YAE","Taxes","Standard","42278381843875114","Taxes Paid"
"a16DV000006R4T8YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002qH2MYAU","Sales","Standard","42278658905891705","Net Sales/Revenue"
"a16DV000006R4T3YAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","50.0","false","","a19DV000002qH2LYAU","Leverage","Standard","42279210994590581","Leverage"
"a16DV000006R4WFYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","21.0","false","","a19DV000002V1oKYAS","Historical Debt Service","Standard","42280074444771266","Historical Debt Service"
"a16DV000006IRrdYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1o1YAC","Changes in Retained Earnings","Standard","42280722286932124","Total Changes in Retained Earnings"
"a16DV000006IRfsYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","6000.0","false","","a19DV000002V1nQYAS","Excess  Cash Flow","Standard","42281423176329253","Excess  Cash Flow"
"a16DV000006IRmPYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","185.0","false","","a19DV000002V1njYAC","Chg in Investments","Standard","42281638732415903","Chg in Investments"
"a16DV000006R4TIYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","110.0","false","","a19DV000002qH2MYAU","Net Profit/(Loss)","Standard","42282092757482247","Net Profit/(Loss)"
