"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzrR2AQ","005al00000RVcKvAAL","false","FC-002060","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","34671598553324135","Contact"
"a0SWD000001lzwN2AQ","005al00000RVcKvAAL","false","FC-002366","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDf4YAG","","a0qWD00000GSgSpYAL","","false","","34762306576239","LLC_BI__Loan__c"
"a0SWD000001lzrS2AQ","005al00000RVcKvAAL","false","FC-002061","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Driver_License_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","35761666029076797","Contact"
"a0SWD000001lzrT2AQ","005al00000RVcKvAAL","false","FC-002062","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","2.0","","","false","","35921666029076772","Account"
"a0SWD000001lzib2AA","005al00000RVcKvAAL","false","FC-001512","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","2026-08-03T14:24:42.000Z","2026-08-03T14:24:42.000Z","","SourceLabel","","SourceCDC","","","SourceFieldHint","nFORCE__Field_Name__c","","","","false","","SourceFormatMessage","false","false","false","false","false","true","false","false","false","","a0mWD000003qxDZYAY","","a0qWD00000GSggLYAT","","false","","368ac54f-72bd-5c87-41c9-43d0c2c04e31","nFORCE__Field_Configuration__c"
"a0SWD000001lzrU2AQ","005al00000RVcKvAAL","false","FC-002063","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","City","","","","","","OtherCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","37121666029076772","Contact"
"a0SWD000001lzrV2AQ","005al00000RVcKvAAL","false","FC-002064","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_State_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","37231666029076785","Contact"
"a0SWD000001lzrW2AQ","005al00000RVcKvAAL","false","FC-002065","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmxYAG","","","","false","","37301666029076783","LLC_BI__Debt__c"
"a0SWD000001lzrX2AQ","005al00000RVcKvAAL","false","FC-002066","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkdYAG","","","","false","","37681602603021376","Contact"
"a0SWD000001lzrY2AQ","005al00000RVcKvAAL","false","FC-002067","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmbYAG","","","","false","","37951666029076775","LLC_BI__Debt__c"
"a0SWD000001lzrZ2AQ","005al00000RVcKvAAL","false","FC-002068","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkFYAW","","","","false","","39011602078251632","Contact"
"a0SWD000001lzra2AA","005al00000RVcKvAAL","false","FC-002069","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","LLC_BI__Primary_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","40471598553324137","Contact"
"a0SWD000001lzrb2AA","005al00000RVcKvAAL","false","FC-002070","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Social Security Number (SSN)","","","","","","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkoYAG","","","","false","","41291598381727932","LLC_BI__Beneficiary__c"
"a0SWD000001lzrc2AA","005al00000RVcKvAAL","false","FC-002071","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Zip","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkFYAW","2.0","","","false","","41821603129897215","Contact"
"a0SWD000001lzwO2AQ","005al00000RVcKvAAL","false","FC-002367","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","cm_Referring_Vertical__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42005809039309821","LLC_BI__Loan__c"
"a0SWD000001lzwP2AQ","005al00000RVcKvAAL","false","FC-002368","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","cm_Referring_Loan_Officer__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42011403114485058","LLC_BI__Loan__c"
"a0SWD000001lzq52AA","005al00000RVcKvAAL","false","FC-001976","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","Alimony Support|Gross Annual Income|Investment/Trust Income|Other Income|Rental Income","","LLC_BI__Income_Type__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgT0YAL","","false","","42017678075385560","LLC_BI__Income__c"
"a0SWD000001lzrd2AA","005al00000RVcKvAAL","false","FC-002072","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","2.0","","","false","","42029879046397659","Account"
"a0SWD000001lzyB2AQ","005al00000RVcKvAAL","false","FC-002478","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__HMDA_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDzjYAG","","a0qWD00000GSggGYAT","","false","","42030579773915075","LLC_BI__Loan__c"
"a0SWD000001lzre2AA","005al00000RVcKvAAL","false","FC-002073","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Mailing Zip Code","","","","","","Mailing_Zip_code_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlBYAW","","","","false","","42030675625400405","Contact"
"a0SWD000001lzrf2AA","005al00000RVcKvAAL","false","FC-002074","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_of_Ownership__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","3.0","","","false","","42043251698754216","Beneficial_Owner__c"
"a0SWD000001lzq62AA","005al00000RVcKvAAL","false","FC-001977","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","100","","","LLC_BI__Ownership_Percent__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDlyYAG","","a0qWD00000GSgSMYA1","","false","","42044963066399826","LLC_BI__Connection__c"
"a0SWD000001lzic2AA","005al00000RVcKvAAL","false","FC-001513","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgjUYAT","","false","","42048633114611653","LLC_BI__Legal_Entities__c"
"a0SWD000001lzq72AA","005al00000RVcKvAAL","false","FC-001978","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","All applicant emails must be unique and in correct email format 'name@example.com'","Email","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgSwYAL","The email address listed will be notified to log in and complete application... etc","false","","42056096975555324","Contact"
"a0SWD000001lzwQ2AQ","005al00000RVcKvAAL","false","FC-002369","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42059324596224584","LLC_BI__Loan__c"
"a0SWD000001lzrg2AA","005al00000RVcKvAAL","false","FC-002075","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Driver_License_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42062079390615919","Contact"
"a0SWD000001lzrh2AA","005al00000RVcKvAAL","false","FC-002076","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42062944705024908","Contact"
"a0SWD000001lzyC2AQ","005al00000RVcKvAAL","false","FC-002479","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Reg_O_Loan__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDzjYAG","","a0qWD00000GSggGYAT","","false","","42064980757766906","LLC_BI__Loan__c"
"a0SWD000001lzq82AA","005al00000RVcKvAAL","false","FC-001979","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","{{artifact}}","","","LLC_BI__Deposit__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSgSYYA1","","false","","42085915559474043","LLC_BI__Beneficiary__c"
"a0SWD000001lzri2AA","005al00000RVcKvAAL","false","FC-002077","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_State_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42101867995863429","Contact"
"a0SWD000001lzrj2AA","005al00000RVcKvAAL","false","FC-002078","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","LastName","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42103485638352626","Contact"
"a0SWD000001lzrk2AA","005al00000RVcKvAAL","false","FC-002079","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Mailing Zip Code","","","","","","Mailing_Zip_code_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42104562907129732","Contact"
"a0SWD000001lzrl2AA","005al00000RVcKvAAL","false","FC-002080","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Passport_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42119686156327069","Contact"
"a0SWD000001lzrm2AA","005al00000RVcKvAAL","false","FC-002081","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42122452621317299","Account"
"a0SWD000001lzrn2AA","005al00000RVcKvAAL","false","FC-002082","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","true","false","true","false","","","","a0qWD00000GSgV1YAL","","false","","42131868360334692","LLC_BI__Entity__r"
"a0SWD000001lzro2AA","005al00000RVcKvAAL","false","FC-002083","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42136983569324498","Account"
"a0SWD000001lzrp2AA","005al00000RVcKvAAL","false","FC-002084","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Is this Owner also the Controlling Individual?","","","","","","Controlling_Individual__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","","","","false","","42138236032989596","Beneficial_Owner__c"
"a0SWD000001lzrq2AA","005al00000RVcKvAAL","false","FC-002085","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","LLC_BI__Controlling_Individual__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","","","A controlling individual for beneficial ownership purposes is a single individual with significant responsibility to control, manage or direct the business. Examples include an executive officer or senior manager (Chief Executive Officer, Chief Financial Officer, Chief Operating Officer, President), or any other individual who regularly performs similar functions. One controlling individual must be identified for each legal entity customer.","true","What is this?","42140502656120424","LLC_BI__Connection__c"
"a0SWD000001lzyD2AQ","005al00000RVcKvAAL","false","FC-002480","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","HVCRE_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDzjYAG","","a0qWD00000GT9VXYA1","","false","","42143663429075267","LLC_BI__Loan__c"
"a0SWD000001lzrr2AA","005al00000RVcKvAAL","false","FC-002086","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cs_Type_of_Account_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkRYAW","2.0","","","false","","42144555292645515","LLC_BI__Deposit__c"
