"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Spread_Statement_Type__c","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","LLC_BI__Is_Grand_Total__c"
"a51WD00000ZIrwXYAT","false","Gross Profit","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk6YAB","","false","None","Financial","true","false","false","true","false","false","","","","30.0","false","","Gross Profit","Standard","comm-bl-42773853124813465","false"
"a51WD00000ZIrqeYAD","false","Net Income/(Loss)","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjfYAB","","false","None","Financial","true","false","false","true","false","false","","","","60.0","false","","Net Income/(Loss)","Standard","comm-bl-42776097927954711","false"
"a51WD00000ZIroEYAT","false","Total Other Income (Expense)","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","51.0","false","","Other Income (Expense)","Standard","comm-bl-42776147516701372","false"
"a51WD00000ZIrpdYAD","false","Potential Gross Income - Commercial","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButkAYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","PGI - Commercial","Standard","comm-bl-42776521878527437","false"
"a51WD00000ZIrrDYAT","false","Total Unexplained Balance","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","true","false","","","","230.0","false","","Unexplained Balance","Standard","comm-bl-42776750681059521","false"
"a51WD00000ZIrvMYAT","false","Leverage","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk0YAB","","false","None","Financial","false","true","false","true","false","false","","","","50.0","false","","Leverage","Standard","comm-bl-42777529359768629","false"
"a51WD00000ZIrrqYAD","false","Total Cash Collected from Sales","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Cash Collected from Sales","Standard","comm-bl-42778395562606648","false"
"a51WD00000ZIrogYAD","false","Total Changes in Retained Earnings","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjMYAR","","false","None","Financial","false","false","false","true","false","false","","","","11.0","false","","Changes in Retained Earnings","Standard","comm-bl-42778479095801612","false"
"a51WD00000ZIrrRYAT","false","Prior Period Values","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjRYAR","","false","None","Financial","false","true","false","false","false","false","","","","20.0","false","","Prior Period Values","Standard","comm-bl-42780065819552831","false"
"a51WD00000ZIrp0YAD","false","Total Other Income","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjOYAR","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Other Income","Standard","comm-bl-42784456370415963","false"
"a51WD00000ZIruPYAT","false","Total Historical DS","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjvYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Historical Debt Service","Standard","comm-bl-42785571739850409","false"
"a51WD00000ZIrwqYAD","false","Unexplained Difference","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk8YAB","","false","None","Financial","false","false","false","true","true","false","","","","80.0","false","","Balance Check","Standard","comm-bl-42790222817323873","false"
"a51WD00000ZIro8YAD","false","Cash Flow Coverage","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjJYAR","","false","None","Financial","false","true","false","true","false","false","","","","41.0","false","","Cash Flow Coverage","Standard","comm-bl-42793055554251997","false"
"a51WD00000ZIrwrYAD","false","Total Current Assets","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk8YAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","comm-bl-42796591539802056","false"
"a51WD00000ZIrwEYAT","false","M-3 Part II: Column C Adjustments","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","false","false","false","","","","49.84375","false","","M-3 PART II: COLUMN C (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42799348212229489","false"
"a51WD00000ZIrrcYAD","false","Total Operating Expenses","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjSYAR","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","comm-bl-42800684336408068","false"
"a51WD00000ZIrrjYAD","false","Total Extraordinary Income","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjSYAR","","false","None","Financial","false","false","false","true","false","false","","","","100.0","false","","Extraordinary Items","Standard","comm-bl-42801314217922995","false"
"a51WD00000ZIrs8YAD","false","Net Change in Borrowing","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","190.0","false","","Change in Borrowing","Standard","comm-bl-42801688234575350","false"
"a51WD00000ZIrrEYAT","false","Net Cash After Operations","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Net Cash After Operations","Standard","comm-bl-42802475603273048","false"
"a51WD00000ZIrrFYAT","false","Chg. Net Intangibles","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","150.0","false","","Chg. Net Intangibles","Standard","comm-bl-42805207786463682","false"
"a51WD00000ZIroLYAT","false","Change in Net Fixed Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","121.0","false","","Change in Net Fixed Assets","Standard","comm-bl-42805485333833368","false"
"a51WD00000ZIrp7YAD","false","Net Profit","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjOYAR","","false","None","Financial","false","false","false","true","false","false","","","","120.0","false","","Net Profit","Standard","comm-bl-42806995179696604","false"
"a51WD00000ZIrpwYAD","false","Total Intermediate Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjbYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Intermediate Assets","Standard","comm-bl-42808684743593614","false"
"a51WD00000ZIrpXYAT","false","Total Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjQYAR","","false","Total Assets","Financial","true","false","false","true","false","false","","","","30.0","false","","Total Assets (Subt)","Standard","comm-bl-42808931167697684","false"
"a51WD00000ZIrubYAD","false","Book Net Sales","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Book Sales","Standard","comm-bl-42811134720949254","false"
"a51WD00000ZIrwNYAT","false","Total Pro Forma Sensitized DS","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk5YAB","","false","None","Financial","false","false","false","false","false","false","","","","70.0","false","","Pro Forma Sensitized Debt Service","Standard","comm-bl-42811192346445282","false"
"a51WD00000ZIrsyYAD","false","Liquidity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjZYAR","","false","None","Financial","false","true","false","true","false","false","","","","20.0","false","","Liquidity","Standard","comm-bl-42811702021718696","false"
"a51WD00000ZIrqrYAD","false","Total Schedule C Cash Flow","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjjYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Schedule C Cash Flow","Standard","comm-bl-42812635825659366","false"
"a51WD00000ZIrtAYAT","false","Schedule M-2 (Left Side)","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjmYAB","","false","None","Financial","false","false","false","true","false","false","","","","89.84375","false","","Schedule M-2 (Left Side)","Standard","comm-bl-42813281378093144","false"
"a51WD00000ZIroFYAT","false","Taxes Paid","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","61.0","false","","Taxes Paid","Standard","comm-bl-42826682742701785","false"
"a51WD00000ZIrsDYAT","false","Beginning Net Worth","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjVYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Beginning Net Worth","Standard","comm-bl-42826863826296174","false"
"a51WD00000ZIro7YAD","false","Pro Forma Debt Service","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjJYAR","","false","Debt Service","Financial","false","false","false","true","false","false","","","","31.0","false","","Pro Forma Debt Service","Standard","comm-bl-42827718712834377","false"
"a51WD00000ZIrtHYAT","false","Total Historical DS","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjnYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Historical Debt Service","Standard","comm-bl-42828252661066070","false"
"a51WD00000ZIrvDYAT","false","Financing Surplus/(Reqmnts)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjzYAB","","false","None","Financial","false","false","false","true","false","false","","","","180.0","false","","Financing Surplus/(Reqmnts)","Standard","comm-bl-42829085672920036","false"
"a51WD00000ZIrqiYAD","false","Ratios","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjhYAB","","false","None","Financial","false","true","false","true","false","false","","","","10.0","false","","Ratios","Standard","comm-bl-42832472692896837","false"
"a51WD00000ZIroyYAD","false","Total Operating Expense","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjOYAR","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expense","Standard","comm-bl-42835336588379774","false"
"a51WD00000ZIrvEYAT","false","Net Cash After Operations","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjzYAB","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Net Cash After Operations","Standard","comm-bl-42838408158680655","false"
"a51WD00000ZIrwOYAT","false","Total Historical DS","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk5YAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Historical Debt Service","Standard","comm-bl-42842313013064837","false"
"a51WD00000ZIrseYAD","false","Other Current Assets - Total Adjust","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","false","false","false","","","","9.9609375","false","","Other Current Assets Change","Standard","comm-bl-42845577741919106","false"
"a51WD00000ZIrwYYAT","false","Total Taxes Paid","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk6YAB","","false","None","Financial","false","true","false","true","false","false","","","","85.0","false","","CURRENT YEAR TAXES PAID & PRECEDING YEAR OVERPAYMENT","Standard","comm-bl-42846208729726736","false"
"a51WD00000ZIrpsYAD","false","PSF Breakdown","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButkAYAR","","false","None","Decimal","false","true","false","true","false","false","","","","78.75","false","","PSF Breakdown","Standard","comm-bl-42848453528744323","false"
"a51WD00000ZIrpVYAT","false","Total Current Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjQYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","comm-bl-42848956843215323","false"
"a51WD00000ZIrvNYAT","false","Coverage","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk0YAB","","false","None","Financial","false","true","false","true","false","false","","","","80.0","false","","Coverage","Standard","comm-bl-42849054669835486","false"
"a51WD00000ZIrtUYAT","false","Total Assets","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjpYAB","","false","Total Assets","Financial","true","false","false","true","false","false","","","","30.0","false","","Total Assets","Standard","comm-bl-42852144048073823","false"
"a51WD00000ZIrvFYAT","false","Net Cash Income","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjzYAB","","false","None","Financial","false","false","false","true","false","false","","","","100.0","false","","Net Cash Income","Standard","comm-bl-42853926374138206","false"
"a51WD00000ZIrwFYAT","false","OAA: Balance at end of tax year","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","true","false","false","","","","114.84375","false","","SCHEDULE M-2 (D): OTHER ADJUSTMENTS ACCOUNT","Standard","comm-bl-42857851951352402","false"
"a51WD00000ZIrucYAD","false","Book Interest Expense","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","false","false","true","false","false","","","","42.5","false","","Book Interest Expense","Standard","comm-bl-42859101409914600","false"
"a51WD00000ZIrs2YAD","false","Chg. Net Fixed Assets","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","130.0","false","","Chg. Net Fixed Assets","Standard","comm-bl-42860548572232887","false"
"a51WD00000ZIroaYAD","false","Leverage","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjLYAR","","false","None","Financial","false","true","false","true","false","false","","","","31.0","false","","Leverage","Standard","comm-bl-42864759567350352","false"
"a51WD00000ZIrslYAD","false","Total Operating Expenses","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","comm-bl-42868985929328944","false"
"a51WD00000ZIrrUYAT","false","Leverage","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjRYAR","","false","None","Financial","false","true","false","true","false","false","","","","50.0","false","","Leverage","Standard","comm-bl-42869612744987578","false"
"a51WD00000ZIroBYAT","false","CASH FROM TRADING ACTIVITIES","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","true","false","false","true","false","false","","","","21.0","false","","Cash From Trading Activities","Standard","comm-bl-42875420471556120","false"
"a51WD00000ZIrvkYAD","false","Book Net Sales","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Book Sales","Standard","comm-bl-42875506702536803","false"
"a51WD00000ZIrsMYAT","false","Total Operating Expenses","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjWYAR","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","comm-bl-42876840962483275","false"
"a51WD00000ZIrtvYAD","false","Profitability","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjsYAB","","false","None","Financial","false","true","false","true","false","false","","","","60.0","false","","Profitability","Standard","comm-bl-42877066905437423","false"
"a51WD00000ZIrupYAD","false","Taxable Income","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjxYAB","","false","None","Financial","false","false","false","true","false","false","","","","65.0","false","","Taxable Income","Standard","comm-bl-42877820350421856","false"
"a51WD00000ZIrt1YAD","false","Repayment Capacity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjZYAR","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Repayment Capacity","Standard","comm-bl-42878516662215153","false"
"a51WD00000ZIruQYAT","false","Pro Forma Sensitized Cash Flow Coverage","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjvYAB","","false","None","Financial","false","true","false","false","false","false","","","","80.0","false","","Pro Forma Sensitized Cash Flow Coverage","Standard","comm-bl-42883179559330661","false"
"a51WD00000ZIrudYAD","false","Book Income Taxes","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Book Income Taxes","Standard","comm-bl-42885733170469960","false"
"a51WD00000ZIrw3YAD","false","Cash After Operations","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Cash After Operations","Standard","comm-bl-42886517962501237","false"
"a51WD00000ZIrwGYAT","false","M-3 Part III: Column C Adjustments","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","false","false","false","","","","69.84375","false","","M-3 PART III: COLUMN C (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42886692084167248","false"
"a51WD00000ZIrwZYAT","false","Total Provision for Taxes (Line 23c)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk6YAB","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Provision for Taxes","Standard","comm-bl-42887974656761830","false"
"a51WD00000ZIrsbYAD","false","Livestock Inventory - Total Adj.","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","false","false","false","","","","9.6875","false","","Livestock Inventory Change","Standard","comm-bl-42890889352278627","false"
"a51WD00000ZIruxYAD","false","Total Non-Current Assets","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjyYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Non-Current Assets","Standard","comm-bl-42891893640991986","false"
"a51WD00000ZIrueYAD","false","Book Other Income (Loss)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Book Other Income (Loss)","Standard","comm-bl-42892877934420357","false"
"a51WD00000ZIrsvYAD","false","ENWC CDRC","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjYYAR","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","ENWC CDRC","Standard","comm-bl-42896225719400664","false"
"a51WD00000ZIruJYAT","false","Schedule M-2 (Left Side)","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjuYAB","","false","None","Financial","false","false","false","true","false","false","","","","28.984375","false","","Schedule M-2 (Left Side)","Standard","comm-bl-42896251532040324","false"
"a51WD00000ZIrrGYAT","false","Cash After Operations","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Cash After Operations","Standard","comm-bl-42899440551128008","false"
"a51WD00000ZIrrTYAT","false","Liquidity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjRYAR","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Liquidity","Standard","comm-bl-42901586868793835","false"
"a51WD00000ZIrvOYAT","false","Liquidity","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk0YAB","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Liquidity","Standard","comm-bl-42906589732989137","false"
"a51WD00000ZIrrlYAD","false","Profitability","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjSYAR","","false","None","Financial","false","true","false","true","false","false","","","","120.0","false","","Profitability","Standard","comm-bl-42908033991891545","false"
"a51WD00000ZIrtIYAT","false","Post Dist. Cash Flow Coverage","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001ButjnYAB","","false","None","Financial","false","true","false","true","false","false","","","","45.0","false","","Post Distribution Cash Flow Coverage","Standard","comm-bl-42909876691698943","false"
"a51WD00000ZIrw4YAD","false","Cash After Financing","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","005al00000RVcKvAAL","2026-07-22T10:51:11.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","220.0","false","","Cash After Financing","Standard","comm-bl-42911017078012974","false"
