"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Linked__c","LLC_BI__Linked_Spread_Statement_Record__c","LLC_BI__Linked_Spread_Statement_Total_Group__c","LLC_BI__Operation_Add__c","LLC_BI__Operation_Divide__c","LLC_BI__Operation_Multiply__c","LLC_BI__Operation_Subtract__c","LLC_BI__Operation__c","LLC_BI__Period_Over_Period_Change__c","LLC_BI__Row_Number__c","LLC_BI__Spread_Statement_Record_Total__c","LLC_BI__lookupKey__c","LLC_BI__Record_Type__c","LLC_BI__Prior_Fiscal_Year__c","LLC_BI__Display_Type__c","LLC_BI__KPI_Type__c","LLC_BI__Period_Over_Prior_Fiscal_Year__c","LLC_BI__Formula__c","LLC_BI__Source_Row__c","LLC_BI__Cloned_Source_Row__c","LLC_BI__Formula_Long_Text__c","LLC_BI__Associated_Parent_Record__c"
"a18bn000001a1sPAAQ","","Total Liabilities Growth","a19bn000001uMUeAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108VMAAY","42258496680093943","Simulated","false","Percentage","","false","","","","(<#Total_Liabilities_ACCTGRD>-<#Prior_Period_Total_Liabilities_ACCTGRD>)/<#Prior_Period_Total_Liabilities_ACCTGRD>",""
"a18bn000001a1tHAAQ","","Interest (paid to banks, etc.)","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","111.0","a16bn00000108WrAAI","42258931961302000","Standard","false","Group","","false","","","","",""
"a18bn000001a1GvAAI","","Other Due from Related LT","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","160.0","a16bn00000108frAAA","42260003349951198","Standard","false","Group","","false","","","","",""
"a18bn000001a1erAAA","","14g. General Category","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108W7AAI","42260043990451745","Standard","false","Group","","false","","","","",""
"a18bn000001a1mOAAQ","","Net Sales Growth","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","31.0","a16bn00000108Y1AAI","42260130062891530","Simulated","false","Group","","false","","","","((<#Total_Net_SalesRevenue_ACCTGRD> * <#Partial_Year_Adjustment_ACCTGRD>) - <#Prior_Period_Total_Sales_ACCTGRD>) / <#Prior_Period_Total_Sales_ACCTGRD>",""
"a18bn000001a1L9AAI","","Lease/Rent Expense","a19bn000001uMdOAAU","false","true","","","","","","","","ADD","false","61.0","a16bn00000108ctAAA","42260459237002549","Standard","false","Group","","false","","","","",""
"a18bn000001a18DAAQ","","Chg Notes Payable Current","a19bn000001uMdWAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108eKAAQ","42260552764493187","Simulated","false","Group","","true","","","","<#Overdrafts_Book_ACCTGRD> + <#Overdrafts_Financing_ACCTGRD> + <#Revolving_Line_of_Credit_ACCTGRD> + <#ST_Loans_PayableBank_ACCTGRD> + <#ST_Loans_PayableOther_ACCTGRD>",""
"a18bn000001a1caAAA","","Difference","a19bn000001uMUXAA2","false","true","","","","","","","","ADD","false","421.0","a16bn00000108JMAAY","42261476767345619","Simulated","false","Group","","false","","","","<#EndingNetWorth_Reported_MarketBasis_ACCTGRD>-<#EndingNetWorth_Computed_MarketBasis_ACCTGRD>",""
"a18bn000001a1REAAY","","Days in Year (prepop. 365)","a19bn000001uMV5AAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108awAAA","42261532839128964","Prepopulated","false","Group","","false","","","","365",""
"a18bn000001a1EeAAI","","Extraordinary Gain","a19bn000001uMdOAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108czAAA","42262087112796612","Standard","false","Group","","false","","","","",""
"a18bn000001a1fzAAA","","Existing Lines & Loans","a19bn000001uMUbAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108V4AAI","42262721385810893","Standard","false","Group","","false","","","","",""
"a18bn000001a1T1AAI","","UCA CFC (PP CPLTD)","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","0.375","a16bn00000108IwAAI","42262915499843950","Simulated","false","Decimal","","false","","","","<#DCF_Net_Cash_After_Operations_ACCTGRD>/((<#DCF_Cash_Paid_for_Dividends_and_Interest_ACCTGRD>*-1)+<#Deannualized_PP_CPLTD_ACCTGRD>)",""
"a18bn000001a1bfAAA","","Manual Adjust (+/-)","a19bn000001uMUTAA2","false","true","","","","","","","","ADD","false","31.0","a16bn00000108IaAAI","42263109008013191","Standard","false","Group","","false","","","","",""
"a18bn000001a16xAAA","","Dividends - Stock","a19bn000001uMdUAAU","true","true","","","","","","","","ADD","false","21.0","a16bn00000108e6AAA","42263499368064000","Standard","false","Group","","false","","","","",""
"a18bn000001a1ilAAA","","Current Ratio","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","6.0","a16bn00000108IsAAI","42263711184610253","Simulated","false","Decimal","","false","","","","<#Total_Current_Assets_ACCTGRD>/<#Total_Current_Liabilities_ACCTGRD>",""
"a18bn000001a1IyAAI","","Current Period Interest Expense","a19bn000001uMdVAAU","false","true","","","","","","","","ADD","false","11.0","a16bn00000108eCAAQ","42263809567389957","Simulated","false","Group","","false","","","","<#Interest_Expense_ACCTGRD>*-1",""
"a18bn000001a199AAA","","Legal and Professional Services","a19bn000001uMdIAAU","false","true","","","","","","","","ADD","false","101.0","a16bn00000108cKAAQ","42264483051642479","Standard","false","Group","","false","","","","",""
"a18bn000001a1oMAAQ","","Chg. Net Intangibles","a19bn000001uMUhAAM","true","true","","","","","","","","ADD","false","11.0","a16bn00000108VqAAI","42265009214281019","Simulated","false","Group","","true","","","","<#Intangibles_Other_ACCTGRD>+<#Accum_Amort_Impairment_ACCTGRD>",""
"a18bn000001a1HKAAY","","Amortization","a19bn000001uMdHAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108c7AAA","42266031157700485","Simulated","false","Group","","false","","","","<#Sch_E_ Amortization_ACCTGRD>",""
"a18bn000001a1JPAAY","","Chg in Paid in Capital","a19bn000001uMdbAAE","false","true","","","","","","","","ADD","false","61.0","a16bn00000108fIAAQ","42266155029567236","Simulated","false","Group","","true","","","","<#Paid_In_Capital_ACCTGRD>",""
"a18bn000001a15yAAA","","Net Sales Growth","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","31.0","a16bn00000108cnAAA","42266394534973238","Simulated","false","Group","","false","","","","((<#Total_Net_SalesRevenue_ACCTGRD> * <#Partial_Year_Adjustment_ACCTGRD>) -<#Prior_Period_Total_Sales_ACCTGRD>)/<#Prior_Period_Total_Sales_ACCTGRD>",""
"a18bn000001a1ECAAY","","Total Assets","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108g4AAA","42266402514235340","Simulated","false","Group","","false","","","","<#Total_Assets_ACCTGRD>",""
"a18bn000001a1PPAAY","","Capital contributed - Property","a19bn000001uMdCAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108bdAAA","42266493211573052","Standard","false","Group","","false","","","","",""
"a18bn000001a13dAAA","","CP - Capital Leases Obligants","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","70.0","a16bn00000108edAAA","42266495976667096","Standard","false","Group","","false","","","","",""
"a18bn000001a1OcAAI","","Interest","a19bn000001uMV6AAM","false","true","","","","","","","","ADD","false","0.84375","a16bn00000108b9AAA","42266827112334853","Standard","false","Group","","false","","","","",""
"a18bn000001a1R8AAI","","All nonrecourse loans","a19bn000001uMV3AAM","false","true","","","","","","","","ADD","false","-9.0","a16bn00000108anAAA","42266842377861977","Standard","false","Group","","false","","","","",""
"a18bn000001a1kMAAQ","","Cost of Goods Sold","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","10.0","a16bn00000108ZuAAI","42266946546514380","Standard","false","Group","","false","","","","",""
"a18bn000001a1SGAAY","","Overdrafts - Financing","a19bn000001uMUUAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108IkAAI","42267041294763945","Standard","false","Group","","false","","","","",""
"a18bn000001a1hyAAA","","Intangible Assets","a19bn000001uMUUAA2","false","true","","","","","","","","ADD","false","111.0","a16bn00000108IiAAI","42267547302880664","Standard","false","Group","","false","","","","",""
"a18bn000001a13EAAQ","","Taxable Interest","a19bn000001uMdHAAU","false","true","","","","","","","","ADD","false","21.0","a16bn00000108cDAAQ","42268079752603580","Standard","false","Group","","false","","","","",""
"a18bn000001a1r0AAA","","Other investments","a19bn000001uMUdAAM","false","true","","","","","","","","ADD","false","6.0","a16bn00000108V8AAI","42268205580630253","Standard","false","Group","","false","","","","",""
"a18bn000001a1qkAAA","","Net gain (loss) from Form 4797 line 1c","a19bn000001uMUfAAM","false","true","","","","","","","","ADD","false","16.0","a16bn00000108VRAAY","42268594405659815","Standard","false","Group","","false","","","","",""
"a18bn000001a1Z9AAI","","Due to Officers/Stkhldrs CP","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108aKAAQ","42268626324086448","Standard","false","Group","","false","","","","",""
"a18bn000001a1rBAAQ","","Lease/Rent Expense","a19bn000001uMUhAAM","true","true","","","","","","","","ADD","false","21.0","a16bn00000108VhAAI","42268808116009491","Simulated","false","Group","","false","","","","<#LeaseRent_Expense_ACCTGRD>",""
"a18bn000001a1aoAAA","","Other Farm Expenses","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","271.0","a16bn00000108IJAAY","42268838673654159","Standard","false","Group","","false","","","","",""
"a18bn000001a10aAAA","","Chg. Net Fixed Assets","a19bn000001uMdZAAU","true","true","","","","","","","","ADD","false","1.0","a16bn00000108ewAAA","42268925208077912","Simulated","false","Group","","true","","","","<#Land_ACCTGRD> + <#Buildings_Improvements_ACCTGRD> + <#Machinery_Equipment_ACCTGRD> + <#Furniture_Fixtures_ACCTGRD> + <#Leasehold_Improvements_ACCTGRD> + <#Capital_Leases_ACCTGRD> + <#Construction_in_Progress_ACCTGRD> + <#Other_Fixed_Assets_ACCTGRD> + <#Accum_Deprec_Impairment_ACCTGRD>",""
"a18bn000001a1BWAAY","","Asset Impairment","a19bn000001uMdZAAU","true","true","","","","","","","","ADD","false","31.0","a16bn00000108ewAAA","42268960171847632","Simulated","false","Group","","false","","","","<#Asset_Impairment_ACCTGRD>",""
"a18bn000001Zt04AAC","","Accrued Profit Sharing Contr.","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","140.0","a16bn00000108fyAAA","42269132537957232","Standard","false","Group","","false","","","","",""
"a18bn000001a1KeAAI","","Gross Profit","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108fcAAA","42269162750631207","Simulated","false","Group","","false","","","","<#Total_Net_SalesRevenue_ACCTGRD> - <#Total_Cost_of_SalesRevenue_ACCTGRD>",""
"a18bn000001a1LoAAI","","Excess Cash Flow (1st and 2nd Mortgage)","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","28.5","a16bn00000108aeAAA","42269477140542946","Simulated","false","Financial","","false","","","","<#noi>-<#Debt_Service_2nd_Mortgage_ACCTGRD>",""
"a18bn000001a1XXAAY","","Subordinated Debt LT","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","80.0","a16bn00000108aNAAQ","42269684427770501","Standard","false","Group","","false","","","","",""
"a18bn000001a1sEAAQ","","Prior Period Total Sales","a19bn000001uMUeAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108VGAAY","42269810464867586","Simulated","true","Group","","false","","","","<#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1p2AAA","","Gross Rents","a19bn000001uMUlAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108WJAAY","42269956419677943","Standard","false","Group","","false","","","","",""
"a18bn000001a159AAA","","Total Current Assets","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108foAAA","42270122670206592","Simulated","false","Group","","false","","","","<#Total_Cash_and_Equiv_ACCTGRD>+<#Net_Trade_Receivables_ACCTGRD>+<#Total_Inventory_ACCTGRD>+<#Total_Other_Current_Assets_ACCTGRD>",""
"a18bn000001a15eAAA","","Labor Hired (less employment credits)","a19bn000001uMdKAAU","false","true","","","","","","","","ADD","false","131.0","a16bn00000108cXAAQ","42270314420258612","Standard","false","Group","","false","","","","",""
"a18bn000001a1scAAA","","UCA NCAO to Historical DS","a19bn000001uMUeAAM","false","true","","","","","","","","ADD","false","-0.25","a16bn00000108VKAAY","42270750173532958","Simulated","false","Decimal","","false","","","","<#DCF_Net_Cash_After_Operations_ACCTGRD> / <#TCF_Historical_Debt_Service_ACCTGRD>",""
"a18bn000001a11KAAQ","","Net Cash After Operations","a19bn000001uMdQAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108dDAAQ","42271250225099496","Simulated","false","Group","","false","","","","<#DCF_Cash_After_Operations_ACCTGRD>+<#DCF_Total_Other_Income_Expense_ACCTGRD>+<#DCF_Taxes_Paid_ACCTGRD>",""
"a18bn000001a1CyAAI","","Property Taxes","a19bn000001uMdiAAE","false","true","","","","","","","","ADD","false","300.0","a16bn00000108gbAAA","42271296845020119","Standard","false","Group","","false","","","","",""
"a18bn000001a19tAAA","","Legal and Other Professional Fees","a19bn000001uMdJAAU","false","true","","","","","","","","ADD","false","51.0","a16bn00000108cQAAQ","42272174216808221","Standard","false","Group","","false","","","","",""
"a18bn000001a1RoAAI","","Other Cash Flow Adjustment","a19bn000001uMUnAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108WVAAY","42272402561431970","Standard","false","Group","","false","","","","",""
"a18bn000001a1LqAAI","","Amortization","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108aeAAA","42272432918689001","Standard","false","Decimal","","false","","","","",""
"a18bn000001a1j2AAA","","Pro Forma CFC (TCF)","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","-4.0","a16bn00000108IwAAI","42272744597898148","Simulated","false","Decimal","","false","","","","<#Proforma_CFC_TCF_ACCTGRD>",""
"a18bn000001a1LnAAI","","Interest Rate","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108aeAAA","42273103420146472","Standard","false","Percentage","","false","","","","",""
"a18bn000001a1EEAAY","","Cost of Goods Sold","a19bn000001uMdIAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108cNAAQ","42273127266751372","Standard","false","Group","","false","","","","",""
"a18bn000001a1KmAAI","","CPLTD - Bank","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","51.0","a16bn00000108fwAAA","42273314724990130","Standard","false","Group","","false","","","","",""
"a18bn000001a18mAAA","","CAPEX","a19bn000001uMdaAAE","false","true","","","","","","","","ADD","false","41.0","a16bn00000108fFAAQ","42274010611667637","Simulated","false","Financial","","false","","","","(<#Depreciation_Expense_ACCTGRD>+<#Asset_Impairment_ACCTGRD>+<#Cost_of_Sales_Deprec_Impairment_ACCTGRD>) * <#Partial_Year_Adjustment_ACCTGRD> + <#Chg_Net_Fixed_Assets_ACCTGRD>",""
"a18bn000001a1NsAAI","","Chg. Loans from Partners","a19bn000001uMdBAAU","false","true","","","","","","","","ADD","false","6.0","a16bn00000108bRAAQ","42274807511812523","Simulated","false","Group","","false","","","","<#Loans_from_Related_Co_CP_ACCTGRD>",""
"a18bn000001a18VAAQ","","EBITA Margin","a19bn000001uMdaAAE","false","true","","","","","","","","ADD","false","71.0","a16bn00000108fDAAQ","42274954231402475","Simulated","false","Percentage","","false","","","","(<#EBIT_ACCTGRD>+<#Amortization_Expense_ACCTGRD>) / <#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1ehAAA","","Distributions. Accum earnings and profits","a19bn000001uMUiAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108W1AAI","42275264036611094","Standard","false","Group","","false","","","","",""
"a18bn000001a1lNAAQ","","Non-Cash Income","a19bn000001uMUwAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108XlAAI","42275268991351773","Simulated","false","Group","","false","","","","<#NonCash_Income_ACCTGRD>",""
"a18bn000001a1KRAAY","","Securities Avail for Sale","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","240.0","a16bn00000108fnAAA","42276612870083563","Standard","false","Group","","false","","","","",""
"a18bn000001a1kSAAQ","","Personnel Expense","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","50.0","a16bn00000108ZwAAI","42276834706343345","Standard","false","Group","","false","","","","",""
"a18bn000001a0zzAAA","","Other Trade Receivables","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","60.0","a16bn00000108eaAAA","42277369858627403","Standard","false","Group","","false","","","","",""
"a18bn000001a1IAAAY","","Ending Net Worth","a19bn000001uMdUAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108e9AAA","42277390588109205","Simulated","false","Group","","false","","","","<#Net_Worth_ACCTGRD>",""
"a18bn000001a1tdAAA","","Taxes","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","201.0","a16bn00000108WrAAI","42277943855777315","Standard","false","Group","","false","","","","",""
"a18bn000001a18PAAQ","","CPLTD PP Deannualized","a19bn000001uMdZAAU","true","true","","","","","","","","ADD","false","31.0","a16bn00000108f2AAA","42278153759509070","Simulated","false","Group","","false","","","","<#DCF_Cash_Effect_Debt_Amortization_ACCTGRD>",""
"a18bn000001a152AAA","","Due from Affiliates CP","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","135.0","a16bn00000108fnAAA","42278305980058951","Standard","false","Group","","false","","","","",""
"a18bn000001a1HyAAI","","Income Tax Receivable","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","90.0","a16bn00000108fnAAA","42278324705870341","Standard","false","Group","","false","","","","",""
"a18bn000001a1OnAAI","","Pro Forma Cash Flow Coverage","a19bn000001uMV4AAM","false","true","","","","","","","","ADD","false","31.0","a16bn00000108avAAA","42278352255184342","Simulated","false","Decimal","","false","","","","<#TCF_Cash_Flow_Available_to_Service_Debt_ACCTGRD>/<#TCF_Pro_Forma_Debt_Service_ACCTGRD>",""
"a18bn000001a1BzAAI","","Accrued Payroll Taxes","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","100.0","a16bn00000108edAAA","42278505341864292","Standard","false","Group","","false","","","","",""
